,013_driftX,013_driftY,003_driftX,003_driftY,005_driftX,005_driftY,011_driftX,011_driftY,017_driftX,017_driftY,015_driftX,015_driftY,023_driftX,023_driftY,021_driftX,021_driftY,009_driftX,009_driftY,019_driftX,019_driftY,007_driftX,007_driftY
0,0.019335955381393433,-0.4478515386581421,-0.024951189756393433,-0.48383790254592896,-0.030224621295928955,-0.4686035215854645,0.14882811903953552,-0.42363280057907104,-0.024121075868606567,-0.46391600370407104,0.04062500596046448,-0.4546875059604645,-0.041552722454071045,-0.4246582090854645,-0.09580077230930328,-0.45537111163139343,0.095703125,-0.4117675721645355,-0.10166014730930328,-0.40283203125,-0.10205078125,-0.4874023199081421
1,0.021826177835464478,-0.4454101622104645,-0.02490234375,-0.48320314288139343,-0.03061521053314209,-0.46528318524360657,0.15336915850639343,-0.42314451932907104,-0.11025393009185791,-0.5256836414337158,0.03671875596046448,-0.45859378576278687,-0.03920900821685791,-0.4254394471645355,-0.09750977158546448,-0.45332032442092896,0.094970703125,-0.41162109375,-0.070068359375,-0.4078613221645355,-0.03457030653953552,-0.43330076336860657
2,0.022265642881393433,-0.4488769471645355,-0.026220709085464478,-0.4837890565395355,-0.031933605670928955,-0.4681152105331421,0.15688475966453552,-0.4500488340854645,-0.025537103414535522,-0.46625974774360657,0.03647461533546448,-0.45903319120407104,-0.041943371295928955,-0.42314451932907104,-0.09555663168430328,-0.45219725370407104,0.09760743379592896,-0.4137206971645355,-0.06401365995407104,-0.4081054627895355,-0.033740222454071045,-0.4317871034145355
3,-0.03183594346046448,-0.45170897245407104,-0.025537103414535522,-0.4830566346645355,-0.029541015625,-0.4669433832168579,0.1513671875,-0.422607421875,-0.11318361759185791,-0.5262695550918579,0.03476563096046448,-0.46025392413139343,-0.03598633408546448,-0.42036134004592896,-0.09194335341453552,-0.44916993379592896,0.09633788466453552,-0.411376953125,-0.06455078721046448,-0.4000000059604645,-0.033251941204071045,-0.4317382574081421
4,-0.022412091493606567,-0.45014649629592896,-0.03217771649360657,-0.4853515923023224,-0.030908197164535522,-0.46660155057907104,0.16044920682907104,-0.42265623807907104,-0.023535162210464478,-0.4647460877895355,0.036328136920928955,-0.45712894201278687,-0.046826183795928955,-0.42817384004592896,-0.09023438394069672,-0.45112305879592896,0.09409180283546448,-0.41357421875,-0.06416016817092896,-0.405517578125,-0.033935546875,-0.42919921875
5,-0.026806652545928955,-0.4515624940395355,-0.12294921278953552,-0.446533203125,-1.8938964903354645,-1.559863269329071,0.15644532442092896,-0.42338868975639343,-0.020605474710464478,-0.46357423067092896,0.11513674259185791,-0.3900390863418579,-0.04287108778953552,-0.4217773377895355,-0.08930665254592896,-0.4510253965854645,0.09267577528953552,-0.41435545682907104,-0.06689453125,-0.406982421875,-0.03505858778953552,-0.43232423067092896
6,-0.015234380960464478,-0.44511717557907104,-0.1472167819738388,-0.42509767413139343,-0.03266599774360657,-0.4700683355331421,0.155029296875,-0.4274902045726776,-0.02231442928314209,-0.4665527045726776,0.03754881024360657,-0.45698243379592896,-0.03994140028953552,-0.422119140625,-0.08818361163139343,-0.44877931475639343,0.09697264432907104,-0.4156738221645355,-0.06489259004592896,-0.4020019769668579,-0.033935546875,-0.43037110567092896
7,-0.027001947164535522,-0.4522949159145355,-0.15068358182907104,-0.4325195252895355,-0.031982421875,-0.46958011388778687,0.1493164300918579,-0.4231933355331421,-0.011181652545928955,-0.4585937261581421,0.083251953125,-0.44677734375,-0.043212890625,-0.4273437261581421,-0.09023436903953552,-0.4488281309604645,0.099365234375,-0.41621091961860657,-0.06577149033546448,-0.405517578125,-0.03505858778953552,-0.4295410215854645
8,-0.027783215045928955,-0.451904296875,-0.15166015923023224,-0.4229491949081421,-0.03281250596046448,-0.4697265625,0.14892578125,-0.4236816465854645,-0.0224609375,-0.46367186307907104,0.03623047471046448,-0.45463865995407104,-0.08876955509185791,-0.4691406488418579,-0.08984375,-0.44682618975639343,0.09726563096046448,-0.4110351502895355,-0.06318360567092896,-0.407958984375,-0.10009765625,-0.4842773675918579
9,-0.027783185243606567,-0.450439453125,-0.15263673663139343,-0.41943359375,-1.8934570252895355,-1.559521496295929,0.14946287870407104,-0.4258789122104645,-0.021533191204071045,-0.4681640863418579,0.03378906846046448,-0.4583495855331421,-0.038769543170928955,-0.42158201336860657,-0.0888671875,-0.4471679627895355,0.09672850370407104,-0.4154296815395355,-0.06020507216453552,-0.4056152403354645,-0.09980469942092896,-0.48652344942092896
