,014_driftX,014_driftY,008_driftX,008_driftY,022_driftX,022_driftY,020_driftX,020_driftY,002_driftX,002_driftY,016_driftX,016_driftY,018_driftX,018_driftY,004_driftX,004_driftY,010_driftX,010_driftY,012_driftX,012_driftY,006_driftX,006_driftY
0,0.382568359375,0.22749023512005806,0.6259765625,0.2558105532079935,0.41533201932907104,0.05488280951976776,0.535449206829071,0.09956055879592896,0.20502930879592896,0.1145019419491291,0.527294933795929,0.23315429128706455,0.49726563692092896,0.033544912934303284,0.276123046875,-0.024072259664535522,-0.17236328125,-0.025537103414535522,0.28105467557907104,-0.08261719346046448,0.6009277105331421,0.023291021585464478
1,0.38124996423721313,0.23798827454447746,0.625439465045929,0.25537109933793545,0.41499024629592896,0.057324230670928955,0.5406738519668579,0.11909178644418716,0.20268553495407104,0.11025391146540642,0.52783203125,0.22729492746293545,0.4974120855331421,0.033642590045928955,0.27607423067092896,-0.024169936776161194,-0.17153319716453552,-0.02485351264476776,0.28105470538139343,-0.08071289956569672,0.5992676019668579,0.023046880960464478
2,0.38032224774360657,0.23452147282660007,0.6249023079872131,0.2527343686670065,0.41455078125,0.055273428559303284,0.5373046398162842,0.10317381471395493,0.20112305879592896,0.1066894419491291,0.5260254144668579,0.22661134041845798,0.472412109375,0.018798843026161194,0.2754882574081421,-0.021337896585464478,-0.17119140923023224,-0.02421875298023224,0.28173828125,-0.07875977456569672,0.59814453125,0.022607430815696716
3,0.379638671875,0.23198243416845798,0.6177734732627869,0.23759765923023224,0.41279298067092896,0.043457016348838806,0.5364746451377869,0.10410155355930328,0.19819334149360657,0.10151368379592896,0.526904284954071,0.23085936903953552,0.3858886957168579,0.000244140625,0.27558594942092896,-0.022216796875,-0.17236328125,-0.025683581829071045,0.2822265625,-0.07290039956569672,0.5970703363418579,0.021875008940696716
4,0.38115233182907104,0.23374022915959358,0.61669921875,0.23471679165959358,0.39687496423721313,-0.0013671815395355225,0.540283203125,0.12094727158546448,0.19550782442092896,0.09321288391947746,0.5262206792831421,0.22734376229345798,0.33837890625,-0.017236337065696716,0.27666017413139343,-0.022900402545928955,-0.17299804091453552,-0.028222650289535522,0.283447265625,-0.0783691257238388,0.5971190929412842,0.0185546875
5,0.34501951932907104,0.27778320387005806,0.6166503429412842,0.23139648884534836,0.39497071504592896,-0.00341796875,0.53662109375,0.10439454019069672,0.19472655653953552,0.10541993379592896,0.5254882574081421,0.22573243454098701,0.3416503965854645,-0.022216811776161194,0.277099609375,-0.022753894329071045,-0.17255860567092896,-0.026611328125,0.28276365995407104,-0.07124023139476776,0.5956054925918579,0.02592773735523224
6,0.27812501788139343,0.3147949352860451,0.615478515625,0.23251952975988388,0.39394527673721313,-0.004443377256393433,0.536376953125,0.10561524331569672,0.19423827528953552,0.1154785268008709,0.5257323980331421,0.23154296912252903,0.34331053495407104,-0.018408209085464478,0.27885743975639343,-0.023583978414535522,-0.174560546875,-0.030224591493606567,0.2830566465854645,-0.07119140028953552,0.5953124761581421,0.02392578125
7,0.2701171934604645,0.35380858927965164,0.616455078125,0.2304687537252903,0.3938964605331421,-0.005078136920928955,0.53955078125,0.1198730319738388,0.19443359971046448,0.11108398996293545,0.5268065929412842,0.23300781846046448,0.34370118379592896,-0.021630868315696716,0.27861329913139343,-0.02446289360523224,-0.1748046875,-0.029834002256393433,0.28398436307907104,-0.07709960639476776,0.594287097454071,0.028173834085464478
8,0.27348631620407104,0.36713868379592896,0.616015613079071,0.22910156846046448,0.3939940929412842,-0.012500017881393433,0.5353027582168579,0.10512694716453552,0.19443359971046448,0.10195313766598701,0.5291503667831421,0.23627930879592896,0.34624022245407104,-0.018164068460464478,0.2779296934604645,-0.02583007514476776,-0.17617186903953552,-0.03134766221046448,0.28388673067092896,-0.07563477754592896,0.5957520008087158,0.02783203125
9,0.27470701932907104,0.3498535007238388,0.613476574420929,0.2270507887005806,0.3968750238418579,-0.002880871295928955,0.5348632335662842,0.10629882663488388,0.19526368379592896,0.10874022170901299,0.5309082269668579,0.24428710341453552,0.3475097715854645,-0.014941394329071045,0.2763671875,-0.028076171875,-0.17460937798023224,-0.03579100966453552,0.28369140625,-0.06855469942092896,0.597119152545929,0.03193359076976776
