,002_arousal,002_valence,022_arousal,022_valence
54,0.01220703125,0.01708984375,-0.00244140625,0.01708984375
55,0.009765625,0.01708984375,-0.00244140625,0.01708984375
56,0.009765625,0.01708984375,-0.00244140625,0.01708984375
57,0.009765625,0.01708984375,-0.00244140625,0.0146484375
58,0.009765625,0.01708984375,-0.0048828125,0.01220703125
59,0.009765625,0.01708984375,-0.00732421875,0.01220703125
60,0.009765625,0.01708984375,-0.009765625,0.00732421875
61,0.009765625,0.01708984375,-0.01220703125,0.0048828125
62,0.009765625,0.01708984375,-0.01220703125,0.00244140625
63,0.009765625,0.01708984375,-0.0146484375,0.0
64,0.009765625,0.01708984375,-0.0146484375,0.0
65,0.009765625,0.01708984375,-0.0146484375,0.0
66,0.009765625,0.01708984375,-0.0146484375,0.0
67,0.009765625,0.01708984375,-0.0146484375,0.0
68,0.009765625,0.01708984375,-0.01708984375,0.00244140625
69,0.009765625,0.01708984375,-0.01708984375,0.01220703125
70,0.009765625,0.01708984375,-0.01708984375,0.02197265625
71,0.009765625,0.01708984375,-0.01708984375,0.0341796875
72,0.009765625,0.01708984375,-0.0146484375,0.0390625
73,0.009765625,0.01708984375,-0.01220703125,0.0439453125
74,0.009765625,0.01708984375,-0.0048828125,0.0537109375
75,0.009765625,0.0146484375,0.00244140625,0.0634765625
76,0.00732421875,0.0146484375,0.0146484375,0.0732421875
77,0.00732421875,0.01220703125,0.04150390625,0.09521484375
78,0.0048828125,0.00732421875,0.048828125,0.1025390625
79,0.0,0.0,0.05859375,0.107421875
80,-0.0048828125,-0.00732421875,0.05859375,0.107421875
81,-0.009765625,-0.01220703125,0.0634765625,0.10986328125
82,-0.01708984375,-0.02197265625,0.06591796875,0.10986328125
83,-0.0244140625,-0.03173828125,0.068359375,0.10986328125
84,-0.029296875,-0.0390625,0.068359375,0.10986328125
85,-0.0390625,-0.05126953125,0.068359375,0.10986328125
86,-0.0439453125,-0.0634765625,0.068359375,0.10986328125
87,-0.048828125,-0.07568359375,0.07080078125,0.10986328125
88,-0.05615234375,-0.08544921875,0.07080078125,0.10986328125
89,-0.06103515625,-0.09765625,0.07080078125,0.10986328125
90,-0.068359375,-0.10986328125,0.07080078125,0.10986328125
91,-0.078125,-0.11962890625,0.07080078125,0.10986328125
92,-0.09521484375,-0.146484375,0.07080078125,0.11474609375
93,-0.107421875,-0.166015625,0.07080078125,0.12451171875
94,-0.11474609375,-0.17333984375,0.0732421875,0.14892578125
95,-0.11962890625,-0.17822265625,0.078125,0.17822265625
96,-0.12939453125,-0.185546875,0.087890625,0.2001953125
97,-0.13916015625,-0.19775390625,0.09521484375,0.2197265625
98,-0.1513671875,-0.21728515625,0.09765625,0.23681640625
99,-0.15869140625,-0.23193359375,0.10009765625,0.2490234375
100,-0.166015625,-0.24169921875,0.10009765625,0.26123046875
101,-0.1708984375,-0.244140625,0.10009765625,0.27099609375
102,-0.17333984375,-0.24658203125,0.10009765625,0.2783203125
103,-0.17578125,-0.24658203125,0.09765625,0.28564453125
104,-0.17822265625,-0.24658203125,0.09521484375,0.2978515625
105,-0.18310546875,-0.244140625,0.0927734375,0.31005859375
106,-0.18798828125,-0.2392578125,0.087890625,0.32470703125
107,-0.1904296875,-0.234375,0.08056640625,0.341796875
108,-0.19287109375,-0.23193359375,0.068359375,0.36376953125
109,-0.19287109375,-0.234375,0.06103515625,0.38330078125
110,-0.19775390625,-0.2392578125,0.05615234375,0.3955078125
111,-0.20751953125,-0.25146484375,0.0537109375,0.40771484375
112,-0.21728515625,-0.27099609375,0.05126953125,0.4248046875
113,-0.224609375,-0.283203125,0.05126953125,0.44189453125
114,-0.2294921875,-0.2978515625,0.048828125,0.46630859375
115,-0.23681640625,-0.3076171875,0.04638671875,0.478515625
116,-0.2392578125,-0.3125,0.0439453125,0.49560546875
117,-0.24169921875,-0.31494140625,0.04150390625,0.50537109375
118,-0.244140625,-0.31494140625,0.04150390625,0.52490234375
119,-0.244140625,-0.31494140625,0.04150390625,0.52978515625
120,-0.24658203125,-0.3125,0.03662109375,0.5419921875
121,-0.24658203125,-0.3125,0.0341796875,0.546875
122,-0.24658203125,-0.31005859375,0.0341796875,0.5517578125
123,-0.2490234375,-0.31005859375,0.0341796875,0.55419921875
124,-0.25146484375,-0.31005859375,0.0341796875,0.55908203125
125,-0.25146484375,-0.31005859375,0.0341796875,0.56396484375
126,-0.25146484375,-0.31005859375,0.0341796875,0.56396484375
127,-0.25146484375,-0.31005859375,0.0341796875,0.56396484375
128,-0.25146484375,-0.31005859375,0.0341796875,0.56396484375
129,-0.2490234375,-0.31005859375,0.0341796875,0.56396484375
130,-0.244140625,-0.2978515625,0.0341796875,0.56396484375
131,-0.234375,-0.25634765625,0.0341796875,0.56396484375
132,-0.2294921875,-0.1806640625,0.0341796875,0.56396484375
133,-0.21728515625,-0.12939453125,0.0341796875,0.56396484375
134,-0.19775390625,-0.09521484375,0.0341796875,0.56396484375
135,-0.17822265625,-0.07568359375,0.0341796875,0.56396484375
136,-0.15380859375,-0.05615234375,0.0341796875,0.56640625
137,-0.14404296875,-0.05126953125,0.03173828125,0.57861328125
138,-0.1416015625,-0.04638671875,0.03173828125,0.5859375
139,-0.13916015625,-0.02197265625,0.03173828125,0.59326171875
140,-0.13916015625,-0.00244140625,0.03173828125,0.595703125
141,-0.1416015625,0.02685546875,0.029296875,0.60302734375
142,-0.1513671875,0.06591796875,0.02685546875,0.60791015625
143,-0.15625,0.09521484375,0.0244140625,0.6201171875
144,-0.16357421875,0.1171875,0.02197265625,0.62744140625
145,-0.166015625,0.13916015625,0.01953125,0.63720703125
146,-0.166015625,0.15869140625,0.01953125,0.6396484375
147,-0.15380859375,0.1953125,0.01953125,0.64453125
148,-0.13916015625,0.23193359375,0.01953125,0.6494140625
149,-0.12939453125,0.27099609375,0.01953125,0.6494140625
150,-0.1025390625,0.33447265625,0.01953125,0.65185546875
151,-0.08056640625,0.3759765625,0.01953125,0.654296875
152,-0.0732421875,0.39794921875,0.01953125,0.65673828125
153,-0.07080078125,0.41259765625,0.01953125,0.6591796875
154,-0.07568359375,0.419921875,0.01953125,0.6591796875
155,-0.078125,0.4296875,0.01953125,0.6591796875
156,-0.08544921875,0.44189453125,0.01953125,0.6591796875
157,-0.087890625,0.45654296875,0.01953125,0.6591796875
158,-0.08544921875,0.46630859375,0.01953125,0.6591796875
159,-0.08056640625,0.47119140625,0.01953125,0.6591796875
160,-0.07568359375,0.4736328125,0.01953125,0.6591796875
161,-0.07080078125,0.4736328125,0.01953125,0.6591796875
162,-0.068359375,0.47607421875,0.01953125,0.6591796875
163,-0.068359375,0.47607421875,0.01953125,0.6591796875
164,-0.068359375,0.47607421875,0.01953125,0.6591796875
165,-0.068359375,0.47607421875,0.01953125,0.6591796875
166,-0.068359375,0.47607421875,0.01953125,0.6591796875
167,-0.068359375,0.47607421875,0.01953125,0.6591796875
168,-0.068359375,0.47607421875,0.01953125,0.6591796875
169,-0.068359375,0.47607421875,0.01953125,0.6591796875
170,-0.06591796875,0.48095703125,0.01953125,0.6591796875
171,-0.05615234375,0.48828125,0.01953125,0.6591796875
172,-0.04638671875,0.49560546875,0.01953125,0.6591796875
173,-0.0390625,0.50048828125,0.01953125,0.6591796875
174,-0.03173828125,0.5029296875,0.01953125,0.6591796875
175,-0.01953125,0.50537109375,0.01953125,0.6591796875
176,-0.0048828125,0.5078125,0.01953125,0.6591796875
177,0.0048828125,0.51025390625,0.01953125,0.6591796875
178,0.01220703125,0.5126953125,0.01953125,0.6591796875
179,0.01953125,0.5126953125,0.01953125,0.6591796875
180,0.029296875,0.5126953125,0.01953125,0.6591796875
181,0.03662109375,0.5126953125,0.01953125,0.6591796875
182,0.0390625,0.5126953125,0.01953125,0.6591796875
183,0.04150390625,0.5126953125,0.01953125,0.6591796875
184,0.04150390625,0.5126953125,0.01953125,0.6591796875
185,0.04150390625,0.5126953125,0.01953125,0.6591796875
186,0.04150390625,0.5126953125,0.01953125,0.6591796875
187,0.04150390625,0.5126953125,0.01953125,0.6591796875
188,0.04150390625,0.5126953125,0.01953125,0.6591796875
189,0.04150390625,0.5126953125,0.01953125,0.6591796875
190,0.04150390625,0.5126953125,0.01953125,0.6591796875
191,0.04150390625,0.5126953125,0.01953125,0.6591796875
192,0.04150390625,0.5126953125,0.01953125,0.6591796875
193,0.0439453125,0.51513671875,0.01953125,0.6591796875
194,0.04638671875,0.51513671875,0.01953125,0.6591796875
195,0.048828125,0.517578125,0.01953125,0.6591796875
196,0.048828125,0.517578125,0.01953125,0.6591796875
197,0.0537109375,0.517578125,0.01953125,0.6591796875
198,0.0537109375,0.52001953125,0.01953125,0.6591796875
199,0.05615234375,0.52001953125,0.01953125,0.6591796875
200,0.06103515625,0.5224609375,0.01953125,0.6591796875
201,0.06591796875,0.5224609375,0.01953125,0.6591796875
202,0.07568359375,0.52734375,0.01953125,0.6591796875
203,0.09033203125,0.52978515625,0.01953125,0.6591796875
204,0.10498046875,0.5322265625,0.01953125,0.6591796875
205,0.11962890625,0.5322265625,0.01953125,0.6591796875
206,0.12939453125,0.5322265625,0.01953125,0.6591796875
207,0.13671875,0.5322265625,0.01953125,0.6591796875
208,0.13916015625,0.5322265625,0.01953125,0.6591796875
209,0.13916015625,0.5322265625,0.01953125,0.6591796875
210,0.13916015625,0.5322265625,0.01953125,0.6591796875
211,0.13916015625,0.52978515625,0.01953125,0.6591796875
212,0.13916015625,0.52978515625,0.01953125,0.6591796875
213,0.13916015625,0.52978515625,0.01953125,0.6591796875
214,0.13427734375,0.52978515625,0.01953125,0.6591796875
215,0.1318359375,0.5322265625,0.01953125,0.6591796875
216,0.12939453125,0.53466796875,0.01953125,0.6591796875
217,0.1220703125,0.53955078125,0.01953125,0.6591796875
218,0.1123046875,0.54931640625,0.01953125,0.6591796875
219,0.10986328125,0.5517578125,0.01953125,0.6591796875
220,0.10986328125,0.5517578125,0.01953125,0.6591796875
221,0.10986328125,0.5517578125,0.01953125,0.6591796875
222,0.10986328125,0.5517578125,0.01953125,0.6591796875
223,0.10986328125,0.5517578125,0.01953125,0.6591796875
224,0.10986328125,0.5517578125,0.01953125,0.6591796875
225,0.10986328125,0.5517578125,0.01953125,0.6591796875
226,0.1171875,0.546875,0.01953125,0.6591796875
227,0.1220703125,0.54443359375,0.01953125,0.6591796875
228,0.12451171875,0.54443359375,0.01953125,0.6591796875
229,0.12451171875,0.54443359375,0.01953125,0.6591796875
230,0.12451171875,0.54443359375,0.01953125,0.6591796875
231,0.12451171875,0.54443359375,0.01953125,0.6591796875
232,0.12451171875,0.54443359375,0.01953125,0.6591796875
233,0.12451171875,0.54443359375,0.01953125,0.6591796875
234,0.12451171875,0.54443359375,0.01953125,0.6591796875
235,0.12451171875,0.54443359375,0.01953125,0.6591796875
236,0.12451171875,0.54443359375,0.01953125,0.6591796875
237,0.12451171875,0.54443359375,0.01953125,0.6591796875
238,0.12451171875,0.54443359375,0.01953125,0.6591796875
239,0.12451171875,0.54443359375,0.01953125,0.6591796875
240,0.12451171875,0.54443359375,0.01953125,0.6591796875
241,0.12451171875,0.54443359375,0.01953125,0.6591796875
242,0.12451171875,0.54443359375,0.01953125,0.6591796875
243,0.12451171875,0.54443359375,0.01953125,0.6591796875
244,0.12451171875,0.54443359375,0.01953125,0.6591796875
245,0.126953125,0.5419921875,0.01953125,0.6591796875
246,0.13427734375,0.54443359375,0.01953125,0.6591796875
247,0.1611328125,0.54443359375,0.01953125,0.6591796875
248,0.1953125,0.546875,0.01953125,0.66162109375
249,0.205078125,0.54931640625,0.02197265625,0.6640625
250,0.21484375,0.5517578125,0.02197265625,0.66650390625
251,0.2197265625,0.5517578125,0.02197265625,0.6689453125
252,0.224609375,0.54931640625,0.0244140625,0.6787109375
253,0.2294921875,0.546875,0.0244140625,0.68359375
254,0.23193359375,0.546875,0.0244140625,0.6884765625
255,0.234375,0.546875,0.0244140625,0.69091796875
256,0.234375,0.54443359375,0.0244140625,0.693359375
257,0.234375,0.54443359375,0.0244140625,0.69580078125
258,0.234375,0.54443359375,0.0244140625,0.6982421875
259,0.234375,0.54443359375,0.0244140625,0.70068359375
260,0.234375,0.54443359375,0.0244140625,0.703125
261,0.234375,0.54443359375,0.02685546875,0.70556640625
262,0.234375,0.54443359375,0.02685546875,0.71044921875
263,0.23681640625,0.54443359375,0.02685546875,0.712890625
264,0.2392578125,0.54443359375,0.02685546875,0.71533203125
265,0.244140625,0.54443359375,0.02685546875,0.71533203125
266,0.2490234375,0.54443359375,0.02685546875,0.71533203125
267,0.25390625,0.54443359375,0.02685546875,0.71533203125
268,0.2587890625,0.54443359375,0.02685546875,0.71533203125
269,0.26123046875,0.54443359375,0.02685546875,0.71533203125
270,0.263671875,0.54443359375,0.02685546875,0.71533203125
271,0.26611328125,0.54443359375,0.02685546875,0.71533203125
272,0.27099609375,0.54443359375,0.02685546875,0.71533203125
273,0.27587890625,0.54443359375,0.02685546875,0.71533203125
274,0.27587890625,0.54443359375,0.02685546875,0.71533203125
275,0.27587890625,0.54443359375,0.02685546875,0.71533203125
276,0.27587890625,0.54443359375,0.02685546875,0.71533203125
277,0.2783203125,0.54443359375,0.02685546875,0.71533203125
278,0.28076171875,0.54443359375,0.02685546875,0.71533203125
279,0.28076171875,0.54443359375,0.02685546875,0.71533203125
280,0.28076171875,0.54443359375,0.02685546875,0.71533203125
281,0.283203125,0.5419921875,0.02685546875,0.71533203125
282,0.28564453125,0.5419921875,0.02685546875,0.71533203125
283,0.2880859375,0.5419921875,0.02685546875,0.71533203125
284,0.2880859375,0.5419921875,0.02685546875,0.71533203125
285,0.2880859375,0.53955078125,0.02685546875,0.71533203125
286,0.2880859375,0.53955078125,0.02685546875,0.71533203125
287,0.2880859375,0.53955078125,0.02685546875,0.71533203125
288,0.2880859375,0.53955078125,0.02685546875,0.71533203125
289,0.2880859375,0.53955078125,0.02685546875,0.71533203125
290,0.2880859375,0.53955078125,0.02685546875,0.71533203125
291,0.2880859375,0.53955078125,0.02685546875,0.71533203125
292,0.2880859375,0.53955078125,0.02685546875,0.71533203125
293,0.2880859375,0.53955078125,0.02685546875,0.71533203125
294,0.2880859375,0.53955078125,0.02685546875,0.71533203125
295,0.2880859375,0.53955078125,0.02685546875,0.71533203125
296,0.2880859375,0.53955078125,0.02685546875,0.71533203125
297,0.2880859375,0.53955078125,0.02685546875,0.71533203125
298,0.2880859375,0.53955078125,0.02685546875,0.71533203125
299,0.2880859375,0.53955078125,0.02685546875,0.71533203125
300,0.2880859375,0.53955078125,0.02685546875,0.71533203125
301,0.2880859375,0.53955078125,0.02685546875,0.71533203125
302,0.2880859375,0.53955078125,0.02685546875,0.71533203125
303,0.2880859375,0.53955078125,0.02685546875,0.71533203125
304,0.2880859375,0.53955078125,0.02685546875,0.71533203125
305,0.2880859375,0.53955078125,0.02685546875,0.712890625
306,0.2880859375,0.53955078125,0.02685546875,0.712890625
307,0.28564453125,0.53955078125,0.02685546875,0.712890625
308,0.28564453125,0.53955078125,0.02685546875,0.712890625
309,0.28564453125,0.53955078125,0.02685546875,0.712890625
310,0.28564453125,0.53955078125,0.02685546875,0.71044921875
311,0.28564453125,0.53955078125,0.02685546875,0.70556640625
312,0.28564453125,0.53955078125,0.0244140625,0.70068359375
313,0.28564453125,0.53955078125,0.02197265625,0.69091796875
314,0.28564453125,0.53955078125,0.01953125,0.68359375
315,0.28564453125,0.53955078125,0.01953125,0.6787109375
316,0.28564453125,0.53955078125,0.01953125,0.67138671875
317,0.28564453125,0.53955078125,0.01708984375,0.66650390625
318,0.28564453125,0.53955078125,0.01708984375,0.66162109375
319,0.28564453125,0.53955078125,0.01708984375,0.65673828125
320,0.28564453125,0.53955078125,0.01708984375,0.654296875
321,0.28564453125,0.53955078125,0.01708984375,0.65185546875
322,0.28564453125,0.53955078125,0.01708984375,0.65185546875
323,0.28564453125,0.53955078125,0.01708984375,0.6494140625
324,0.28564453125,0.53955078125,0.01708984375,0.64453125
325,0.28564453125,0.53955078125,0.01708984375,0.64208984375
326,0.28564453125,0.53955078125,0.01708984375,0.6396484375
327,0.28564453125,0.53955078125,0.01708984375,0.63720703125
328,0.28564453125,0.53955078125,0.01708984375,0.63720703125
329,0.28564453125,0.53955078125,0.01708984375,0.63720703125
330,0.28564453125,0.53955078125,0.01708984375,0.634765625
331,0.28564453125,0.53955078125,0.01708984375,0.634765625
332,0.28564453125,0.53955078125,0.01708984375,0.634765625
333,0.28564453125,0.53955078125,0.01708984375,0.634765625
334,0.28564453125,0.53955078125,0.01708984375,0.634765625
335,0.28564453125,0.53955078125,0.01708984375,0.634765625
336,0.28564453125,0.53955078125,0.01708984375,0.634765625
337,0.28564453125,0.53955078125,0.01708984375,0.634765625
338,0.28564453125,0.53955078125,0.01708984375,0.634765625
339,0.28564453125,0.53955078125,0.01708984375,0.634765625
340,0.28564453125,0.53955078125,0.01708984375,0.634765625
341,0.28564453125,0.53955078125,0.01708984375,0.634765625
342,0.28564453125,0.53955078125,0.01708984375,0.634765625
343,0.28564453125,0.53955078125,0.01708984375,0.634765625
344,0.28564453125,0.53955078125,0.01708984375,0.634765625
345,0.28564453125,0.53955078125,0.01708984375,0.634765625
346,0.28564453125,0.53955078125,0.01708984375,0.634765625
347,0.28564453125,0.53955078125,0.01708984375,0.634765625
348,0.28564453125,0.53955078125,0.01708984375,0.634765625
349,0.28564453125,0.53955078125,0.01708984375,0.634765625
350,0.28564453125,0.53955078125,0.01708984375,0.634765625
351,0.28564453125,0.53955078125,0.01708984375,0.634765625
352,0.28564453125,0.53955078125,0.01708984375,0.634765625
353,0.28564453125,0.53955078125,0.01708984375,0.634765625
354,0.28564453125,0.53955078125,0.01708984375,0.634765625
355,0.28564453125,0.53955078125,0.01708984375,0.634765625
356,0.283203125,0.53955078125,0.01708984375,0.634765625
357,0.283203125,0.53955078125,0.01708984375,0.634765625
358,0.28076171875,0.53955078125,0.01708984375,0.634765625
359,0.28076171875,0.53955078125,0.01708984375,0.634765625
360,0.28076171875,0.53955078125,0.01708984375,0.634765625
361,0.28076171875,0.53955078125,0.01708984375,0.634765625
362,0.28076171875,0.53955078125,0.01708984375,0.634765625
363,0.28076171875,0.53955078125,0.01708984375,0.634765625
364,0.28076171875,0.53955078125,0.01708984375,0.634765625
365,0.28076171875,0.53955078125,0.01708984375,0.634765625
366,0.28076171875,0.53955078125,0.01708984375,0.634765625
367,0.28076171875,0.53955078125,0.01708984375,0.634765625
368,0.28076171875,0.53955078125,0.01708984375,0.634765625
369,0.28076171875,0.53955078125,0.01708984375,0.634765625
370,0.28076171875,0.53955078125,0.01708984375,0.634765625
371,0.28076171875,0.53955078125,0.01708984375,0.634765625
372,0.28076171875,0.53955078125,0.01708984375,0.634765625
373,0.28076171875,0.53955078125,0.01708984375,0.634765625
374,0.28076171875,0.53955078125,0.01708984375,0.634765625
375,0.28076171875,0.53955078125,0.01708984375,0.634765625
376,0.2783203125,0.53955078125,0.01708984375,0.634765625
377,0.27587890625,0.53955078125,0.01708984375,0.634765625
378,0.2734375,0.53955078125,0.01708984375,0.634765625
379,0.27099609375,0.53955078125,0.01708984375,0.634765625
380,0.2685546875,0.53955078125,0.01708984375,0.634765625
381,0.26611328125,0.537109375,0.01708984375,0.634765625
382,0.26611328125,0.537109375,0.01708984375,0.634765625
383,0.263671875,0.537109375,0.01708984375,0.634765625
384,0.263671875,0.537109375,0.01708984375,0.634765625
385,0.263671875,0.537109375,0.01708984375,0.634765625
386,0.263671875,0.537109375,0.01708984375,0.634765625
387,0.263671875,0.537109375,0.01708984375,0.634765625
388,0.263671875,0.537109375,0.01708984375,0.634765625
389,0.263671875,0.537109375,0.01708984375,0.634765625
390,0.263671875,0.537109375,0.01708984375,0.634765625
391,0.263671875,0.537109375,0.01708984375,0.634765625
392,0.263671875,0.537109375,0.01708984375,0.634765625
393,0.263671875,0.537109375,0.01708984375,0.634765625
394,0.263671875,0.537109375,0.01708984375,0.634765625
395,0.26123046875,0.537109375,0.01708984375,0.634765625
396,0.26123046875,0.537109375,0.01708984375,0.634765625
397,0.26123046875,0.537109375,0.01708984375,0.634765625
398,0.26123046875,0.537109375,0.01708984375,0.634765625
399,0.26123046875,0.537109375,0.01708984375,0.634765625
400,0.263671875,0.537109375,0.01708984375,0.634765625
401,0.2685546875,0.537109375,0.01708984375,0.634765625
402,0.27587890625,0.537109375,0.01708984375,0.634765625
403,0.2783203125,0.53466796875,0.01708984375,0.634765625
404,0.28076171875,0.53466796875,0.01708984375,0.634765625
405,0.283203125,0.5322265625,0.01708984375,0.634765625
406,0.2880859375,0.5322265625,0.01708984375,0.634765625
407,0.29052734375,0.52978515625,0.01708984375,0.634765625
408,0.29541015625,0.52734375,0.01708984375,0.634765625
409,0.2978515625,0.52734375,0.01708984375,0.634765625
410,0.302734375,0.52490234375,0.01708984375,0.634765625
411,0.31005859375,0.52490234375,0.01708984375,0.634765625
412,0.3173828125,0.52490234375,0.01708984375,0.634765625
413,0.3271484375,0.5224609375,0.01708984375,0.634765625
414,0.3369140625,0.52001953125,0.01708984375,0.634765625
415,0.341796875,0.517578125,0.01708984375,0.634765625
416,0.3466796875,0.517578125,0.01708984375,0.634765625
417,0.34912109375,0.51513671875,0.01708984375,0.634765625
418,0.34912109375,0.51513671875,0.01708984375,0.634765625
419,0.3515625,0.5126953125,0.01708984375,0.634765625
420,0.3515625,0.5126953125,0.01708984375,0.634765625
421,0.3515625,0.5126953125,0.01708984375,0.634765625
422,0.3515625,0.5126953125,0.01708984375,0.634765625
423,0.3515625,0.5126953125,0.01708984375,0.634765625
424,0.3515625,0.51025390625,0.01708984375,0.634765625
425,0.3515625,0.51025390625,0.01708984375,0.634765625
426,0.3515625,0.51025390625,0.01708984375,0.634765625
427,0.3515625,0.51025390625,0.01708984375,0.634765625
428,0.3515625,0.51025390625,0.01708984375,0.634765625
429,0.35400390625,0.51025390625,0.01708984375,0.634765625
430,0.35400390625,0.51025390625,0.01708984375,0.634765625
431,0.35400390625,0.5078125,0.01708984375,0.634765625
432,0.35400390625,0.5078125,0.01708984375,0.634765625
433,0.35400390625,0.5078125,0.01708984375,0.634765625
434,0.35400390625,0.50537109375,0.0244140625,0.634765625
435,0.35400390625,0.50537109375,0.03662109375,0.634765625
436,0.35400390625,0.50537109375,0.04638671875,0.634765625
437,0.35400390625,0.50537109375,0.05126953125,0.634765625
438,0.35400390625,0.50537109375,0.05126953125,0.634765625
439,0.35400390625,0.50537109375,0.05126953125,0.634765625
440,0.35400390625,0.5029296875,0.05126953125,0.634765625
441,0.35400390625,0.5029296875,0.05126953125,0.634765625
442,0.3515625,0.5029296875,0.05126953125,0.634765625
443,0.3515625,0.50048828125,0.05126953125,0.634765625
444,0.34912109375,0.50048828125,0.05126953125,0.634765625
445,0.34912109375,0.50048828125,0.05126953125,0.634765625
446,0.3466796875,0.50048828125,0.05126953125,0.634765625
447,0.3466796875,0.50048828125,0.05126953125,0.634765625
448,0.34423828125,0.50048828125,0.05126953125,0.634765625
449,0.341796875,0.498046875,0.05126953125,0.634765625
450,0.33935546875,0.49560546875,0.05126953125,0.634765625
451,0.33203125,0.48828125,0.05126953125,0.634765625
452,0.3271484375,0.4833984375,0.05126953125,0.634765625
453,0.322265625,0.478515625,0.05126953125,0.634765625
454,0.3173828125,0.4736328125,0.05126953125,0.634765625
455,0.31494140625,0.4736328125,0.05126953125,0.634765625
456,0.31005859375,0.47119140625,0.05126953125,0.634765625
457,0.3076171875,0.47119140625,0.05126953125,0.634765625
458,0.30517578125,0.47119140625,0.05126953125,0.634765625
459,0.30517578125,0.47119140625,0.05126953125,0.634765625
460,0.30517578125,0.47119140625,0.05126953125,0.634765625
461,0.30517578125,0.47119140625,0.05126953125,0.634765625
462,0.30517578125,0.47119140625,0.05126953125,0.634765625
463,0.30517578125,0.47119140625,0.05126953125,0.634765625
464,0.30517578125,0.47119140625,0.05126953125,0.634765625
465,0.30517578125,0.47119140625,0.05126953125,0.634765625
466,0.30517578125,0.47119140625,0.05126953125,0.634765625
467,0.30517578125,0.47119140625,0.05126953125,0.634765625
468,0.30517578125,0.47119140625,0.05126953125,0.634765625
469,0.30517578125,0.47119140625,0.05126953125,0.634765625
470,0.30517578125,0.47119140625,0.05126953125,0.634765625
471,0.30517578125,0.47119140625,0.05126953125,0.634765625
472,0.30517578125,0.47119140625,0.05126953125,0.634765625
473,0.30517578125,0.47119140625,0.05126953125,0.634765625
474,0.30517578125,0.46875,0.05126953125,0.634765625
475,0.302734375,0.4541015625,0.05126953125,0.634765625
476,0.2880859375,0.41259765625,0.05126953125,0.634765625
477,0.2783203125,0.380859375,0.05126953125,0.634765625
478,0.27099609375,0.36865234375,0.0537109375,0.634765625
479,0.26611328125,0.36376953125,0.0537109375,0.634765625
480,0.263671875,0.36376953125,0.05615234375,0.634765625
481,0.263671875,0.361328125,0.05615234375,0.634765625
482,0.263671875,0.361328125,0.05859375,0.634765625
483,0.26123046875,0.361328125,0.06103515625,0.634765625
484,0.26123046875,0.361328125,0.0634765625,0.634765625
