,002_gazeX,002_gazeY,002_pupilSize,022_gazeX,022_gazeY,022_pupilSize
59,0.62646484375,0.4856445314362645,1511.0,0.10654294490814209,0.5133789060637355,1783.0
60,0.62158203125,0.47783203050494194,1512.0,0.11416018009185791,0.4943359373137355,1782.0
61,0.6099609136581421,0.46318359300494194,1511.0,0.12373048067092896,0.51416015625,1780.0
62,0.6061522960662842,0.4629882797598839,1509.0,0.12382811307907104,0.521874999627471,1785.0
63,0.619140625,0.48232421837747097,1522.0,0.12255859375,0.52685546875,1788.0
64,0.6232421398162842,0.49794921884313226,1525.0,0.12490236759185791,0.5353515632450581,1795.0
65,0.6212890148162842,0.5067382813431323,1521.0,0.12841796875,0.5300781242549419,1783.0
66,0.6134765148162842,0.5025390624068677,1512.0,0.1490234136581421,0.5344726555049419,1778.0
67,0.6111328601837158,0.5008789062267169,1525.0,0.4111328125,0.4461914077401161,1745.0
68,0.4543945789337158,0.46894531324505806,1588.0,0.4104492664337158,0.43623046576976776,1735.0
69,0.06953126192092896,0.357421875,1637.0,0.40966796875,0.43916015699505806,1743.0
70,0.06562501192092896,0.3548828065395355,1643.0,0.4085937738418579,0.44609374925494194,1745.0
71,0.055859386920928955,0.35302734375,1653.0,0.4085937738418579,0.4569335952401161,1739.0
72,0.053027331829071045,0.357421875,1655.0,0.4076172113418579,0.45654296875,1744.0
73,0.04931640625,0.35722656548023224,1657.0,0.4024413824081421,0.44365234300494194,1747.0
74,0.04501950740814209,0.3548828065395355,1656.0,0.39990234375,0.44160156324505806,1745.0
75,0.03798830509185791,0.34785155951976776,1663.0,0.3948242664337158,0.4365234375,1744.0
76,0.02773439884185791,0.33837890625,1656.0,0.3887695074081421,0.4283203110098839,1751.0
77,0.025097668170928955,0.3433593809604645,1648.0,0.3840820789337158,0.42119140923023224,1751.0
78,0.023242175579071045,0.3456054627895355,1653.0,0.3794921636581421,0.42138671875,1744.0
79,0.02402341365814209,0.34687499701976776,1659.0,0.3477538824081421,0.3983398452401161,1742.0
80,0.04531252384185791,0.38652344048023224,1653.0,0.33330076932907104,0.3919921889901161,1749.0
81,0.0341796875,0.3736328184604645,1660.0,0.32890623807907104,0.37958984076976776,1746.0
82,0.02841794490814209,0.37480469048023224,1659.0,0.3377929925918579,0.38896484673023224,1756.0
83,0.03574216365814209,0.38593749701976776,1662.0,0.3350585699081421,0.39423827826976776,1750.0
84,0.036816418170928955,0.39619140326976776,1663.0,0.33330076932907104,0.3939453139901161,1751.0
85,0.02822268009185791,0.3871093764901161,1647.0,0.32666015625,0.38408203423023224,1749.0
86,0.024609386920928955,0.38837890326976776,1652.0,0.3275390863418579,0.38056640326976776,1747.0
87,0.02490234375,0.4039062485098839,1674.0,0.4398437738418579,0.3412109315395355,1738.0
88,0.02480471134185791,0.3973632827401161,1662.0,0.5935547351837158,0.27851562201976776,1664.0
89,0.1376953125,0.4039062485098839,1668.0,0.5857422351837158,0.2720703184604645,1663.0
90,0.3829101324081421,0.42041015625,1604.0,0.5797851085662842,0.26806640625,1673.0
91,0.37744140625,0.4170898422598839,1599.0,0.5787109136581421,0.26738281548023224,1674.0
92,0.3761718273162842,0.41914062201976776,1598.0,0.5789062976837158,0.2671875059604645,1676.0
93,0.3787109851837158,0.4212890639901161,1609.0,0.5802733898162842,0.26972655951976776,1675.0
94,0.3825194835662842,0.42900390923023224,1609.0,0.5821288824081421,0.2730468809604645,1675.0
95,0.38134765625,0.43427734076976776,1607.0,0.5400390625,0.2831054627895355,1696.0
96,0.3773437738418579,0.4326171875,1608.0,0.31621092557907104,0.36640624701976776,1740.0
97,0.37158203125,0.43183593451976776,1608.0,0.31962889432907104,0.36347655951976776,1740.0
98,0.3756835460662842,0.43535156548023224,1609.0,0.31787109375,0.36113281548023224,1736.0
99,0.3790038824081421,0.4388671889901161,1604.0,0.3189452886581421,0.3661132752895355,1726.0
100,0.3829101324081421,0.4432617202401161,1607.0,0.31816405057907104,0.36699219048023224,1722.0
101,0.37939453125,0.4393554702401161,1608.0,0.33662110567092896,0.3387695252895355,1717.0
102,0.36845701932907104,0.42578125,1602.0,0.3335937261581421,0.33320312201976776,1713.0
103,0.3787109851837158,0.41064453125,1608.0,0.34687501192092896,0.3497070372104645,1717.0
104,0.3951171636581421,0.4349609389901161,1610.0,0.3490234613418579,0.35771484673023224,1721.0
105,0.3984375,0.4493164047598839,1615.0,0.3492187261581421,0.35615234076976776,1728.0
106,0.3973633050918579,0.43408203125,1607.0,0.3475586175918579,0.3589843809604645,1736.0
107,0.3978515863418579,0.43828124925494194,1611.0,0.3516601324081421,0.3653320372104645,1741.0
108,0.4017578363418579,0.4439453110098839,1614.0,0.35224610567092896,0.36699219048023224,1745.0
109,0.4088866710662842,0.4540039077401161,1617.0,0.3564453125,0.37353515625,1745.0
110,0.4129883050918579,0.4608398452401161,1611.0,0.359375,0.3785156235098839,1745.0
111,0.4119141101837158,0.46699218824505806,1615.0,0.36005860567092896,0.3753906264901161,1747.0
112,0.41015625,0.4673828110098839,1611.0,0.37089842557907104,0.3861328139901161,1751.0
113,0.4124023914337158,0.47314453125,1616.0,0.3776366710662842,0.39238281548023224,1748.0
114,0.4137694835662842,0.47568359412252903,1616.0,0.3845703601837158,0.39179687201976776,1753.0
115,0.4090820550918579,0.47744140587747097,1624.0,0.3871093988418579,0.39277343451976776,1756.0
116,0.39794921875,0.46933593787252903,1620.0,0.3870117664337158,0.38896484673023224,1758.0
117,0.3903319835662842,0.45527343824505806,1624.0,0.3915039300918579,0.3924804702401161,1747.0
118,0.3868163824081421,0.4530273452401161,1627.0,0.4051758050918579,0.39990234375,1751.0
119,0.3859374523162842,0.4541015625,1630.0,0.4207031726837158,0.4091796875,1749.0
120,0.38525390625,0.45625000074505806,1633.0,0.4296875,0.41357421875,1750.0
121,0.3835937976837158,0.45185546949505806,1634.0,0.4219726324081421,0.40283203125,1753.0
122,0.37744140625,0.4388671889901161,1623.0,0.4176757335662842,0.4043945297598839,1753.0
123,0.3753906488418579,0.43291015923023224,1625.0,0.1861327886581421,0.45166015625,1784.0
124,0.3917968273162842,0.44560546800494194,1623.0,0.023242175579071045,0.5009765625,1796.0
125,0.4034179449081421,0.4580078125,1629.0,0.025683581829071045,0.513671875,1813.0
126,0.4025390148162842,0.4620117172598839,1632.0,0.028124988079071045,0.521874999627471,1801.0
127,0.3949218988418579,0.45146484300494194,1631.0,0.03525388240814209,0.5261718742549419,1812.0
128,0.3853515386581421,0.44072265550494194,1630.0,0.047656238079071045,0.5373046882450581,1808.0
129,0.3850586414337158,0.44511718675494194,1619.0,0.05078125,0.5390625,1808.0
130,0.3860352039337158,0.44140625,1627.0,0.0537109375,0.5404296889901161,1810.0
131,0.3875000476837158,0.4486328139901161,1644.0,0.045605480670928955,0.5310546867549419,1819.0
132,0.37031251192092896,0.4300781264901161,1652.0,0.038281261920928955,0.5302734375,1816.0
133,0.35478514432907104,0.4154296889901161,1656.0,0.03867185115814209,0.53271484375,1817.0
134,0.34648436307907104,0.40556640923023224,1663.0,0.039843738079071045,0.5324218757450581,1814.0
135,0.3448241949081421,0.39726562798023224,1664.0,0.04150390625,0.5408203117549419,1824.0
136,0.34296876192092896,0.41083984076976776,1661.0,0.03750002384185791,0.5353515632450581,1819.0
137,0.33955079317092896,0.41132812201976776,1661.0,0.033203125,0.5286132805049419,1817.0
138,0.2740234136581421,0.39472655951976776,1674.0,0.0361328125,0.525488281622529,1820.0
139,0.27080076932907104,0.39423827826976776,1679.0,0.039843738079071045,0.5260742194950581,1822.0
140,0.2728515863418579,0.39677734673023224,1677.0,0.04248046875,0.5226562507450581,1815.0
141,0.27558594942092896,0.3978515639901161,1682.0,0.03798830509185791,0.4949218751862645,1821.0
142,0.2699218988418579,0.3921874985098839,1686.0,0.028515636920928955,0.4871093751862645,1831.0
143,0.2611328363418579,0.38642577826976776,1684.0,0.02294921875,0.48408203199505806,1817.0
144,0.2705078125,0.39726562798023224,1697.0,0.031933605670928955,0.4912109375,1825.0
145,0.28046876192092896,0.41582031548023224,1706.0,0.02626955509185791,0.4953124998137355,1821.0
146,0.27294921875,0.4076171889901161,1693.0,0.01230466365814209,0.4943359373137355,1819.0
147,0.27197265625,0.40898437798023224,1698.0,-0.0078125,0.47617187537252903,1831.0
148,0.2745116949081421,0.4134765639901161,1702.0,-0.018359363079071045,0.47568359412252903,1840.0
149,0.439453125,0.4447265639901161,1668.0,-0.020800769329071045,0.47792968712747097,1823.0
150,0.5557616949081421,0.48486328125,1633.0,-0.02236330509185791,0.4697265625,1821.0
151,0.5558593273162842,0.4865234373137355,1635.0,-0.02646481990814209,0.45556640625,1824.0
152,0.5575195550918579,0.4910156251862645,1636.0,-0.031445324420928955,0.44482421875,1828.0
153,0.56201171875,0.4953124998137355,1636.0,-0.03701174259185791,0.43115234375,1822.0
154,0.5651366710662842,0.5037109374534339,1643.0,0.056347668170928955,0.4087890610098839,1824.0
155,0.5628906488418579,0.5041015623137355,1641.0,0.2823241949081421,0.32636718451976776,1776.0
156,0.5672851800918579,0.510644530877471,1636.0,0.2767578363418579,0.31816406548023224,1776.0
157,0.5679687261581421,0.50634765625,1639.0,0.26201170682907104,0.3114257752895355,1774.0
158,0.5732421875,0.5143554685637355,1633.0,0.2577148675918579,0.3125976622104645,1780.0
159,0.5837891101837158,0.5224609375,1631.0,0.25703126192092896,0.31523437798023224,1773.0
160,0.5887695550918579,0.52685546875,1632.0,0.25830078125,0.3158203065395355,1774.0
161,0.6212890148162842,0.5417968742549419,1627.0,0.26103514432907104,0.3163085877895355,1778.0
162,0.6603515148162842,0.5615234375,1588.0,0.27568358182907104,0.32099609076976776,1765.0
163,0.6749023199081421,0.5889648422598839,1584.0,0.26835936307907104,0.3128906190395355,1753.0
164,0.4307616949081421,0.4958984376862645,1651.0,0.27783203125,0.3333984315395355,1758.0
165,0.35771483182907104,0.4579101577401161,1697.0,0.2777343988418579,0.33525390923023224,1763.0
166,0.3604491949081421,0.46796875074505806,1702.0,0.2767578363418579,0.33740234375,1760.0
167,0.3636718988418579,0.47490234300494194,1702.0,0.2744140625,0.33867187798023224,1764.0
168,0.37480467557907104,0.4894531248137355,1700.0,0.27226561307907104,0.3368164002895355,1761.0
169,0.3833984136581421,0.4900390626862645,1713.0,0.27294921875,0.34130859375,1762.0
170,0.3985351324081421,0.49853515625,1715.0,0.2733398675918579,0.34443359076976776,1762.0
171,0.412109375,0.505859375,1695.0,0.271484375,0.3436523377895355,1761.0
172,0.4266601800918579,0.5159179680049419,1695.0,0.26582032442092896,0.3394531309604645,1756.0
173,0.4345703125,0.5167968757450581,1694.0,0.26904296875,0.34033203125,1764.0
174,0.4949219226837158,0.5394531264901161,1662.0,0.27167969942092896,0.34404297173023224,1768.0
175,0.5038086175918579,0.54296875,1656.0,0.2752929925918579,0.3509765565395355,1774.0
176,0.50390625,0.5373046882450581,1655.0,0.2738281488418579,0.3511718809604645,1774.0
177,0.50732421875,0.5461914055049419,1665.0,0.2718750238418579,0.353515625,1775.0
178,0.5098632574081421,0.53955078125,1654.0,0.27363282442092896,0.36308594048023224,1782.0
179,0.5143554210662842,0.5374023430049419,1671.0,0.27363282442092896,0.3768554702401161,1785.0
180,0.5231444835662842,0.5391601547598839,1656.0,0.27070313692092896,0.37324218451976776,1780.0
181,0.5186523199081421,0.5421875007450581,1671.0,0.2706054449081421,0.3819335922598839,1798.0
182,0.5266602039337158,0.54052734375,1659.0,0.2618163824081421,0.36943359673023224,1803.0
183,0.5379883050918579,0.5558593757450581,1658.0,0.26591795682907104,0.375,1789.0
184,0.5387694835662842,0.5602539069950581,1657.0,0.2772461175918579,0.3736328184604645,1794.0
185,0.53515625,0.5607421882450581,1660.0,0.2823241949081421,0.3822265639901161,1799.0
186,0.5340820550918579,0.5603515617549419,1664.0,0.27958983182907104,0.39238281548023224,1800.0
187,0.5414062738418579,0.5638671889901161,1661.0,0.27978515625,0.4019531235098839,1805.0
188,0.5476562976837158,0.57275390625,1667.0,0.28339844942092896,0.4122070297598839,1803.0
189,0.5470702648162842,0.5653320327401161,1678.0,0.291015625,0.42705078423023224,1814.0
190,0.5426757335662842,0.5682617202401161,1669.0,0.29736328125,0.44140625,1813.0
191,0.5369141101837158,0.5622070319950581,1665.0,0.30009764432907104,0.4375976547598839,1809.0
192,0.53369140625,0.5617187507450581,1665.0,0.30498045682907104,0.4384765625,1813.0
193,0.5352538824081421,0.5604492202401161,1670.0,0.30878907442092896,0.44609374925494194,1826.0
194,0.5432617664337158,0.5706054717302322,1670.0,0.31572264432907104,0.4442382827401161,1815.0
195,0.5386718511581421,0.5651367157697678,1662.0,0.3189452886581421,0.4461914077401161,1815.0
196,0.5300781726837158,0.5510742180049419,1668.0,0.32343751192092896,0.45068359375,1824.0
197,0.5196288824081421,0.5394531264901161,1668.0,0.32080078125,0.4466796889901161,1820.0
198,0.2254883050918579,0.43623046576976776,1711.0,0.29960936307907104,0.43232421576976776,1830.0
199,0.1827148199081421,0.39921875298023224,1730.0,0.3008788824081421,0.43085937201976776,1834.0
200,0.16767579317092896,0.3949218764901161,1727.0,0.3072265386581421,0.43291015923023224,1817.0
201,0.17011719942092896,0.3984375,1730.0,0.30644530057907104,0.4247070327401161,1819.0
202,0.1832031011581421,0.4046875014901161,1723.0,0.29316407442092896,0.40410156548023224,1819.0
203,0.18798828125,0.41621093451976776,1734.0,0.2801758050918579,0.3853515610098839,1814.0
204,0.1890624761581421,0.41484375298023224,1727.0,0.2393554449081421,0.35185547173023224,1811.0
205,0.21650391817092896,0.4164062514901161,1718.0,9999.0,9999.0,9999.0
206,0.2176758050918579,0.41328124701976776,1717.0,0.22041016817092896,0.21083983778953552,1081.0
207,0.2158203125,0.4151367172598839,1717.0,0.22636717557907104,0.3622070252895355,1609.0
208,0.208984375,0.41064453125,1714.0,0.2411133050918579,0.41796875,1785.0
209,0.20488280057907104,0.40986327826976776,1708.0,0.2481445074081421,0.4229492172598839,1815.0
210,0.20068359375,0.4032226577401161,1709.0,0.2499023675918579,0.41748046875,1803.0
211,0.2017577886581421,0.4056640639901161,1706.0,0.2494140863418579,0.40751953423023224,1809.0
212,0.20244139432907104,0.4131835922598839,1705.0,0.24980467557907104,0.404296875,1808.0
213,0.20048826932907104,0.41455078125,1706.0,0.2489258050918579,0.4017578139901161,1813.0
214,0.1976562738418579,0.4073242172598839,1706.0,0.2518554925918579,0.4004882797598839,1810.0
215,0.19453126192092896,0.3975585922598839,1709.0,0.2564452886581421,0.40351562201976776,1814.0
216,0.4959961175918579,0.45869140699505806,1647.0,0.25947266817092896,0.40771484375,1822.0
217,0.5538085699081421,0.48115234449505806,1635.0,0.25830078125,0.4072265625,1822.0
218,0.5397460460662842,0.46962890587747097,1634.0,0.25615233182907104,0.40234375,1822.0
219,0.5420898199081421,0.48173828050494194,1643.0,0.2503906488418579,0.4085937514901161,1821.0
220,0.5516601800918579,0.5002929687616415,1642.0,0.25458985567092896,0.40576171875,1818.0
221,0.54833984375,0.5077148438431323,1650.0,0.25751954317092896,0.40205077826976776,1819.0
222,0.5466797351837158,0.5076171876862645,1648.0,0.24951171875,0.39374999701976776,1821.0
223,0.5452148914337158,0.4999023437485448,1654.0,0.24296873807907104,0.39042969048023224,1809.0
224,0.5437500476837158,0.50439453125,1641.0,0.2425781488418579,0.39960937201976776,1806.0
225,0.5440429449081421,0.5010742187732831,1649.0,0.2479492425918579,0.4111328125,1812.0
226,0.5401366949081421,0.49912109377328306,1643.0,0.24335938692092896,0.4115234389901161,1820.0
227,0.541015625,0.49716796865686774,1637.0,0.23408204317092896,0.41142578423023224,1817.0
228,0.5399414300918579,0.49736328120343387,1639.0,0.2281249761581421,0.404296875,1817.0
229,0.3966796398162842,0.46630859375,1682.0,0.2230468988418579,0.40410156548023224,1805.0
230,0.40087890625,0.48105468787252903,1686.0,0.22041016817092896,0.3921874985098839,1797.0
231,0.40185546875,0.4866210939362645,1682.0,0.21552735567092896,0.36650390923023224,1802.0
232,0.3952147960662842,0.48222656175494194,1688.0,0.2115234136581421,0.3594726622104645,1802.0
233,0.3922851085662842,0.47607421875,1681.0,0.2059570550918579,0.34589843451976776,1808.0
234,0.40087890625,0.48398437537252903,1676.0,0.203125,0.3448242247104645,1803.0
235,0.4076172113418579,0.48222656175494194,1679.0,0.1996093988418579,0.34541015326976776,1796.0
236,0.4090820550918579,0.482421875,1679.0,0.19550782442092896,0.3441406190395355,1810.0
237,0.4030272960662842,0.47968750074505806,1672.0,0.1927734613418579,0.34013672173023224,1804.0
238,0.4293944835662842,0.5055664060637355,1667.0,0.1942383050918579,0.34492187201976776,1803.0
239,0.4585937261581421,0.5320312492549419,1657.0,0.20146483182907104,0.3399414122104645,1811.0
240,0.4613281488418579,0.521093750372529,1661.0,0.20048826932907104,0.33378906548023224,1808.0
241,0.4640624523162842,0.52734375,1664.0,0.1983398199081421,0.330078125,1801.0
242,0.4678710699081421,0.527734374627471,1663.0,0.06367188692092896,0.361328125,1814.0
243,0.4748046398162842,0.5326171889901161,1659.0,-0.039843738079071045,0.39921875298023224,1807.0
244,0.48974609375,0.5475585944950581,1655.0,-0.04433596134185791,0.4097656235098839,1811.0
245,0.4981445074081421,0.5559570305049419,1646.0,-0.03896486759185791,0.4351562485098839,1823.0
246,0.5084960460662842,0.5630859360098839,1645.0,-0.051953136920928955,0.4053710922598839,1827.0
247,0.5078125,0.5540039055049419,1662.0,-0.05361330509185791,0.40771484375,1832.0
248,0.51123046875,0.54638671875,1661.0,-0.058789074420928955,0.4033203125,1834.0
249,0.5201171636581421,0.5545898452401161,1657.0,-0.0556640625,0.419921875,1816.0
250,0.5283203125,0.5642578154802322,1656.0,-0.055371105670928955,0.4256835952401161,1818.0
251,0.52734375,0.5609375014901161,1668.0,-0.055859386920928955,0.41093750298023224,1846.0
252,0.5228515863418579,0.5547851547598839,1663.0,-0.05917966365814209,0.41376952826976776,1843.0
253,0.564453125,0.5428710952401161,1661.0,-0.06201171875,0.4107421860098839,1852.0
254,0.5672851800918579,0.5479492172598839,1669.0,-0.064453125,0.4122070297598839,1849.0
255,0.5643554925918579,0.5442382805049419,1667.0,-0.0615234375,0.4188476577401161,1851.0
256,0.5546875,0.5367187485098839,1669.0,-0.049609363079071045,0.4288085922598839,1843.0
257,0.5409179925918579,0.5226562507450581,1665.0,-0.057421863079071045,0.4019531235098839,1854.0
258,0.5353515148162842,0.5281249992549419,1672.0,-0.055468738079071045,0.4043945297598839,1856.0
259,0.5321289300918579,0.54736328125,1674.0,-0.04736328125,0.4237304702401161,1836.0
260,0.5291016101837158,0.546875,1670.0,-0.05126953125,0.4105468764901161,1849.0
261,0.51416015625,0.5489257797598839,1667.0,-0.055468738079071045,0.4169921875,1846.0
262,0.5062500238418579,0.5487304702401161,1676.0,-0.059277355670928955,0.41142578423023224,1869.0
263,0.5017578601837158,0.5389648452401161,1676.0,-0.048632800579071045,0.427734375,1873.0
264,0.5096679925918579,0.5485351569950581,1677.0,-0.049121081829071045,0.43994140625,1880.0
265,0.50439453125,0.54052734375,1675.0,-0.051464855670928955,0.4424804672598839,1881.0
266,0.4930664300918579,0.5294921882450581,1674.0,0.12050783634185791,0.37919922173023224,1847.0
267,0.4802734851837158,0.5381835922598839,1682.0,0.15302735567092896,0.3604492247104645,1848.0
268,0.4655272960662842,0.5185546875,1687.0,0.15644532442092896,0.3680664002895355,1859.0
269,0.4291015863418579,0.49814453127328306,1706.0,0.158203125,0.37822265923023224,1856.0
270,0.4266601800918579,0.49228515615686774,1699.0,0.1617187261581421,0.3892578110098839,1857.0
271,0.4231445789337158,0.48691406287252903,1700.0,0.1578124761581421,0.3876953125,1859.0
272,0.41552734375,0.47480468824505806,1694.0,0.16435545682907104,0.39091797173023224,1860.0
273,0.41259765625,0.46962890587747097,1698.0,0.16767579317092896,0.39326171576976776,1852.0
274,0.41259765625,0.46894531324505806,1677.0,0.1856445074081421,0.3955078125,1857.0
275,0.4136718511581421,0.46484375,1678.0,0.1864258050918579,0.3956054672598839,1854.0
276,0.4072265625,0.45771484449505806,1675.0,0.1890624761581421,0.4002929702401161,1855.0
277,0.3988281488418579,0.4481445327401161,1693.0,0.1900390386581421,0.4058593735098839,1849.0
278,0.4034179449081421,0.44023437425494194,1671.0,0.1929687261581421,0.4013671875,1852.0
279,0.41455078125,0.4515625014901161,1676.0,0.20234376192092896,0.41650390625,1845.0
280,0.4183593988418579,0.46220703050494194,1675.0,0.2060546875,0.419921875,1846.0
281,0.4195312261581421,0.4627929702401161,1675.0,0.201171875,0.41572265326976776,1842.0
282,0.4248046875,0.4613281264901161,1661.0,0.1952148675918579,0.4068359360098839,1849.0
283,0.4286133050918579,0.45439453050494194,1674.0,0.20341795682907104,0.4185546860098839,1841.0
284,0.4237304925918579,0.4549804702401161,1671.0,0.21484375,0.4366210922598839,1852.0
285,0.4225585460662842,0.45732421800494194,1669.0,0.212890625,0.4281250014901161,1841.0
286,0.4187500476837158,0.4482421875,1680.0,0.20820313692092896,0.4295898452401161,1837.0
287,0.4177734851837158,0.4452148452401161,1681.0,0.20439451932907104,0.43017578125,1849.0
288,0.42236328125,0.44609374925494194,1675.0,0.21162110567092896,0.4297851547598839,1839.0
289,0.4268554449081421,0.44462890550494194,1672.0,0.21650391817092896,0.4344726577401161,1844.0
290,0.2759765386581421,0.4126953110098839,1714.0,0.2227538824081421,0.44091796875,1849.0
291,0.15302735567092896,0.34980468451976776,1737.0,0.22412109375,0.4417968764901161,1846.0
292,0.14189451932907104,0.35224609076976776,1737.0,0.2255859375,0.44550781324505806,1844.0
293,0.13398438692092896,0.35009765625,1735.0,0.2256835699081421,0.44482421875,1844.0
294,0.1328125,0.35380859673023224,1735.0,0.22265625,0.44287109375,1848.0
295,0.1485351324081421,0.3701171875,1734.0,0.2178710699081421,0.4371093735098839,1848.0
296,0.1546875238418579,0.37080077826976776,1733.0,0.2132812738418579,0.43193359673023224,1841.0
297,0.14208984375,0.3599609434604645,1729.0,0.19990235567092896,0.4336914047598839,1838.0
298,0.14423829317092896,0.3638671934604645,1725.0,0.1865234375,0.4346679672598839,1857.0
299,0.1566406488418579,0.38212890923023224,1732.0,0.17744141817092896,0.42431640625,1853.0
300,0.1551758050918579,0.3871093764901161,1734.0,0.17412108182907104,0.42060546576976776,1852.0
