,002_driftX,002_driftY,022_driftX,022_driftY
44,-0.02207028865814209,0.19570311903953552,9999.0,9999.0
45,-0.03085935115814209,0.19833984971046448,9999.0,9999.0
46,-0.11533200740814209,0.27734375,9999.0,9999.0
47,-0.16386717557907104,0.39775390923023224,9999.0,9999.0
48,-0.18330079317092896,0.43867187574505806,9999.0,9999.0
49,-0.19218748807907104,0.4248046875,9999.0,9999.0
50,-0.19521483778953552,0.4339843764901161,9999.0,9999.0
51,-0.19980469346046448,0.42705078423023224,9999.0,9999.0
52,-0.20322266221046448,0.42548827826976776,9999.0,9999.0
53,-0.20390623807907104,0.42236328125,9999.0,9999.0
54,-0.20517578721046448,0.42314453423023224,0.1015625,0.4629882797598839
55,-0.20380860567092896,0.42363281548023224,0.07255858182907104,0.2823242247104645
56,-0.20322266221046448,0.42988280951976776,0.08730471134185791,0.3480468690395355
57,-0.20068359375,0.43212890625,0.10927736759185791,0.39697265625
58,-0.19794923067092896,0.4404296875,0.12285155057907104,0.4019531235098839
59,-0.19970703125,0.4295898452401161,0.13847655057907104,0.3968750014901161
60,-0.20205077528953552,0.43310546875,9999.0,9999.0
61,-0.20859375596046448,0.43779296800494194,0.1494140625,0.3814453110098839
62,-0.23330077528953552,0.4063476547598839,0.1533203125,0.37353515625
63,-0.1669921875,0.34638671576976776,0.15449219942092896,0.36347655951976776
64,9999.0,9999.0,0.15644532442092896,0.35957030951976776
65,9999.0,9999.0,0.15605467557907104,0.3524414002895355
66,9999.0,9999.0,0.15361326932907104,0.34492187201976776
67,9999.0,9999.0,0.1504882574081421,0.32500000298023224
68,9999.0,9999.0,0.15058594942092896,0.23388671875
69,9999.0,9999.0,9999.0,9999.0
70,9999.0,9999.0,9999.0,9999.0
71,-0.03867185115814209,0.04501953721046448,9999.0,9999.0
72,-0.037304699420928955,0.14111328125,9999.0,9999.0
73,-0.04150390625,0.14628905057907104,9999.0,9999.0
74,-0.041210949420928955,0.16621094942092896,9999.0,9999.0
75,9999.0,9999.0,9999.0,9999.0
76,-0.03281247615814209,0.1806640625,9999.0,9999.0
77,-0.03085935115814209,0.17587891221046448,0.34296876192092896,-0.00048828125
78,-0.030468761920928955,0.17607420682907104,0.3306640386581421,0.016308605670928955
79,-0.03076171875,0.17431640625,0.3324218988418579,0.08525389432907104
80,-0.032421886920928955,0.17490234971046448,0.3348633050918579,0.06240233778953552
81,-0.03427731990814209,0.17275390028953552,0.3384765386581421,0.06093749403953552
82,-0.035937488079071045,0.17138671875,0.3451172113418579,0.06884765625
83,-0.03603518009185791,0.17050781846046448,0.3565429449081421,0.0732421875
84,-0.035351574420928955,0.16943359375,0.36308592557907104,0.05898436903953552
85,-0.03505861759185791,0.1728515625,0.3680664300918579,0.05019530653953552
86,-0.035351574420928955,0.17441406846046448,0.36845701932907104,0.030957043170928955
87,-0.033496081829071045,0.17900389432907104,0.3638671636581421,0.016894519329071045
88,-0.033007800579071045,0.17929688096046448,0.3555663824081421,-0.00673830509185791
89,-0.03427731990814209,0.1787109375,0.34833985567092896,-0.02734375
90,-0.03232419490814209,0.18076172471046448,0.3363281488418579,-0.049609363079071045
91,-0.03281247615814209,0.18134766817092896,0.31611329317092896,-0.07187497615814209
92,-0.036914050579071045,0.17783203721046448,0.2000976800918579,-0.053906261920928955
93,-0.050976574420928955,0.17158204317092896,0.15087890625,-0.0712890625
94,-0.07089841365814209,0.13564452528953552,0.1455078125,-0.10146486759185791
95,9999.0,9999.0,0.1371093988418579,-0.1581054925918579
96,9999.0,9999.0,0.12275391817092896,-0.15380859375
97,9999.0,9999.0,0.11679685115814209,-0.18095701932907104
98,9999.0,9999.0,0.11269533634185791,-0.1978515386581421
99,9999.0,9999.0,0.11162108182907104,-0.2069336175918579
100,9999.0,9999.0,0.11669921875,-0.21308594942092896
101,9999.0,9999.0,0.1275390386581421,-0.2242187261581421
102,-0.05605471134185791,0.11757811903953552,0.1366211175918579,-0.22236329317092896
103,-0.06582033634185791,0.10947266221046448,0.1465820074081421,-0.2193359136581421
104,-0.06367188692092896,0.13271483778953552,0.1495116949081421,-0.20917969942092896
105,-0.06289064884185791,0.1689453125,0.14990234375,-0.2080078125
106,-0.062207043170928955,0.17998045682907104,0.1468750238418579,-0.2118164300918579
107,-0.059374988079071045,0.17792969942092896,0.1397460699081421,-0.2216796875
108,-0.05712890625,0.18447265028953552,0.13457030057907104,-0.2230468988418579
109,-0.054980456829071045,0.19267576932907104,0.1299804449081421,-0.2242187261581421
110,-0.054980456829071045,0.18632811307907104,0.12119138240814209,-0.2191406488418579
111,-0.05361330509185791,0.185546875,0.11318361759185791,-0.22626954317092896
112,-0.05234372615814209,0.17216795682907104,0.09921872615814209,-0.2127929925918579
113,-0.0537109375,0.17617186903953552,0.11533200740814209,-0.2481445074081421
114,-0.05507814884185791,0.17294922471046448,9999.0,9999.0
115,-0.056640625,0.17050781846046448,9999.0,9999.0
116,-0.05849611759185791,0.16962891817092896,9999.0,9999.0
117,-0.05312502384185791,0.16953125596046448,9999.0,9999.0
118,-0.046875,0.17402344942092896,9999.0,9999.0
119,-0.09521484375,0.20693358778953552,9999.0,9999.0
120,-0.14619141817092896,0.31787109375,9999.0,9999.0
121,-0.20087891817092896,0.42949219048023224,0.06425780057907104,-0.20771485567092896
122,-0.21220701932907104,0.4408203139901161,0.05166018009185791,-0.16455078125
123,-0.21992188692092896,0.4369140639901161,0.054882824420928955,-0.2010742425918579
124,-0.21865233778953552,0.44414062425494194,0.053515613079071045,-0.18486326932907104
125,-0.21757811307907104,0.4491210952401161,0.053417980670928955,-0.17656248807907104
126,-0.21708983182907104,0.4466796889901161,0.051953136920928955,-0.1590820550918579
127,-0.21240234375,0.451171875,0.05429685115814209,-0.1595703363418579
128,-0.20888671278953552,0.45458984375,0.05556643009185791,-0.16748046875
129,-0.20341795682907104,0.45683593675494194,0.056347668170928955,-0.16259765625
130,-0.19794923067092896,0.4613281264901161,0.055468738079071045,-0.1634765863418579
131,-0.19599610567092896,0.4629882797598839,0.056835949420928955,-0.1607421636581421
132,-0.19248047471046448,0.46806640550494194,0.058398425579071045,-0.1592773199081421
133,-0.18828123807907104,0.474609375,0.060351550579071045,-0.15410155057907104
134,-0.18955078721046448,0.47568359412252903,0.06201171875,-0.1563476324081421
135,-0.19101563096046448,0.47226562537252903,0.0625,-0.15546876192092896
136,-0.0947265625,0.3594726622104645,0.06162106990814209,-0.15166014432907104
137,0.006640613079071045,0.24140626192092896,0.060546875,-0.1529296636581421
138,0.00927734375,0.20390623807907104,0.0556640625,-0.1532226800918579
139,-0.00039064884185791016,0.18984374403953552,0.044238269329071045,-0.1644531488418579
140,-0.00380861759185791,0.19492188096046448,0.046191394329071045,-0.1712890863418579
141,-0.005664050579071045,0.19765624403953552,0.039746105670928955,-0.17412108182907104
142,-0.00742185115814209,0.19951170682907104,0.03476560115814209,-0.166015625
143,-0.00742185115814209,0.20097655057907104,0.036425769329071045,-0.1585937738418579
144,-0.0078125,0.20166015625,0.03720700740814209,-0.14599609375
145,-0.0078125,0.20322266221046448,0.038769543170928955,-0.12744140625
146,-0.008984386920928955,0.2021484375,0.039746105670928955,-0.12167966365814209
147,-0.011425793170928955,0.19882813096046448,0.04443359375,-0.11044919490814209
148,-0.012499988079071045,0.19677734375,0.05087888240814209,-0.09609377384185791
149,-0.013476550579071045,0.19511717557907104,0.06064450740814209,-0.08232420682907104
150,-0.013867199420928955,0.19453126192092896,0.07871091365814209,-0.06669920682907104
151,-0.01279294490814209,0.19511717557907104,0.09980469942092896,-0.057812511920928955
152,-0.010937511920928955,0.19619140028953552,0.11845701932907104,-0.049023449420928955
153,-0.00830078125,0.19697266817092896,0.1390625238418579,-0.033886730670928955
154,-0.007519543170928955,0.19599610567092896,0.1552734375,-0.01308596134185791
155,-0.007519543170928955,0.19716796278953552,0.17109376192092896,-9.763240814208984e-05
156,-0.007617175579071045,0.19667968153953552,0.1830078363418579,0.006640613079071045
157,-0.01025390625,0.18984374403953552,0.24638670682907104,0.010644525289535522
158,-0.011914074420928955,0.18691405653953552,0.3636718988418579,-0.01455080509185791
159,-0.017773449420928955,0.19179686903953552,0.37060546875,-0.020312488079071045
160,-0.03330075740814209,0.17451173067092896,0.35693359375,-0.036816418170928955
161,-0.04287111759185791,0.15625,0.3428710699081421,-0.037109375
162,9999.0,9999.0,0.3252929449081421,-0.05068361759185791
163,9999.0,9999.0,0.31669920682907104,-0.06425780057907104
164,9999.0,9999.0,0.3109375238418579,-0.07294923067092896
165,9999.0,9999.0,0.3101562261581421,-0.07705080509185791
166,9999.0,9999.0,0.31074219942092896,-0.07792967557907104
167,9999.0,9999.0,0.3153320550918579,-0.078125
168,9999.0,9999.0,0.3233398199081421,-0.07666015625
169,9999.0,9999.0,0.3314453363418579,-0.07041013240814209
170,-0.044140636920928955,0.06953126192092896,0.3387695550918579,-0.06757813692092896
171,-0.03212893009185791,0.203125,0.3458007574081421,-0.0634765625
172,-0.02978515625,0.19414061307907104,0.3480468988418579,-0.061718761920928955
173,-0.02587890625,0.19218748807907104,0.3363281488418579,-0.07412111759185791
174,-0.018750011920928955,0.22792968153953552,0.3203125,-0.09296876192092896
175,-0.016894519329071045,0.23759764432907104,9999.0,9999.0
176,-0.015820324420928955,0.23320311307907104,9999.0,9999.0
177,-0.01523435115814209,0.22011718153953552,9999.0,9999.0
178,-0.014843761920928955,0.21523436903953552,9999.0,9999.0
179,-0.017578125,0.20273438096046448,9999.0,9999.0
180,-0.016308605670928955,0.21035155653953552,9999.0,9999.0
181,-0.017382800579071045,0.20556640625,9999.0,9999.0
182,-0.014843761920928955,0.20654296875,9999.0,9999.0
183,-0.013964831829071045,0.20322266221046448,9999.0,9999.0
184,-0.01357424259185791,0.20058593153953552,0.16289061307907104,-0.0078125
185,-0.01181638240814209,0.20302733778953552,0.17011719942092896,-0.02968752384185791
186,-0.009960949420928955,0.20351561903953552,0.17265623807907104,0.0341796875
187,-0.00732421875,0.20361328125,0.18212890625,0.06572264432907104
188,-0.0078125,0.20390623807907104,0.1866210699081421,0.0595703125
189,-0.00830078125,0.20283204317092896,0.18779295682907104,0.05214843153953552
190,-0.008105456829071045,0.20029297471046448,0.18720704317092896,0.048535168170928955
191,-0.01181638240814209,0.19541016221046448,0.1878906488418579,0.04628905653953552
192,-0.011914074420928955,0.19404298067092896,0.1864258050918579,0.04775390028953552
193,-0.01230466365814209,0.19365233182907104,0.18701171875,0.048144519329071045
194,-0.01220703125,0.193359375,0.1864258050918579,0.05068358778953552
195,-0.013378918170928955,0.19101563096046448,0.1865234375,0.052050769329071045
196,-0.010937511920928955,0.19160157442092896,0.1875976324081421,0.0556640625
197,-0.0107421875,0.18984374403953552,0.19091796875,0.06113281846046448
198,-0.01279294490814209,0.18603515625,0.181640625,0.036816418170928955
199,-0.107421875,0.22978514432907104,0.18896484375,0.030371099710464478
200,-0.17236328125,0.3431640565395355,0.1878906488418579,0.026757806539535522
201,-0.20429688692092896,0.43505859375,0.18769532442092896,0.031054675579071045
202,-0.21982422471046448,0.4302734360098839,0.18769532442092896,0.030566394329071045
203,-0.22412109375,0.42451171576976776,0.1856445074081421,0.029003918170928955
204,-0.22705078125,0.4249023422598839,0.18193358182907104,0.029394537210464478
205,-0.22441405057907104,0.44208984449505806,0.17744141817092896,0.023828119039535522
206,-0.224609375,0.4300781264901161,0.17353516817092896,0.022363275289535522
207,-0.22128906846046448,0.43916015699505806,0.1727539300918579,0.021386712789535522
208,-0.22099608182907104,0.44677734375,0.1703125238418579,0.023046880960464478
209,-0.22294920682907104,0.45039062574505806,0.1690429449081421,0.023144543170928955
210,-0.22343748807907104,0.45673828199505806,0.16826170682907104,0.025683581829071045
211,-0.22578126192092896,0.4540039077401161,0.16533201932907104,0.023339837789535522
212,-0.22792968153953552,0.45625000074505806,0.1640625,0.0234375
213,-0.23261719942092896,0.4520507827401161,0.16259765625,0.023144543170928955
214,-0.23857420682907104,0.4498046860098839,0.16259765625,0.022558599710464478
215,-0.23984375596046448,0.44892578199505806,0.16240233182907104,0.023828119039535522
216,-0.22050780057907104,0.44062500074505806,0.1830078363418579,0.014746099710464478
217,-0.21757811307907104,0.4554687514901161,0.3194335699081421,-0.01708984375
218,-0.21865233778953552,0.4541992172598839,0.4167969226837158,-0.033007800579071045
219,-0.21904295682907104,0.45361328125,0.4309570789337158,-0.029492199420928955
220,-0.21953123807907104,0.4498046860098839,0.4303710460662842,-0.030468761920928955
221,-0.22050780057907104,0.4375976547598839,0.4291015863418579,-0.029003918170928955
222,-0.21699219942092896,0.45263671875,0.4288085699081421,-0.032519519329071045
223,-0.22050780057907104,0.44853515550494194,0.42578125,-0.035937488079071045
224,-0.22158202528953552,0.45195312425494194,0.4216797351837158,-0.03964841365814209
225,-0.22568359971046448,0.44677734375,0.4193359613418579,-0.044238269329071045
226,-0.22568359971046448,0.4521484375,0.4169921875,-0.047167956829071045
227,-0.16523438692092896,0.3558593690395355,0.4188476800918579,-0.044726550579071045
228,-0.04443359375,0.23447266221046448,0.4242187738418579,-0.037890613079071045
229,-0.01210939884185791,0.16933593153953552,0.4308593273162842,-0.03281247615814209
230,-0.02451169490814209,0.16494140028953552,0.43359375,-0.028515636920928955
231,-0.02578127384185791,0.16582030057907104,0.4342772960662842,-0.023242175579071045
232,-0.02968752384185791,0.16484373807907104,0.4241211414337158,-0.02871096134185791
233,-0.03183591365814209,0.16640624403953552,0.3648437261581421,-0.06259763240814209
234,-0.033203125,0.16650390625,0.3597656488418579,-0.0693359375
235,-0.03564453125,0.1630859375,0.3575195074081421,-0.06845700740814209
236,-0.04443359375,0.15419921278953552,0.35419923067092896,-0.072265625
237,-0.05624997615814209,0.16796875,0.3536132574081421,-0.06953126192092896
238,-0.043164074420928955,0.13984376192092896,0.3543945550918579,-0.06865233182907104
239,9999.0,9999.0,0.35517579317092896,-0.06757813692092896
240,9999.0,9999.0,0.3539062738418579,-0.06582033634185791
241,9999.0,9999.0,0.35185545682907104,-0.06591796875
242,9999.0,9999.0,0.35078126192092896,-0.06826174259185791
243,9999.0,9999.0,0.3485351800918579,-0.06855469942092896
244,9999.0,9999.0,0.34785157442092896,-0.07041013240814209
245,-0.035839855670928955,0.16249999403953552,0.3536132574081421,-0.07021486759185791
246,-0.04482424259185791,0.08710938692092896,0.34716796875,-0.07539063692092896
247,-0.049609363079071045,0.14277344942092896,0.3407226800918579,-0.08017575740814209
248,-0.050097644329071045,0.16445311903953552,0.3369140625,-0.07822263240814209
249,-0.04990231990814209,0.14873045682907104,0.3345702886581421,-0.078125
250,-0.0458984375,0.17236328125,0.33173829317092896,-0.07763671875
251,-0.039355456829071045,0.18115234375,0.32939451932907104,-0.08027344942092896
252,-0.034863293170928955,0.19560545682907104,0.3285156488418579,-0.07998049259185791
253,-0.03466796875,0.18613281846046448,0.3255859613418579,-0.07822263240814209
254,-0.0361328125,0.17587891221046448,0.3260742425918579,-0.07773435115814209
255,-0.035937488079071045,0.18232423067092896,0.32587891817092896,-0.07529294490814209
256,-0.036914050579071045,0.18417969346046448,0.32587891817092896,-0.07558596134185791
257,-0.03750002384185791,0.18046873807907104,0.2562500238418579,-0.04736328125
258,-0.03652346134185791,0.17802733182907104,0.14482420682907104,0.001171886920928955
259,-0.036914050579071045,0.17626953125,0.13701170682907104,0.0040039122104644775
260,-0.03457033634185791,0.17792969942092896,0.13847655057907104,0.002246081829071045
261,-0.033398449420928955,0.17607420682907104,0.1395508050918579,0.004687488079071045
262,-0.0322265625,0.1796875,0.1385742425918579,0.004101574420928955
263,-0.02968752384185791,0.18603515625,0.1415039300918579,0.008203119039535522
264,-0.030468761920928955,0.18388670682907104,0.14130860567092896,0.008984386920928955
265,-0.03076171875,0.18496093153953552,0.14208984375,0.0107421875
266,-0.055859386920928955,0.17509764432907104,0.14208984375,0.011328130960464478
267,-0.05419921875,0.17138671875,0.14111328125,0.008593738079071045
268,-0.054394543170928955,0.17021483182907104,0.1371093988418579,0.0028320252895355225
269,-0.05751955509185791,0.1669921875,0.13398438692092896,0.00341796875
