,007_driftX,007_driftY,013_driftX,013_driftY,015_driftX,015_driftY,005_driftX,005_driftY,003_driftX,003_driftY,011_driftX,011_driftY,019_driftX,019_driftY,021_driftX,021_driftY,009_driftX,009_driftY,017_driftX,017_driftY,023_driftX,023_driftY
0,-0.32548826932907104,0.22636717557907104,0.04843747615814209,0.20976561307907104,-0.02011716365814209,0.15966796875,-0.02285158634185791,0.26435546576976776,-0.02402341365814209,0.3609375059604645,0.2357422113418579,0.31123046576976776,0.04404294490814209,0.18984374403953552,-0.23613280057907104,0.34941406548023224,0.2256835699081421,0.30595703423023224,0.18310546875,0.3174804747104645,0.031933605670928955,0.23818358778953552
1,-0.3265624940395355,0.22812500596046448,0.04697263240814209,0.20820313692092896,-0.02089846134185791,0.15712890028953552,-0.024707019329071045,0.2635742127895355,-0.021191418170928955,0.3692382872104645,0.23652344942092896,0.31621094048023224,0.046679675579071045,0.15703123807907104,-0.04794919490814209,0.27099609375,0.22490233182907104,0.30878905951976776,0.1854492425918579,0.3211914002895355,0.033984363079071045,0.23691406846046448
2,-0.3280273377895355,0.23183593153953552,0.04746091365814209,0.20742186903953552,-0.019824206829071045,0.15800780057907104,-0.02451169490814209,0.2626953125,-0.02392578125,0.36572265625,0.23583984375,0.31201171875,0.04453122615814209,0.16689452528953552,-0.03574216365814209,0.24570313096046448,0.22441405057907104,0.2984375059604645,0.1802734136581421,0.31953124701976776,0.02285158634185791,0.22392576932907104
3,-0.3291015625,0.228515625,0.044921875,0.20888671278953552,-0.019238293170928955,0.15585938096046448,-0.022656261920928955,0.27314452826976776,-0.022753894329071045,0.36249999701976776,0.2372070550918579,0.31591796875,0.040722668170928955,0.15625,-0.04550778865814209,0.23613280057907104,0.22412109375,0.30878905951976776,0.181640625,0.3223632872104645,0.026660144329071045,0.21484375
4,-0.3296875059604645,0.2314453125,0.04599606990814209,0.21054688096046448,-0.019238293170928955,0.1591796875,-0.02197265625,0.28593750298023224,-0.02333986759185791,0.36376953125,0.23564451932907104,0.3193359375,0.040332019329071045,0.15976563096046448,-0.047070324420928955,0.23701173067092896,0.2242187261581421,0.3057617247104645,0.1807616949081421,0.31103515625,0.02451169490814209,0.21669921278953552
5,-0.32958984375,0.23212891817092896,0.04355466365814209,0.20849609375,-0.01845705509185791,0.15927734971046448,-0.0224609375,0.2723632752895355,-0.0244140625,0.3612304627895355,0.23681640625,0.3172851502895355,0.037890613079071045,0.16445311903953552,-0.05068361759185791,0.22958984971046448,0.22265625,0.3031249940395355,0.17822265625,0.3138671815395355,0.0244140625,0.21210938692092896
6,-0.32978516817092896,0.232421875,0.044921875,0.21416014432907104,-0.01748049259185791,0.15966796875,-0.023730456829071045,0.2666992247104645,-0.025585949420928955,0.32343749701976776,0.23583984375,0.3194335997104645,0.039843738079071045,0.16279298067092896,-0.050097644329071045,0.24560546875,0.22148436307907104,0.30205078423023224,0.1783202886581421,0.3082031309604645,0.02431643009185791,0.20498046278953552
7,-0.3252929747104645,0.22802734375,0.04345703125,0.21435546875,-0.018750011920928955,0.16035157442092896,-0.02333986759185791,0.2713867127895355,-0.022167980670928955,0.35986328125,0.2367187738418579,0.31669922173023224,0.039257824420928955,0.16552734375,-0.051074206829071045,0.24355468153953552,0.22265625,0.2994140684604645,0.17353516817092896,0.31328125298023224,0.023632824420928955,0.20253905653953552
8,-0.28632813692092896,0.2294921875,0.043749988079071045,0.20849609375,-0.014843761920928955,0.15761718153953552,-0.0244140625,0.26972655951976776,-0.02499997615814209,0.3804687485098839,0.23759764432907104,0.31181640923023224,0.03818356990814209,0.169921875,-0.05312502384185791,0.24697265028953552,0.22509765625,0.30351562798023224,0.1747070550918579,0.31123046576976776,0.02392578125,0.19931641221046448
9,-0.29228514432907104,0.20908203721046448,0.04443359375,0.20722657442092896,-0.01455080509185791,0.15244141221046448,-0.02480471134185791,0.275390625,-0.022753894329071045,0.37060546875,0.23896485567092896,0.31718750298023224,0.04062497615814209,0.16689452528953552,-0.05380856990814209,0.24599608778953552,0.2254883050918579,0.296875,0.17646485567092896,0.3031249940395355,0.02480471134185791,0.20761719346046448
10,-0.2906250059604645,0.20917969942092896,0.044238269329071045,0.20615234971046448,-0.01328122615814209,0.16357421875,-0.02304685115814209,0.27294921875,-0.021191418170928955,0.3662109375,0.2392578125,0.32636718451976776,0.03769528865814209,0.17500001192092896,-0.0537109375,0.24716797471046448,0.22382813692092896,0.29833984375,0.17558592557907104,0.2962890565395355,0.02578127384185791,0.20712891221046448
11,-0.29052734375,0.22988280653953552,0.046191394329071045,0.20566406846046448,-0.01474606990814209,0.15566405653953552,-0.022753894329071045,0.2783203125,-0.016308605670928955,0.37109375,0.24042969942092896,0.31982421875,0.03945314884185791,0.15888673067092896,-0.05478513240814209,0.23359376192092896,0.2242187261581421,0.2896484434604645,0.1749023199081421,0.29951171576976776,0.02490234375,0.20253905653953552
12,-0.29277342557907104,0.22910156846046448,0.04697263240814209,0.2060546875,-0.013378918170928955,0.15771484375,-0.02294921875,0.27392578125,-0.018750011920928955,0.3807617202401161,0.2372070550918579,0.32148437201976776,0.039257824420928955,0.166015625,-0.05234372615814209,0.24960938096046448,0.2245117425918579,0.28535155951976776,0.17548829317092896,0.2928710877895355,0.02597653865814209,0.19765624403953552
13,-0.29228514432907104,0.22861328721046448,0.049121081829071045,0.20458984375,-0.0146484375,0.15625,-0.023632824420928955,0.2757812440395355,-0.01962888240814209,0.3741210997104645,0.23369139432907104,0.3236328065395355,0.04013669490814209,0.177734375,-0.051953136920928955,0.24453124403953552,0.2225586175918579,0.2857421934604645,0.17548829317092896,0.29277344048023224,0.025683581829071045,0.20107421278953552
