,007_driftX,007_driftY,005_driftX,005_driftY,015_driftX,015_driftY,003_driftX,003_driftY,021_driftX,021_driftY,017_driftX,017_driftY,009_driftX,009_driftY,019_driftX,019_driftY,013_driftX,013_driftY,023_driftX,023_driftY,011_driftX,011_driftY
0,-0.08930662274360657,-0.2759765684604645,0.1962890625,-0.008593738079071045,-0.00634765625,-0.3653808534145355,-0.08774414658546448,-0.3802734315395355,0.09892576932907104,-0.41376954317092896,0.22802734375,-0.16254881024360657,0.162109375,-0.3466796875,0.24516600370407104,-0.343994140625,-0.1376953125,-0.3486328125,0.35527342557907104,-0.4786132872104645,0.35869139432907104,-0.8816406726837158
1,-0.094482421875,-0.2991699278354645,0.14809569716453552,0.05478516221046448,-0.0059570372104644775,-0.37055662274360657,-0.08554686605930328,-0.38330078125,0.10068356990814209,-0.4588867425918579,0.22744140028953552,-0.15986329317092896,0.16230469942092896,-0.3363281488418579,0.2471679449081421,-0.34892576932907104,0.054150402545928955,-0.2586425840854645,0.359375,-0.467529296875,0.35454103350639343,-0.8740234375
2,-0.09291991591453552,-0.27485349774360657,0.148681640625,0.03305664658546448,-0.006103515625,-0.37348634004592896,-0.08452148735523224,-0.37617188692092896,-0.009814471006393433,-0.39677733182907104,0.22685548663139343,-0.15234375,0.16440430283546448,-0.32294923067092896,0.24638673663139343,-0.3475097715854645,0.14238283038139343,-0.20185548067092896,0.36347654461860657,-0.4786132574081421,0.35546875,-0.8750976920127869
3,-0.09443357586860657,-0.28437498211860657,0.14658203721046448,0.05463866889476776,-0.010546863079071045,-0.3812500238418579,-0.08901368081569672,-0.390625,0.09121096134185791,-0.4903320074081421,0.22763672471046448,-0.15717774629592896,0.16757813096046448,-0.342529296875,0.2484375238418579,-0.34589841961860657,0.14877930283546448,-0.19174805283546448,0.33564454317092896,-0.45029300451278687,0.35395509004592896,-0.875927746295929
4,-0.09702149033546448,-0.28569334745407104,0.14545896649360657,0.045507803559303284,-0.13100586831569672,-0.4278808534145355,-0.11367186903953552,-0.4110351502895355,-0.010791003704071045,-0.47270506620407104,0.22929686307907104,-0.14541015028953552,0.16879883408546448,-0.33808591961860657,0.24711912870407104,-0.3509765863418579,0.14697265625,-0.18720704317092896,0.32182615995407104,-0.426513671875,0.35400390625,-0.882519543170929
5,-0.09785157442092896,-0.27880859375,0.14692381024360657,0.04311522841453552,-0.2392578125,-0.4551757872104645,-0.11577147245407104,-0.4144043028354645,-0.005322277545928955,-0.4562011957168579,0.23291015625,-0.14199218153953552,0.17075195908546448,-0.33393555879592896,0.24609375,-0.3531738221645355,0.14824217557907104,-0.18105468153953552,0.32773441076278687,-0.43046873807907104,0.35576173663139343,-0.8860840201377869
6,-0.09794920682907104,-0.29052734375,0.1441406011581421,0.0512695237994194,-0.24174803495407104,-0.4701171815395355,-0.1157226413488388,-0.4150390625,-0.009570330381393433,-0.46025392413139343,0.23593750596046448,-0.15488281846046448,0.17133787274360657,-0.3458496034145355,0.24497070908546448,-0.3494628965854645,0.14653319120407104,-0.17426759004592896,0.32939454913139343,-0.43232420086860657,0.3554687201976776,-0.8907715082168579
7,-0.09726561605930328,-0.29936522245407104,0.14374998211860657,0.04926757514476776,-0.23159180581569672,-0.4812011420726776,-0.11420899629592896,-0.4171386659145355,-0.0062011778354644775,-0.4522949457168579,0.23759764432907104,-0.148681640625,0.17133787274360657,-0.3447265625,0.24233397841453552,-0.35029298067092896,0.14511719346046448,-0.17246094346046448,0.33125001192092896,-0.4320312738418579,0.35678714513778687,-0.891796886920929
8,-0.08994141221046448,-0.2853027284145355,0.14277341961860657,0.04179689288139343,-0.23984375596046448,-0.47382810711860657,-0.11347655951976776,-0.40922850370407104,-0.011621087789535522,-0.4529785215854645,0.23784178495407104,-0.15268555283546448,0.17124024033546448,-0.33710938692092896,0.24365234375,-0.3515625,0.14365234971046448,-0.168212890625,0.33706051111221313,-0.44189453125,0.35771486163139343,-0.8963378667831421
9,-0.08579099178314209,-0.30522459745407104,0.14204099774360657,0.033300772309303284,-0.239990234375,-0.47314453125,-0.1113281100988388,-0.4175781309604645,-0.009179681539535522,-0.447021484375,0.23647460341453552,-0.15981444716453552,0.17011716961860657,-0.33574217557907104,0.24111327528953552,-0.349365234375,0.14125975966453552,-0.16401368379592896,0.3443847596645355,-0.4513183534145355,0.3614746332168579,-0.896191418170929
10,-0.0791015625,-0.29047852754592896,0.14208984375,0.02241210639476776,-0.24106445908546448,-0.4747070372104645,-0.10917969048023224,-0.42802733182907104,-0.00839841365814209,-0.4459472596645355,0.2373046875,-0.16572266817092896,0.16811522841453552,-0.34394529461860657,0.2395995855331421,-0.345458984375,0.14111328125,-0.16249999403953552,0.35004884004592896,-0.43940430879592896,0.3621582090854645,-0.8948730230331421
