,007_gazeX,007_gazeY,007_pupilSize,005_gazeX,005_gazeY,005_pupilSize,015_gazeX,015_gazeY,015_pupilSize,003_gazeX,003_gazeY,003_pupilSize,021_gazeX,021_gazeY,021_pupilSize,017_gazeX,017_gazeY,017_pupilSize,009_gazeX,009_gazeY,009_pupilSize,019_gazeX,019_gazeY,019_pupilSize,013_gazeX,013_gazeY,013_pupilSize,023_gazeX,023_gazeY,023_pupilSize,011_gazeX,011_gazeY,011_pupilSize
0,-0.07993161678314209,0.3247558530420065,70,0.21708983182907104,0.47294921427965164,70.0,0.10244140028953552,-0.31425780057907104,70.0,0.000244140625,-0.015966787934303284,70.0,0.177978515625,-0.20849609375,70.0,0.17314454913139343,-0.3260742127895355,70.0,0.43017578125,-0.14892578125,70.0,0.086181640625,-0.010400384664535522,70,0.22836914658546448,-0.10966795682907104,70.0,0.33720704913139343,-0.088134765625,70.0,0.24570313096046448,0.10244140028953552,70.0
1,-0.10161131620407104,0.3217285214923322,70,0.10673826932907104,0.4244140647351742,70.0,0.10791015625,-0.34624022245407104,70.0,-0.009375005960464478,-0.02817382663488388,70.0,0.17988282442092896,-0.21235352754592896,70.0,0.0040039122104644775,-0.15371093153953552,70.0,0.430419921875,-0.15024414658546448,70.0,0.07045897841453552,-0.0028808414936065674,70,0.22739258408546448,-0.11176759004592896,70.0,0.3385254144668579,-0.08906249701976776,70.0,0.24003905057907104,0.12314453721046448,70.0
2,-0.11577147245407104,0.3223632872104645,70,0.046142578125,0.3663574159145355,70.0,0.10727539658546448,-0.3586425483226776,70.0,-0.010107427835464478,-0.05166015028953552,70.0,0.181640625,-0.20585939288139343,70.0,-0.02099609375,-0.11508789658546448,70.0,0.4317871332168579,-0.149169921875,70.0,0.06391602754592896,0.00244140625,70,0.2314453125,-0.13930663466453552,70.0,0.34101560711860657,-0.09428709745407104,70.0,0.236328125,0.14790038764476776,70.0
3,-0.16142578423023224,0.30590819707140326,70,0.04345703125,0.36381835862994194,70.0,0.10415038466453552,-0.3648926019668579,70.0,0.020312488079071045,-0.06826171278953552,70.0,0.18295899033546448,-0.22250977158546448,70.0,-0.0027832090854644775,-0.09003905951976776,70.0,0.435302734375,-0.15976563096046448,70.0,0.05161133408546448,-0.004541024565696716,70,0.24365234375,-0.16264647245407104,70.0,0.3396972715854645,-0.09785155951976776,70.0,0.22802734375,0.16767579317092896,70.0
4,-0.20947265625,0.32294921297580004,70,0.030712902545928955,0.3218261688016355,70.0,0.10917970538139343,-0.36699217557907104,70.0,0.35957032442092896,-0.057226575911045074,70.0,0.1888672113418579,-0.31318360567092896,70.0,0.022070318460464478,-0.07070311903953552,70.0,0.43496090173721313,-0.156494140625,70.0,0.050537109375,-0.05693359673023224,70,0.25439453125,-0.19125977158546448,70.0,0.34101560711860657,-0.11245116591453552,70.0,0.14926758408546448,0.004931643605232239,70.0
5,-0.24116210639476776,0.3007324216887355,70,0.04008790850639343,0.2937988303601742,70.0,0.11508786678314209,-0.36831051111221313,70.0,0.370849609375,-0.08627930283546448,70.0,0.21074217557907104,-0.19951170682907104,70.0,0.04638671875,-0.07373046875,70.0,0.43276363611221313,-0.16293945908546448,70.0,0.12568360567092896,-0.1864258050918579,70,0.26249998807907104,-0.21367186307907104,70.0,0.342529296875,-0.11196288466453552,70.0,0.1541503667831421,0.017480462789535522,70.0
6,-0.261474609375,0.2780273496173322,70,0.05161133408546448,0.27812499552965164,70.0,0.11337891221046448,-0.35576170682907104,70.0,0.26787111163139343,-0.14121092855930328,70.0,0.19453126192092896,-0.24921876192092896,70.0,0.058398425579071045,-0.04868164658546448,70.0,0.43081051111221313,-0.162353515625,70.0,0.037158191204071045,-0.25004881620407104,70,0.2601073980331421,-0.21450194716453552,70.0,0.3419433534145355,-0.13041993975639343,70.0,0.15263670682907104,0.024023428559303284,70.0
7,-0.2608398497104645,0.2603515684604645,70,0.052685558795928955,0.24526367336511612,70.0,0.10952147841453552,-0.34990236163139343,70.0,0.27373045682907104,-0.5113281011581421,70.0,0.14404296875,-0.2923828065395355,70.0,0.05849611759185791,-0.034179702401161194,70.0,0.42998045682907104,-0.15278321504592896,70.0,0.03549805283546448,-0.3470214605331421,70,0.25605466961860657,-0.21918943524360657,70.0,0.338623046875,-0.12202146649360657,70.0,0.15478515625,0.04985351860523224,70.0
8,-0.24580077826976776,0.2573730442672968,70,0.05161130428314209,0.20546874403953552,70.0,0.2904296815395355,-0.16679687798023224,70.0,0.2699218988418579,-0.5077148675918579,70.0,0.14653322100639343,-0.2779785096645355,70.0,0.09394532442092896,-0.22026365995407104,70.0,0.3890136480331421,-0.18271484971046448,70.0,0.03681638836860657,-0.3351074159145355,70,0.24155274033546448,-0.23759767413139343,70.0,0.32841795682907104,-0.12124022841453552,70.0,0.1514648199081421,0.03300781548023224,70.0
9,-0.24091796576976776,0.2842285130172968,70,0.042041003704071045,0.20849609375,70.0,0.28828126192092896,-0.15000000596046448,70.0,0.20722654461860657,-0.23618164658546448,70.0,0.14121094346046448,-0.29082033038139343,70.0,0.09916990995407104,-0.3357910215854645,70.0,0.15126952528953552,-0.22856447100639343,70.0,0.029541015625,-0.3310546875,70,0.30131834745407104,-0.199951171875,70.0,0.3165039122104645,-0.161865234375,70.0,0.14838868379592896,0.04350586235523224,70.0
10,-0.23715820908546448,0.296630859375,70,-0.00634765625,0.38671875,70.0,0.2865234315395355,-0.16157227754592896,70.0,0.20122072100639343,-0.232177734375,70.0,0.13261720538139343,-0.2720703184604645,70.0,0.107421875,-0.3401855528354645,70.0,0.15400391817092896,-0.22119140625,70.0,0.025292962789535522,-0.306396484375,70,0.2867187559604645,-0.15351560711860657,70.0,0.17475584149360657,-0.12065428495407104,70.0,-0.1376953125,0.01655273139476776,70.0
11,-0.26787109673023224,0.4056152328848839,70,-0.009765625,0.39604492485523224,70.0,0.2879882752895355,-0.16982421278953552,70.0,0.198486328125,-0.21376952528953552,70.0,0.11782225966453552,-0.24189454317092896,70.0,0.11894530057907104,-0.3484863340854645,70.0,0.15629884600639343,-0.22280272841453552,70.0,0.22661131620407104,-0.32026365399360657,70,0.2696289122104645,-0.14091795682907104,70.0,0.20161131024360657,-0.06069338321685791,70.0,-0.31831054389476776,0.001708984375,70.0
12,-0.28496094048023224,0.5049804672598839,70,0.0025878846645355225,0.4286132790148258,70.0,0.2914062738418579,-0.160888671875,70.0,0.20576170086860657,-0.21757812798023224,70.0,0.105712890625,-0.22622069716453552,70.0,0.12993162870407104,-0.3533691465854645,70.0,0.15483397245407104,-0.21430662274360657,70.0,0.232177734375,-0.30463868379592896,70,0.25541990995407104,-0.10712891817092896,70.0,0.2632812559604645,-0.05703124403953552,70.0,-0.320556640625,-0.017822265625,70.0
13,-0.2850097715854645,0.48969727009534836,70,0.008056640625,0.47309570014476776,70.0,0.27363282442092896,-0.2840820252895355,70.0,0.165283203125,-0.2647949159145355,70.0,0.10888671875,-0.21171876788139343,70.0,0.14013671875,-0.3731445372104645,70.0,0.15214842557907104,-0.20917966961860657,70.0,0.24663084745407104,-0.2939453125,70,0.25458985567092896,-0.09365235269069672,70.0,0.26948240399360657,-0.04863281548023224,70.0,-0.31684570014476776,-0.038330078125,70.0
14,-0.29863281548023224,0.5459960922598839,70,0.01157224178314209,0.476806640625,70.0,0.27509766817092896,-0.31416016817092896,70.0,0.16015625,-0.2939453125,70.0,0.17934569716453552,-0.22626954317092896,70.0,0.15000000596046448,-0.4107421934604645,70.0,0.15419921278953552,-0.22895509004592896,70.0,0.2529296875,-0.2750000059604645,70,0.25834962725639343,-0.07158204913139343,70.0,0.273681640625,-0.029443368315696716,70.0,-0.30913086235523224,-0.06992188096046448,70.0
15,-0.32490234076976776,0.5849121138453484,70,0.014062494039535522,0.5081054642796516,70.0,0.26513671875,-0.31694337725639343,70.0,0.16645509004592896,-0.2918457090854645,70.0,0.1859375238418579,-0.234375,70.0,0.14931640028953552,-0.41816404461860657,70.0,0.14907225966453552,-0.2500976622104645,70.0,0.247802734375,-0.27446287870407104,70,0.25517579913139343,-0.07602539658546448,70.0,0.2769531309604645,-0.026611328125,70.0,-0.28715820610523224,-0.12055665254592896,70.0
16,-0.35175780951976776,0.6277343705296516,70,0.020605474710464478,0.5339843779802322,70.0,0.2530273497104645,-0.3161621391773224,70.0,0.17011716961860657,-0.31586915254592896,70.0,0.17753905057907104,-0.24462890625,70.0,0.13857421278953552,-0.3851562440395355,70.0,0.1322265863418579,-0.22216796875,70.0,0.2557617127895355,-0.29438477754592896,70,0.2587890625,-0.08955079317092896,70.0,0.28510740399360657,-0.004687502980232239,70.0,-0.26762695610523224,-0.16123047471046448,70.0
17,-0.360595703125,0.6448242180049419,70,0.023095697164535522,0.51171875,70.0,0.24287110567092896,-0.30986329913139343,70.0,0.074462890625,-0.263916015625,70.0,0.16201171278953552,-0.250732421875,70.0,0.13081055879592896,-0.38261717557907104,70.0,0.1123046875,-0.28681641817092896,70.0,0.18085938692092896,-0.26630860567092896,70,0.26557618379592896,-0.12001955509185791,70.0,0.2940429747104645,0.022753894329071045,70.0,-0.09550781548023224,-0.19394531846046448,70.0
18,-0.3555664047598839,0.6475585922598839,70,0.025976568460464478,0.4706054702401161,70.0,0.25078123807907104,-0.2914062738418579,70.0,-0.020312488079071045,-0.15732422471046448,70.0,0.15415039658546448,-0.27119138836860657,70.0,0.12783202528953552,-0.35942381620407104,70.0,-0.09042966365814209,-0.31767576932907104,70.0,0.179931640625,-0.25703126192092896,70,0.2535644471645355,-0.14980468153953552,70.0,0.32612305879592896,0.0732421725988388,70.0,0.4076171815395355,-0.08867186307907104,70.0
19,-0.3374999910593033,0.6106445305049419,70,0.012109369039535522,0.4755859375,70.0,0.26713865995407104,-0.265869140625,70.0,-0.023974597454071045,-0.15971679985523224,70.0,0.15561524033546448,-0.2890625,70.0,0.13164061307907104,-0.35297852754592896,70.0,-0.16762694716453552,-0.28632813692092896,70.0,0.1714843511581421,-0.2630371153354645,70,0.24257811903953552,-0.16450193524360657,70.0,0.3643554747104645,0.1088867262005806,70.0,0.3241210877895355,-0.09531250596046448,70.0
20,-0.3277343660593033,0.6141601540148258,70,0.012646496295928955,0.4571777358651161,70.0,0.2884277403354645,-0.27094727754592896,70.0,-0.024462878704071045,-0.16665038466453552,70.0,0.16230469942092896,-0.2919921875,70.0,0.2711425721645355,-0.36689451336860657,70.0,-0.17915038764476776,-0.2711425721645355,70.0,0.16796875,-0.2568359375,70,0.24311524629592896,-0.18085938692092896,70.0,0.36713868379592896,0.10615234822034836,70.0,0.3223632872104645,-0.014355480670928955,70.0
21,-0.3204101622104645,0.5917480513453484,70,0.009570300579071045,0.41679687798023224,70.0,0.3097167909145355,-0.2859863340854645,70.0,-0.017724603414535522,-0.163818359375,70.0,0.16801756620407104,-0.3187011778354645,70.0,0.26738283038139343,-0.345947265625,70.0,-0.19326171278953552,-0.271484375,70.0,0.18598634004592896,-0.2548828125,70,0.22197264432907104,-0.19453126192092896,70.0,0.3638671636581421,0.09531250596046448,70.0,0.34467774629592896,0.04458007216453552,70.0
22,-0.31450195610523224,0.5730957016348839,70,0.0062499940395355225,0.3995117135345936,70.0,0.33466798067092896,-0.2889159917831421,70.0,0.0006347596645355225,-0.159912109375,70.0,0.16166990995407104,-0.32856446504592896,70.0,0.2603515684604645,-0.3355468809604645,70.0,-0.20932617783546448,-0.24331054091453552,70.0,0.20634764432907104,-0.25830078125,70,0.20566406846046448,-0.1844238042831421,70.0,0.3634277284145355,0.07187499850988388,70.0,0.359375,0.06528319418430328,70.0
23,-0.31010742485523224,0.5874023400247097,70,0.00380861759185791,0.39350586012005806,70.0,0.34980469942092896,-0.31528323888778687,70.0,0.01806640625,-0.134521484375,70.0,0.1517089605331421,-0.3299316465854645,70.0,0.2623046934604645,-0.3517090082168579,70.0,-0.21977539360523224,-0.24160155653953552,70.0,0.21132811903953552,-0.24711912870407104,70,0.20659178495407104,-0.19399413466453552,70.0,0.3561035096645355,0.06914062052965164,70.0,0.35346677899360657,0.035791024565696716,70.0
24,-0.30048827826976776,0.54736328125,70,0.0025878846645355225,0.4068847633898258,70.0,0.3616699278354645,-0.34199219942092896,70.0,0.031298816204071045,-0.14594724774360657,70.0,0.15126952528953552,-0.3651367425918579,70.0,0.2666992247104645,-0.3487304449081421,70.0,-0.23066405951976776,-0.2301269769668579,70.0,0.20654296875,-0.25336912274360657,70,0.217041015625,-0.19272461533546448,70.0,0.35258787870407104,0.05864258110523224,70.0,0.33452147245407104,-0.02153320610523224,70.0
25,-0.2916015684604645,0.5042480453848839,70,0.0005370974540710449,0.412353515625,70.0,0.3778320252895355,-0.37675780057907104,70.0,0.036669909954071045,-0.1259765625,70.0,0.15336912870407104,-0.3885253965854645,70.0,0.275146484375,-0.3797363340854645,70.0,-0.151611328125,-0.2294921875,70.0,0.17192381620407104,-0.17954102158546448,70,0.240478515625,-0.19467774033546448,70.0,0.34721678495407104,0.061572253704071045,70.0,0.30107420682907104,-0.07075196504592896,70.0
26,-0.29082030057907104,0.527587890625,70,0.04877927899360657,0.20395507290959358,70.0,0.37993165850639343,-0.38334959745407104,70.0,0.02744138240814209,-0.12587891519069672,70.0,0.15825197100639343,-0.37275388836860657,70.0,0.28544923663139343,-0.384033203125,70.0,0.12895509600639343,-0.20151367783546448,70.0,0.15200194716453552,-0.08964842557907104,70,0.2706054747104645,-0.18305662274360657,70.0,0.34062498807907104,0.046435557305812836,70.0,0.2847656309604645,-0.09257812798023224,70.0
27,-0.27412110567092896,0.46293945610523224,70,0.04897460341453552,0.20439452677965164,70.0,0.3763183355331421,-0.40058591961860657,70.0,0.027685552835464478,-0.11474609375,70.0,0.17158204317092896,-0.37163087725639343,70.0,0.28510743379592896,-0.364990234375,70.0,0.12543946504592896,-0.22246092557907104,70.0,0.14277344942092896,-0.10590818524360657,70,0.28422850370407104,-0.17392578721046448,70.0,0.3374999761581421,0.022314459085464478,70.0,0.22744140028953552,-0.12641602754592896,70.0
28,0.024609386920928955,0.37617187574505806,70,0.05698242783546448,0.21025390550494194,70.0,0.372314453125,-0.40815430879592896,70.0,0.028613299131393433,-0.103515625,70.0,0.5636230111122131,-0.31513673067092896,70.0,0.28759765625,-0.3455566465854645,70.0,0.13022461533546448,-0.21982422471046448,70.0,0.13310545682907104,-0.09565430879592896,70,0.28544920682907104,-0.17270508408546448,70.0,0.3285156190395355,-0.009716778993606567,70.0,0.23447266221046448,-0.13999024033546448,70.0
29,0.018261730670928955,0.38300781324505806,70,0.06865233182907104,0.21992187201976776,70.0,0.36616212129592896,-0.3681640625,70.0,0.022998064756393433,-0.09394532442092896,70.0,0.6396484375,-0.3058105409145355,70.0,0.27641603350639343,-0.34760743379592896,70.0,0.13837888836860657,-0.2265625,70.0,0.13129884004592896,-0.10356444120407104,70,0.28447267413139343,-0.19321289658546448,70.0,0.32421875,-0.006396487355232239,70.0,0.22797852754592896,-0.14643555879592896,70.0
30,0.014794915914535522,0.39643554389476776,70,0.07382813096046448,0.22050781548023224,70.0,0.36669921875,-0.3394531309604645,70.0,0.021142572164535522,-0.09697265923023224,70.0,0.638427734375,-0.2859863340854645,70.0,-0.14277344942092896,-0.33989259600639343,70.0,0.1611328125,-0.22011718153953552,70.0,0.1339355707168579,-0.12602537870407104,70,0.27656251192092896,-0.177001953125,70.0,0.31440430879592896,-0.025244146585464478,70.0,0.218017578125,-0.16728517413139343,70.0
31,0.007128924131393433,0.39106445014476776,70,0.0751953125,0.23447265103459358,70.0,0.3709961175918579,-0.30830076336860657,70.0,0.018408209085464478,-0.0966796875,70.0,0.6364257335662842,-0.27216795086860657,70.0,-0.14829102158546448,-0.33012694120407104,70.0,0.17807617783546448,-0.23193359375,70.0,0.13212892413139343,-0.15791016817092896,70,0.25908204913139343,-0.17011719942092896,70.0,0.2994140684604645,-0.05229492485523224,70.0,0.22089841961860657,-0.19150391221046448,70.0
32,0.00439453125,0.3749999925494194,70,0.07041013240814209,0.27817382849752903,70.0,0.38505858182907104,-0.291748046875,70.0,-0.0023925602436065674,-0.11489257216453552,70.0,0.6334472894668579,-0.27885743975639343,70.0,-0.15488281846046448,-0.3336425721645355,70.0,0.18662109971046448,-0.23422852158546448,70.0,0.120361328125,-0.18256837129592896,70,0.24677732586860657,-0.17578125,70.0,0.2867187559604645,-0.039794906973838806,70.0,0.22573241591453552,-0.20449218153953552,70.0
33,-0.0069824159145355225,0.36552734673023224,70,0.05161130428314209,0.294824224896729,70.0,0.3962402641773224,-0.28154295682907104,70.0,-0.003466784954071045,-0.11313477158546448,70.0,0.64013671875,-0.3095703125,70.0,-0.15156249701976776,-0.3375488519668579,70.0,0.18393555283546448,-0.22641602158546448,70.0,0.109130859375,-0.21044921875,70,0.2548828125,-0.179443359375,70.0,0.27885740995407104,-0.019580066204071045,70.0,0.21835938096046448,-0.24775391817092896,70.0
34,-0.004638671875,0.3287109360098839,70,0.03286132216453552,0.30917968740686774,70.0,0.40375974774360657,-0.28251954913139343,70.0,-0.004589825868606567,-0.12275391817092896,70.0,0.650390625,-0.32416993379592896,70.0,-0.1113281100988388,-0.33417969942092896,70.0,0.005615234375,-0.15751951932907104,70.0,0.062060534954071045,-0.2605957090854645,70,0.2745605409145355,-0.16518554091453552,70.0,0.27387693524360657,-0.027001947164535522,70.0,0.25214844942092896,0.026757806539535522,70.0
35,-0.0078125,0.296142578125,70,0.017822265625,0.32441405672580004,70.0,0.40581056475639343,-0.26899415254592896,70.0,-0.002392590045928955,-0.1015624850988388,70.0,0.3634277284145355,-0.403076171875,70.0,0.315185546875,-0.2294921875,70.0,-0.12890625,-0.09003907442092896,70.0,0.06171873211860657,-0.27705079317092896,70,0.29472655057907104,-0.17832031846046448,70.0,0.2747558653354645,0.01708984375,70.0,0.2569335699081421,0.06552734971046448,70.0
36,0.16938477754592896,0.24824218172580004,70,-0.05029296875,0.48295897990465164,70.0,0.4007323980331421,-0.24775388836860657,70.0,-0.001660168170928955,-0.10639648139476776,70.0,-0.13349609076976776,-0.39594724774360657,70.0,0.323486328125,-0.23520508408546448,70.0,-0.12353515625,-0.11049804091453552,70.0,0.06572267413139343,-0.2532714903354645,70,0.30268552899360657,-0.18647462129592896,70.0,0.27197265625,0.03842774033546448,70.0,0.152099609375,-0.026318371295928955,70.0
37,0.3167480528354645,0.26171874441206455,70,-0.07148435711860657,0.5966796912252903,70.0,0.3943847417831421,-0.22333982586860657,70.0,-0.0005371272563934326,-0.09125974774360657,70.0,-0.16884765028953552,-0.39384767413139343,70.0,0.32768556475639343,-0.22548827528953552,70.0,-0.11435544490814209,-0.11982423067092896,70.0,0.07529297471046448,-0.22490236163139343,70,0.302978515625,-0.20209962129592896,70.0,0.281982421875,0.033203139901161194,70.0,0.12416991591453552,-0.020849600434303284,70.0
38,0.3187500238418579,0.27304687537252903,70,-0.05258789658546448,0.6007324233651161,70.0,0.38984376192092896,-0.2254883050918579,70.0,0.0185546875,-0.09707030653953552,70.0,-0.17236328125,-0.3870605528354645,70.0,0.3331054747104645,-0.23081055283546448,70.0,-0.10830077528953552,-0.12563475966453552,70.0,0.087890625,-0.22402343153953552,70,0.3055175840854645,-0.20683592557907104,70.0,0.2750488221645355,0.05776366591453552,70.0,0.12749025225639343,-0.025878921151161194,70.0
39,0.3312011659145355,0.254492181353271,70,-0.038769543170928955,0.6019531302154064,70.0,0.38525390625,-0.21728515625,70.0,0.023388683795928955,-0.10942383110523224,70.0,-0.16997070610523224,-0.3641113340854645,70.0,0.3384765684604645,-0.2262207269668579,70.0,-0.10849606990814209,-0.1339355707168579,70.0,0.10947266221046448,-0.199462890625,70,0.3128906190395355,-0.21440428495407104,70.0,0.2650390565395355,0.07182615995407104,70.0,0.13852539658546448,-0.020166009664535522,70.0
40,0.34208983182907104,0.27744140941649675,70,-0.03994140028953552,0.6249023452401161,70.0,0.38720703125,-0.21518555283546448,70.0,0.018847674131393433,-0.08867187798023224,70.0,-0.16127930581569672,-0.3499511778354645,70.0,0.3382812440395355,-0.21083983778953552,70.0,-0.11083984375,-0.13173827528953552,70.0,0.13222655653953552,-0.20830076932907104,70,0.3128906488418579,-0.23305663466453552,70.0,0.25493162870407104,0.06689453125,70.0,0.15122070908546448,-0.006347641348838806,70.0
41,0.25390625,0.2933105439879,70,-0.03701171278953552,0.5750488340854645,70.0,0.3926757574081421,-0.21430665254592896,70.0,0.013818353414535522,-0.10820312798023224,70.0,-0.1455078125,-0.3377929627895355,70.0,0.37138670682907104,-0.20688477158546448,70.0,-0.11196288466453552,-0.12314453721046448,70.0,0.14262694120407104,-0.19858399033546448,70,0.30561524629592896,-0.23442381620407104,70.0,0.24326172471046448,0.055859386920928955,70.0,0.15463867783546448,-0.014648452401161194,70.0
42,-0.20737305283546448,0.3100097719579935,70,-0.014550775289535522,0.5290527269244194,70.0,0.40058594942092896,-0.20834961533546448,70.0,0.008251965045928955,-0.13872070610523224,70.0,-0.13583983480930328,-0.3544921875,70.0,0.521044909954071,-0.17158204317092896,70.0,-0.11196288466453552,-0.11855468153953552,70.0,0.14731445908546448,-0.18984374403953552,70,0.2884277403354645,-0.20708009600639343,70.0,0.24223631620407104,0.07280273735523224,70.0,0.14765623211860657,-0.038134753704071045,70.0
43,-0.20493164658546448,0.33740234375,70,-0.008593738079071045,0.5121582075953484,70.0,0.40971678495407104,-0.20400390028953552,70.0,0.010351568460464478,-0.1643066555261612,70.0,-0.12797853350639343,-0.37109375,70.0,0.5221191644668579,-0.1577148288488388,70.0,-0.09575197100639343,-0.09443360567092896,70.0,0.15756836533546448,-0.18598634004592896,70,0.2679198980331421,-0.177978515625,70.0,0.24624022841453552,0.07060547173023224,70.0,0.14301756024360657,-0.05556640028953552,70.0
44,-0.21372069418430328,0.3797363266348839,70,0.001708984375,0.5027832016348839,70.0,0.4112793207168579,-0.2001953274011612,70.0,0.0146484375,-0.19965818524360657,70.0,-0.06108400225639343,-0.40463870763778687,70.0,0.5201660394668579,-0.14594727754592896,70.0,-0.09355467557907104,-0.06962889432907104,70.0,0.23666992783546448,-0.21708983182907104,70,0.2620605528354645,-0.1654297113418579,70.0,0.240478515625,0.06655272841453552,70.0,0.14897459745407104,-0.07802733778953552,70.0
