,004_arousal,004_valence,008_arousal,008_valence,010_arousal,010_valence,014_arousal,014_valence,006_arousal,006_valence,022_arousal,022_valence,012_arousal,012_valence,018_arousal,018_valence,020_arousal,020_valence,002_arousal,002_valence,016_arousal,016_valence
0,0.0,0.0,0.0,-0.0048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,-0.00732421875,0.0,0.0,0.0,0.0048828125,0.0,0.0
1,0.0,0.0,0.0,-0.0048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,-0.00732421875,0.0,0.0,0.0,0.0048828125,0.0,0.0
2,0.0,0.0,0.00244140625,-0.0048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,-0.00732421875,0.0,0.0,0.00244140625,0.00732421875,0.0,0.0
3,0.0,0.0,0.00244140625,-0.00732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,-0.0048828125,0.0,0.0,0.00244140625,0.01220703125,0.0,0.0
4,0.0,0.0,0.00244140625,-0.00732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,-0.0048828125,0.0,0.0,0.0048828125,0.01953125,0.0,0.0
5,0.0,0.0,0.00244140625,-0.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,-0.0048828125,0.0,0.0,0.00732421875,0.029296875,0.0,0.0
6,0.0,0.0,0.0048828125,-0.01220703125,0.0,0.0,-0.00244140625,-0.00244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,-0.00244140625,0.0,0.0,0.009765625,0.03662109375,0.0,0.0
7,0.0,0.0,0.0048828125,-0.01220703125,0.0,0.0,-0.0048828125,-0.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.009765625,0.04638671875,0.0,0.0
8,0.0,0.0,0.0048828125,-0.01220703125,0.0,0.0,-0.00732421875,-0.01220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.009765625,0.05126953125,0.0,0.0
9,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.00244140625,0.009765625,0.0,0.0,0.01220703125,0.0537109375,0.0,0.0
10,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.00244140625,0.01220703125,0.0,0.0,0.01220703125,0.05615234375,0.0,0.0
11,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048828125,0.0146484375,0.0,0.0,0.01220703125,0.05615234375,0.0,0.0
12,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.00732421875,0.0146484375,0.0,0.0,0.01220703125,0.05615234375,0.0,0.0
13,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.009765625,0.01708984375,0.0,0.0,0.01220703125,0.05615234375,0.0,0.0
14,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.01953125,0.01953125,0.0,0.0,0.01220703125,0.05615234375,0.0,0.0
15,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0244140625,0.01953125,0.0,0.0,0.01220703125,0.05615234375,0.0,0.0
16,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0244140625,0.02197265625,0.0,0.0,0.01220703125,0.05615234375,0.0,0.0
17,0.0,0.0,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0341796875,0.0244140625,0.0,0.0,0.01220703125,0.05615234375,0.00244140625,0.00244140625
18,0.0,-0.00244140625,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,-0.0048828125,0.0048828125,0.0,0.0,-0.0634765625,0.0390625,0.0,0.0,0.0146484375,0.05859375,0.0048828125,0.00732421875
19,0.0,-0.00244140625,0.0048828125,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,-0.00732421875,0.0244140625,0.0,0.0,-0.1220703125,0.0732421875,0.0,0.0,0.0146484375,0.0634765625,0.00732421875,0.01220703125
20,0.0,0.0,0.00732421875,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0,0.0,-0.00732421875,0.048828125,0.0,0.0,-0.23681640625,0.13671875,0.0,0.0,0.01708984375,0.07568359375,0.009765625,0.02197265625
21,0.0,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.00244140625,0.0048828125,-0.00732421875,0.06103515625,0.0,0.0,-0.37109375,0.19287109375,0.0,0.0,0.01953125,0.087890625,0.0146484375,0.029296875
22,0.0,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.00732421875,0.0146484375,-0.00732421875,0.0634765625,0.0,0.0,-0.44189453125,0.2197265625,0.0,0.0,0.01953125,0.09765625,0.02197265625,0.0390625
23,0.0,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.01220703125,0.0244140625,-0.00732421875,0.0634765625,0.0,0.0,-0.46142578125,0.2294921875,0.0,0.0,0.02197265625,0.10498046875,0.029296875,0.0537109375
24,0.0,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0146484375,0.029296875,-0.00732421875,0.0634765625,0.0,0.0,-0.46142578125,0.2294921875,0.0,0.0,0.0244140625,0.1123046875,0.0390625,0.07080078125
25,0.0,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.01708984375,0.0341796875,-0.00732421875,0.06591796875,0.0,0.0,-0.4541015625,0.22705078125,0.0,0.0,0.02685546875,0.11962890625,0.05126953125,0.0927734375
26,0.0,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.01708984375,0.03662109375,-0.00732421875,0.068359375,0.0,0.0,-0.4150390625,0.19287109375,0.0,0.0,0.029296875,0.126953125,0.0634765625,0.11474609375
27,0.00244140625,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.01953125,0.0390625,-0.00732421875,0.07568359375,0.0,0.0,-0.3759765625,0.15869140625,0.0,0.0,0.03173828125,0.13671875,0.07080078125,0.1318359375
28,0.00244140625,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.01953125,0.04150390625,-0.0048828125,0.087890625,0.0,0.0,-0.3466796875,0.1318359375,0.0,0.0,0.03662109375,0.14404296875,0.078125,0.146484375
29,0.0048828125,0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.02197265625,0.0439453125,0.0,0.1123046875,0.0,0.0,-0.3271484375,0.11962890625,0.0,0.0,0.03662109375,0.146484375,0.0830078125,0.15869140625
30,0.0048828125,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.02197265625,0.0439453125,0.00732421875,0.12939453125,0.0,0.0,-0.3173828125,0.11474609375,0.0,0.0,0.0390625,0.1513671875,0.087890625,0.16845703125
31,0.009765625,0.0,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.02197265625,0.04638671875,0.009765625,0.1416015625,0.0,0.0,-0.30517578125,0.10986328125,0.0,0.0,0.04150390625,0.15625,0.0927734375,0.1806640625
32,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.02197265625,0.04638671875,0.0146484375,0.14892578125,0.0,-0.00244140625,-0.283203125,0.09765625,0.0,0.0,0.04150390625,0.1611328125,0.09765625,0.1904296875
33,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.02197265625,0.04638671875,0.01708984375,0.15380859375,0.0,-0.0048828125,-0.25634765625,0.08544921875,0.0,0.0,0.0439453125,0.16357421875,0.10009765625,0.2001953125
34,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.02197265625,0.04638671875,0.01708984375,0.16357421875,0.0,-0.00732421875,-0.23193359375,0.078125,0.0,0.0,0.0439453125,0.166015625,0.10009765625,0.20751953125
35,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0244140625,0.048828125,0.01708984375,0.17333984375,0.0,-0.00732421875,-0.2099609375,0.07568359375,0.0,0.0,0.04638671875,0.166015625,0.1025390625,0.21484375
36,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0244140625,0.0537109375,0.01953125,0.1806640625,0.0,-0.009765625,-0.2001953125,0.0732421875,0.0,0.0,0.04638671875,0.16845703125,0.1025390625,0.22216796875
37,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.02685546875,0.06103515625,0.01953125,0.18798828125,0.00244140625,-0.009765625,-0.19775390625,0.07080078125,0.0,0.0,0.04638671875,0.16845703125,0.1025390625,0.24169921875
38,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.029296875,0.0732421875,0.01953125,0.1953125,0.00244140625,-0.01220703125,-0.1953125,0.07080078125,0.00244140625,0.0,0.04638671875,0.16845703125,0.10009765625,0.263671875
39,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.029296875,0.0927734375,0.01708984375,0.20263671875,0.00244140625,-0.0146484375,-0.1953125,0.068359375,0.00244140625,0.00244140625,0.04638671875,0.16845703125,0.10009765625,0.28076171875
40,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.03173828125,0.10986328125,0.01708984375,0.2099609375,0.00244140625,-0.01708984375,-0.19287109375,0.068359375,0.00244140625,0.0048828125,0.04638671875,0.16845703125,0.10009765625,0.29296875
41,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.0341796875,0.126953125,0.01708984375,0.2197265625,0.0048828125,-0.01953125,-0.1904296875,0.06591796875,0.0048828125,0.0048828125,0.04638671875,0.16845703125,0.107421875,0.3125
42,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.03662109375,0.13916015625,0.01708984375,0.22216796875,0.0048828125,-0.02197265625,-0.1904296875,0.0634765625,0.0048828125,0.0048828125,0.04638671875,0.16845703125,0.1220703125,0.33447265625
43,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.03662109375,0.146484375,0.01708984375,0.2294921875,0.0048828125,-0.02685546875,-0.18798828125,0.06103515625,0.0048828125,0.0048828125,0.04638671875,0.16845703125,0.1416015625,0.36865234375
44,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.03662109375,0.1513671875,0.01708984375,0.234375,0.0048828125,-0.029296875,-0.18310546875,0.05859375,0.0048828125,0.0048828125,0.04638671875,0.1708984375,0.166015625,0.42236328125
45,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.03662109375,0.15380859375,0.01708984375,0.2392578125,0.0048828125,-0.03173828125,-0.1806640625,0.0537109375,0.0048828125,0.0048828125,0.04638671875,0.1708984375,0.16845703125,0.43701171875
46,0.009765625,-0.00244140625,0.009765625,-0.0146484375,0.0,0.0,-0.00732421875,-0.0146484375,0.03662109375,0.15625,0.01708984375,0.244140625,0.0048828125,-0.0341796875,-0.17578125,0.048828125,0.0048828125,0.0048828125,0.04638671875,0.1708984375,0.16845703125,0.43701171875
47,0.009765625,-0.00244140625,0.009765625,-0.01220703125,0.0,0.0,-0.00732421875,-0.0146484375,0.0390625,0.1611328125,0.01708984375,0.25146484375,0.0048828125,-0.03662109375,-0.1708984375,0.04638671875,0.0048828125,0.00732421875,0.04638671875,0.1708984375,0.16845703125,0.43701171875
48,0.009765625,-0.00244140625,0.009765625,-0.009765625,0.0,0.0,-0.00732421875,-0.0146484375,0.0390625,0.16357421875,0.01708984375,0.25390625,0.00244140625,-0.0390625,-0.166015625,0.04150390625,0.00732421875,0.009765625,0.04638671875,0.1708984375,0.16845703125,0.43701171875
49,0.009765625,-0.00244140625,0.009765625,-0.0048828125,0.0,0.0,-0.00732421875,-0.0146484375,0.0390625,0.16845703125,0.01953125,0.2587890625,0.00244140625,-0.04150390625,-0.1611328125,0.0390625,0.00732421875,0.01220703125,0.04638671875,0.1708984375,0.16845703125,0.43701171875
50,0.009765625,-0.00244140625,0.009765625,0.0048828125,0.0,0.0,-0.00732421875,-0.0146484375,0.0390625,0.17333984375,0.02197265625,0.26123046875,0.0,-0.04638671875,-0.15625,0.03662109375,0.009765625,0.0146484375,0.04638671875,0.1708984375,0.16845703125,0.43701171875
51,0.009765625,-0.00244140625,0.00732421875,0.01708984375,0.0,0.0,-0.00732421875,-0.0146484375,0.0390625,0.17822265625,0.02197265625,0.26611328125,0.0,-0.048828125,-0.14892578125,0.03173828125,0.009765625,0.0244140625,0.04638671875,0.1708984375,0.16845703125,0.43701171875
52,0.009765625,-0.00244140625,0.00732421875,0.029296875,0.0,0.0,-0.00732421875,-0.0146484375,0.0390625,0.185546875,0.02197265625,0.27099609375,-0.00244140625,-0.0537109375,-0.1416015625,0.02685546875,0.01220703125,0.03173828125,0.04638671875,0.1708984375,0.16845703125,0.43701171875
