,014_arousal,014_valence,010_arousal,010_valence,002_arousal,002_valence,020_arousal,020_valence,018_arousal,018_valence,012_arousal,012_valence,008_arousal,008_valence,016_arousal,016_valence,004_arousal,004_valence,022_arousal,022_valence,006_arousal,006_valence
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00244140625,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00732421875,-0.0048828125,0.0,0.0,0.0,0.0,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,-0.009765625,-0.0048828125,0.0,0.0,0.0,0.00244140625,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,0.009765625,-0.009765625,-0.00732421875,-0.00244140625,-0.00244140625,0.0,0.009765625,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732421875,0.01708984375,-0.009765625,-0.00732421875,-0.0048828125,-0.0048828125,0.0,0.01220703125,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732421875,0.01708984375,-0.009765625,-0.009765625,-0.0048828125,-0.00732421875,0.0,0.0146484375,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,-0.00244140625,0.0,0.0,0.0,0.0,0.00732421875,0.01953125,-0.01220703125,-0.009765625,-0.0048828125,-0.00732421875,0.0,0.0146484375,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,-0.00244140625,0.0,0.0,0.0,0.0,0.0048828125,0.01953125,-0.01220703125,-0.009765625,-0.0048828125,-0.00732421875,-0.00244140625,0.0146484375,-0.11962890625,-0.13427734375,0.0,0.0,0.0,0.00244140625
26,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.00244140625,0.0,0.00244140625,0.01953125,-0.01220703125,-0.009765625,-0.0048828125,-0.00732421875,-0.00244140625,0.0146484375,-0.11962890625,-0.13427734375,0.0,0.0,0.0048828125,0.00732421875
27,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.0048828125,0.0,0.0,0.01953125,-0.01220703125,-0.009765625,-0.0048828125,-0.00732421875,-0.00244140625,0.0146484375,-0.11962890625,-0.13427734375,0.0,0.0,0.009765625,0.02197265625
28,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.00732421875,0.0,-0.00244140625,0.01953125,-0.01220703125,-0.009765625,-0.00244140625,-0.00732421875,-0.0048828125,0.0146484375,-0.11962890625,-0.13427734375,0.0,0.0,0.01708984375,0.04150390625
29,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.00732421875,0.0,-0.0048828125,0.01953125,-0.009765625,-0.009765625,-0.00244140625,-0.00732421875,-0.0048828125,0.0146484375,-0.11962890625,-0.13427734375,0.0,0.0,0.0341796875,0.07080078125
30,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.00732421875,0.0,-0.00732421875,0.01708984375,-0.0048828125,-0.009765625,0.0,-0.00732421875,-0.0048828125,0.01220703125,-0.11962890625,-0.13427734375,0.0,0.0,0.05615234375,0.10986328125
31,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.00732421875,-0.00244140625,-0.00732421875,0.0146484375,-0.00244140625,-0.009765625,0.0,-0.0048828125,-0.00732421875,0.01220703125,-0.11962890625,-0.13427734375,-0.00244140625,-0.00244140625,0.08056640625,0.1416015625
32,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.00732421875,-0.00244140625,-0.009765625,0.01220703125,0.0,-0.009765625,0.0,-0.0048828125,-0.00732421875,0.009765625,-0.11962890625,-0.13427734375,-0.00244140625,-0.00244140625,0.09033203125,0.15625
33,0.0,0.0,0.0,-0.00244140625,0.0,0.0,-0.00732421875,-0.00244140625,-0.009765625,0.009765625,0.00244140625,-0.00732421875,0.00244140625,-0.00244140625,-0.00732421875,0.009765625,0.0,-0.00244140625,0.0,-0.00244140625,0.09765625,0.16357421875
34,0.0,0.0,0.0,-0.00244140625,0.00244140625,0.00244140625,-0.00732421875,-0.00244140625,-0.009765625,0.00732421875,0.00244140625,-0.00732421875,0.00244140625,-0.00244140625,-0.00732421875,0.009765625,0.0,-0.00244140625,0.009765625,0.02685546875,0.10498046875,0.17333984375
35,0.0,0.0,0.0,-0.00244140625,0.0048828125,0.00732421875,-0.0048828125,-0.0048828125,-0.009765625,0.0048828125,0.0048828125,-0.0048828125,0.00244140625,0.0,-0.00732421875,0.009765625,0.0,-0.00244140625,0.02197265625,0.048828125,0.1123046875,0.185546875
36,0.0,0.0,0.0,-0.00244140625,0.009765625,0.01708984375,-0.00244140625,-0.0048828125,-0.009765625,0.00244140625,0.0048828125,-0.0048828125,0.00244140625,0.0,-0.00732421875,0.00732421875,0.0,-0.00244140625,0.03173828125,0.06591796875,0.12451171875,0.205078125
37,0.0,0.0,0.0,-0.00244140625,0.01708984375,0.0390625,-0.00244140625,-0.0048828125,-0.009765625,0.0,0.0048828125,-0.0048828125,0.00244140625,0.0,-0.0048828125,0.009765625,0.0,-0.00244140625,0.04150390625,0.08544921875,0.12939453125,0.21240234375
38,0.0,0.0,0.0,-0.00244140625,0.0244140625,0.06103515625,0.0,-0.0048828125,-0.00732421875,0.0,0.00244140625,-0.00244140625,0.0,0.0,-0.0048828125,0.009765625,0.0,-0.00244140625,0.05126953125,0.107421875,0.13671875,0.2197265625
39,0.0,0.0,0.0,-0.00244140625,0.03173828125,0.0830078125,0.0,-0.0048828125,-0.00732421875,0.0,0.00244140625,-0.00244140625,0.0,0.0,-0.00244140625,0.0146484375,0.0,-0.00244140625,0.05615234375,0.11962890625,0.1513671875,0.24169921875
40,0.0,0.0,0.0,-0.00244140625,0.0390625,0.1123046875,0.00244140625,-0.0048828125,-0.0048828125,0.0,0.0,0.0,-0.00244140625,-0.00244140625,0.0,0.01953125,0.0,-0.00244140625,0.0634765625,0.126953125,0.1708984375,0.27099609375
41,0.0,0.0,0.0,-0.00244140625,0.04638671875,0.1416015625,0.00244140625,-0.0048828125,-0.0048828125,0.0,0.0,0.0,-0.0048828125,-0.00244140625,0.00244140625,0.0244140625,0.0,-0.00244140625,0.06591796875,0.1318359375,0.1904296875,0.2978515625
42,0.0,0.0,0.0,-0.00244140625,0.0537109375,0.16845703125,0.00244140625,-0.0048828125,-0.00244140625,0.0048828125,-0.00244140625,0.0,-0.0048828125,-0.0048828125,0.00244140625,0.0244140625,0.0,-0.00244140625,0.068359375,0.13671875,0.20263671875,0.31494140625
43,0.0,0.0,0.0,-0.00244140625,0.0537109375,0.1806640625,0.00244140625,-0.0048828125,0.0,0.009765625,-0.0048828125,-0.00244140625,-0.00732421875,-0.00732421875,0.00244140625,0.0244140625,0.0,-0.00244140625,0.07080078125,0.13916015625,0.20751953125,0.31494140625
44,0.0,0.0,0.0,-0.00244140625,0.0537109375,0.185546875,0.00244140625,-0.0048828125,0.00244140625,0.0146484375,-0.0048828125,-0.00244140625,-0.00732421875,-0.00732421875,0.00244140625,0.02685546875,0.0,-0.0048828125,0.07568359375,0.1416015625,0.2099609375,0.31494140625
45,0.0,0.0,0.0,-0.00244140625,0.0537109375,0.185546875,0.00244140625,-0.00244140625,0.00244140625,0.01708984375,-0.00732421875,-0.00244140625,-0.00732421875,-0.00732421875,0.00244140625,0.02685546875,0.0,-0.009765625,0.078125,0.14404296875,0.21240234375,0.31494140625
46,0.0,0.0,0.0,-0.00244140625,0.0537109375,0.185546875,0.00244140625,0.0,0.00244140625,0.02197265625,-0.00732421875,-0.00244140625,-0.00732421875,-0.00732421875,0.00244140625,0.0244140625,0.00244140625,-0.01953125,0.078125,0.146484375,0.21240234375,0.31494140625
47,0.0,0.0,0.0,0.0,0.05126953125,0.185546875,0.00244140625,0.0,0.00244140625,0.0244140625,-0.00732421875,-0.0048828125,-0.00732421875,-0.00732421875,0.0,0.0244140625,0.00732421875,-0.03173828125,0.08056640625,0.14892578125,0.21240234375,0.3125
48,0.0,0.0,0.0,0.0,0.048828125,0.18310546875,0.0,0.00244140625,0.00244140625,0.0244140625,-0.00732421875,-0.0048828125,-0.00732421875,-0.00732421875,-0.00244140625,0.02197265625,0.01708984375,-0.048828125,0.08056640625,0.15380859375,0.21728515625,0.3125
49,0.0,0.0,0.0,0.0,0.0439453125,0.17822265625,-0.00244140625,0.00244140625,0.0,0.02685546875,-0.00732421875,-0.0048828125,-0.0048828125,-0.00732421875,-0.00244140625,0.01953125,0.0341796875,-0.06591796875,0.0830078125,0.166015625,0.22705078125,0.3125
50,0.0,0.0,0.0,0.0,0.04150390625,0.17333984375,-0.0048828125,0.00244140625,-0.00244140625,0.0244140625,-0.00732421875,-0.00732421875,-0.00244140625,-0.00732421875,-0.00244140625,0.01708984375,0.05859375,-0.09033203125,0.0830078125,0.18310546875,0.23681640625,0.3125
51,0.0,0.0,0.0,0.0,0.0390625,0.16845703125,-0.00732421875,0.00244140625,-0.0048828125,0.02197265625,-0.00732421875,-0.00732421875,0.0,-0.0048828125,-0.00244140625,0.01220703125,0.07568359375,-0.10986328125,0.0830078125,0.1953125,0.25390625,0.31494140625
52,0.0,0.0,0.0,0.0,0.0390625,0.1611328125,-0.009765625,-0.0048828125,-0.00732421875,0.01708984375,-0.0048828125,-0.00732421875,0.0,-0.0048828125,-0.00244140625,0.00732421875,0.08544921875,-0.11962890625,0.0830078125,0.2001953125,0.2734375,0.32958984375
53,0.0,0.0,0.0,0.0,0.0390625,0.146484375,-0.01220703125,-0.009765625,-0.009765625,0.01220703125,-0.00244140625,-0.009765625,0.00244140625,-0.00244140625,0.00244140625,-0.00732421875,0.09033203125,-0.126953125,0.08056640625,0.20263671875,0.302734375,0.3662109375
54,0.0,0.0,0.0,0.0,0.04150390625,0.1416015625,-0.01220703125,-0.0146484375,-0.009765625,0.00732421875,0.0,-0.009765625,0.00244140625,0.0,0.0146484375,-0.0244140625,0.09521484375,-0.13427734375,0.08056640625,0.20263671875,0.3271484375,0.41748046875
