,016_arousal,016_valence,018_arousal,018_valence,010_arousal,010_valence,020_arousal,020_valence,006_arousal,006_valence,014_arousal,014_valence,004_arousal,004_valence,002_arousal,002_valence
19,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.02685546875,0.068359375,-0.10498046875,0.166015625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
20,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.02685546875,0.068359375,-0.10498046875,0.16845703125,0.0,0.0,-0.00244140625,0.0,0.0,0.0
21,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.02685546875,0.068359375,-0.10498046875,0.1708984375,0.0,0.0,-0.00244140625,0.0,0.0,0.0
22,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.029296875,0.068359375,-0.11474609375,0.1904296875,0.0,0.0,-0.00244140625,0.0,0.0,0.0
23,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0439453125,0.06591796875,-0.1171875,0.205078125,0.0,0.0,-0.00244140625,0.0,0.0,0.0
24,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0537109375,0.06591796875,-0.11962890625,0.21484375,0.0,0.0,-0.00244140625,0.0,0.0,0.0
25,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.05859375,0.0634765625,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
26,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06103515625,0.06103515625,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
27,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.05615234375,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
28,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
29,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
30,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
31,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
32,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
33,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.11962890625,0.21728515625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
34,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.1220703125,0.2197265625,0.0,0.0,-0.00244140625,0.0,0.0,0.0
35,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.12451171875,0.22216796875,0.0,0.0,-0.00244140625,0.0,0.0,0.0
36,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.12451171875,0.224609375,0.0,0.0,-0.00244140625,0.0,0.0,0.0
37,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.126953125,0.224609375,0.0,0.0,-0.00244140625,0.0,0.0,0.0
38,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.126953125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
39,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.126953125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
40,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
41,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
42,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
43,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.0537109375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
44,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.05126953125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
45,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.05126953125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
46,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.048828125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
47,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
48,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
49,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
50,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
51,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
52,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
53,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
54,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
55,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
56,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
57,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
58,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.04638671875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
59,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0634765625,0.0390625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
60,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.06591796875,0.02197265625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
61,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0732421875,-0.00244140625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
62,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0830078125,-0.03173828125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
63,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0830078125,-0.0537109375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
64,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.08056640625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
65,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.09033203125,-0.1123046875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
66,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.11474609375,-0.14892578125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
67,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.126953125,-0.16845703125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
68,-0.03662109375,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.1513671875,-0.2197265625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
69,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.185546875,-0.283203125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
70,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.2294921875,-0.37109375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
71,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.27099609375,-0.48095703125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,0.0,0.0
72,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.26123046875,-0.5322265625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0048828125,0.0
73,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.244140625,-0.556640625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.00732421875,0.0
74,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.22216796875,-0.58349609375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.009765625,0.0
75,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.20751953125,-0.60546875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.01220703125,0.0
76,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.19287109375,-0.63720703125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0146484375,0.0
77,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.1806640625,-0.66162109375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.02197265625,-0.00244140625
78,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17578125,-0.6982421875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.029296875,-0.00244140625
79,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17578125,-0.72265625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.03662109375,-0.00244140625
80,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17333984375,-0.76904296875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0439453125,-0.0048828125
81,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.1708984375,-0.8154296875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0537109375,-0.00732421875
82,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.16845703125,-0.86181640625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.06103515625,-0.009765625
83,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.16357421875,-0.89111328125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.06591796875,-0.009765625
84,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.166015625,-0.908203125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
85,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17578125,-0.927734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
86,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17822265625,-0.93505859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
87,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17822265625,-0.93505859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
88,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17578125,-0.9326171875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
89,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.17333984375,-0.93017578125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
90,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.16845703125,-0.93017578125,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
91,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.166015625,-0.927734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.068359375,-0.01220703125
92,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.15869140625,-0.92529296875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.06591796875,-0.01220703125
93,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.146484375,-0.92529296875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0634765625,-0.01220703125
94,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.13671875,-0.92529296875,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0634765625,-0.01220703125
95,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.11962890625,-0.92041015625,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0634765625,-0.01220703125
96,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.09765625,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0634765625,-0.01220703125
97,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.087890625,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0634765625,-0.01220703125
98,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08544921875,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.0634765625,-0.01220703125
99,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0830078125,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.06103515625,-0.01220703125
100,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0830078125,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.06103515625,-0.01220703125
101,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.0830078125,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.06103515625,-0.01220703125
102,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
103,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
104,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
105,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
106,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.91552734375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
107,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
108,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
109,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
110,-0.0341796875,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
111,-0.03173828125,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
112,-0.03173828125,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
113,-0.03173828125,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
114,-0.03173828125,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
115,-0.03173828125,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.00244140625,0.0,-0.05859375,-0.01220703125
116,-0.029296875,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
117,-0.029296875,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
118,-0.029296875,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
119,-0.02685546875,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
120,-0.02685546875,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
121,-0.0244140625,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
122,-0.0244140625,-0.00244140625,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
123,-0.0244140625,-0.0048828125,-0.03173828125,-0.01708984375,-0.00244140625,-0.00244140625,-0.08056640625,-0.9130859375,-0.12939453125,0.22705078125,-0.00244140625,0.0,-0.0048828125,0.0,-0.05859375,-0.009765625
