,016_driftX,016_driftY,018_driftX,018_driftY,010_driftX,010_driftY,020_driftX,020_driftY,006_driftX,006_driftY,014_driftX,014_driftY,004_driftX,004_driftY,002_driftX,002_driftY
101,-0.36376953125,0.036328136920928955,9999.0,9999.0,-0.07207030057907104,-0.08320313692092896,-0.265625,0.031054675579071045,-0.29902344942092896,1.692480444908142,-0.02451169490814209,0.514062499627471,0.3680664300918579,0.21875,9999.0,9999.0
102,9999.0,9999.0,0.2235351800918579,-0.13056641817092896,-0.0732421875,-0.0693359375,-0.2630859315395355,0.036328136920928955,-0.2953124940395355,1.70703125,-0.0224609375,0.51123046875,9999.0,9999.0,9999.0,9999.0
103,9999.0,9999.0,0.2164062261581421,-0.1446288824081421,-0.07861328125,-0.08076173067092896,-0.25810545682907104,0.04404297471046448,-0.29511719942092896,1.686621069908142,-0.01865231990814209,0.5242187492549419,9999.0,9999.0,9999.0,9999.0
104,9999.0,9999.0,0.22041016817092896,-0.15742188692092896,-0.07373046875,-0.07470703125,-0.24912109971046448,0.05800780653953552,-0.29423826932907104,1.6965820789337158,-0.003613293170928955,0.5578125007450581,9999.0,9999.0,0.3953125476837158,0.6071289032697678
105,9999.0,9999.0,0.22119140625,-0.1630859375,-0.07050782442092896,-0.07558596134185791,-0.240234375,0.06660157442092896,-0.29414063692092896,1.692285180091858,-0.00966799259185791,0.5738281235098839,9999.0,9999.0,0.23681640625,0.8443359434604645
106,9999.0,9999.0,0.2293945550918579,-0.16865235567092896,-0.07294923067092896,-0.08466798067092896,-0.24091798067092896,0.055957019329071045,-0.23447266221046448,1.432421863079071,-0.00986325740814209,0.5861328095197678,9999.0,9999.0,0.21269530057907104,0.926562488079071
107,9999.0,9999.0,0.24150389432907104,-0.17705076932907104,-0.07138669490814209,-0.08681643009185791,-0.23388671875,0.07294923067092896,-0.23613280057907104,1.216894507408142,-0.005175769329071045,0.6260742247104645,9999.0,9999.0,0.2081054449081421,0.9273437559604645
108,9999.0,9999.0,0.24824219942092896,-0.1805664300918579,-0.0439453125,-0.10781252384185791,-0.23369139432907104,0.07529297471046448,-0.24443358182907104,1.212011694908142,0.00234377384185791,0.6461914032697678,0.388671875,0.2928710877895355,0.21503907442092896,0.957324206829071
109,9999.0,9999.0,0.255859375,-0.185546875,-0.06269532442092896,-0.10810548067092896,-0.22832030057907104,0.08291015028953552,-0.23515623807907104,1.221289038658142,-0.004199206829071045,0.6436523497104645,9999.0,9999.0,0.2132812738418579,0.998046875
110,-0.15273436903953552,-0.06650388240814209,0.2676757574081421,-0.19072264432907104,-0.07167971134185791,-0.12089842557907104,-0.22958984971046448,0.08935546875,-0.23378905653953552,1.215429663658142,-0.00253903865814209,0.6685546934604645,0.3768554925918579,0.28662109375,0.2230468988418579,0.947070300579071
111,-0.15156251192092896,-0.07626950740814209,0.27568358182907104,-0.19257813692092896,-0.07695311307907104,-0.1270507574081421,-0.22275391221046448,0.09970703721046448,-0.23212891817092896,1.222070336341858,0.00048828125,0.6647460907697678,9999.0,9999.0,0.22705078125,0.9691406190395355
112,-0.14804688096046448,-0.08251953125,0.2784179449081421,-0.18994140625,-0.08798825740814209,-0.1280273199081421,-0.22343748807907104,0.11445313692092896,-0.22841796278953552,1.213671863079071,-0.0013672113418579102,0.6866210997104645,9999.0,9999.0,0.2245117425918579,0.938671886920929
113,-0.1474609375,-0.08603513240814209,0.279296875,-0.1875976324081421,-0.09150391817092896,-0.14082032442092896,-0.22197264432907104,0.12929686903953552,-0.22929686307907104,1.196874976158142,0.00380861759185791,0.71630859375,9999.0,9999.0,0.23017579317092896,0.8990234434604645
114,-0.14687499403953552,-0.07558596134185791,0.2748047113418579,-0.18144530057907104,-0.0947265625,-0.1454101800918579,-0.22519531846046448,0.12714844942092896,-0.22451171278953552,1.215039074420929,0.00722658634185791,0.6985351592302322,9999.0,9999.0,0.23486328125,0.951464831829071
115,-0.14462891221046448,-0.07753908634185791,0.26396483182907104,-0.1734374761581421,-0.08925783634185791,-0.14082032442092896,-0.224609375,0.11484375596046448,-0.22011718153953552,1.212792992591858,0.006152331829071045,0.7279296815395355,9999.0,9999.0,0.23994141817092896,0.919726550579071
