,016_gazeX,016_gazeY,016_pupilSize,018_gazeX,018_gazeY,018_pupilSize,010_gazeX,010_gazeY,010_pupilSize,020_gazeX,020_gazeY,020_pupilSize,006_gazeX,006_gazeY,006_pupilSize,014_gazeX,014_gazeY,014_pupilSize,004_gazeX,004_gazeY,004_pupilSize,002_gazeX,002_gazeY,002_pupilSize
1266,0.2881835699081421,0.17705076932907104,1183.0,0.04697263240814209,-0.01220703125,1016.0,0.10429686307907104,-0.1484375,760.0,9999.0,9999.0,9999.0,-0.011523425579071045,0.04746094346046448,850.0,-0.5008789077401161,-0.05908203125,704.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
1267,0.28388673067092896,0.16777342557907104,1174.0,0.048632800579071045,-0.00966799259185791,1025.0,0.09814453125,-0.1463867425918579,725.0,0.5499999523162842,-0.11933594942092896,2221.0,-0.008007824420928955,0.034863293170928955,867.0,-0.49150390923023224,-0.034863293170928955,697.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
1268,0.28300780057907104,0.16874998807907104,1175.0,0.04921877384185791,-0.005175769329071045,1020.0,0.09296876192092896,-0.12548828125,756.0,9999.0,9999.0,9999.0,-0.01406252384185791,0.015429675579071045,870.0,-0.484375,-0.01035153865814209,683.0,0.04306638240814209,0.08183592557907104,922.0,0.25371092557907104,0.22626954317092896,743.0
1269,0.28271484375,0.16865235567092896,1192.0,-0.051464855670928955,0.024316400289535522,1024.0,-0.051074206829071045,-0.18291014432907104,777.0,9999.0,9999.0,9999.0,-0.0166015625,0.017968744039535522,867.0,-0.4798828065395355,0.0048828125,678.0,0.04726564884185791,0.08437499403953552,943.0,0.2679687738418579,0.21269530057907104,786.0
1270,0.28046876192092896,0.15810546278953552,1185.0,-0.054003894329071045,0.024804681539535522,1026.0,-0.11328125,-0.18798828125,785.0,0.04355466365814209,-0.19365233182907104,910.0,-0.021289050579071045,0.017187505960464478,860.0,-0.4849609434604645,-0.02041018009185791,699.0,0.04648435115814209,0.08525389432907104,933.0,9999.0,9999.0,9999.0
1271,0.2787109613418579,0.1572265625,1182.0,-0.052734375,0.030078113079071045,1039.0,-0.11357420682907104,-0.18964844942092896,776.0,0.022265613079071045,-0.1952148675918579,942.0,-0.013476550579071045,0.03378906846046448,862.0,-0.47802734375,0.0074218809604644775,680.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0
1272,0.2787109613418579,0.15878906846046448,1193.0,-0.05224609375,0.03525391221046448,1048.0,-0.11142575740814209,-0.1878906488418579,780.0,0.35986328125,-0.15068358182907104,2482.0,-0.014453113079071045,0.045214831829071045,842.0,-0.47802734375,-0.01552736759185791,711.0,0.029980480670928955,0.12841796875,966.0,0.2596679925918579,0.21689453721046448,753.0
1273,0.28007811307907104,0.15644532442092896,1206.0,-0.05214846134185791,0.040332019329071045,1059.0,-0.11015623807907104,-0.189453125,771.0,0.36474609375,-0.13427734375,2571.0,-0.011523425579071045,0.0146484375,886.0,-0.47314453125,0.0023437440395355225,700.0,0.0166015625,0.11210936307907104,960.0,0.2572265863418579,0.23564451932907104,713.0
1274,0.2802734375,0.1435546875,1200.0,-0.054003894329071045,0.023339837789535522,1055.0,-0.11074221134185791,-0.18437498807907104,774.0,0.36162108182907104,-0.13105469942092896,2604.0,-0.01035153865814209,0.028515636920928955,883.0,-0.4725585877895355,-0.00205075740814209,713.0,0.013867199420928955,0.11025390028953552,954.0,9999.0,9999.0,9999.0
1275,0.2803710699081421,0.14072266221046448,1223.0,-0.11650389432907104,0.12519532442092896,1050.0,-0.109375,-0.18730467557907104,774.0,0.019726574420928955,-0.19775390625,944.0,9999.0,9999.0,9999.0,-0.47265625,-0.002148449420928955,723.0,0.0185546875,0.11494141817092896,960.0,9999.0,9999.0,9999.0
1276,0.27734375,0.12890625,1218.0,-0.11171877384185791,0.12832030653953552,1050.0,-0.1123046875,-0.1874023675918579,775.0,0.016308605670928955,-0.19794923067092896,955.0,-0.014941394329071045,0.027050793170928955,882.0,-0.46367187798023224,0.02783203125,707.0,0.012499988079071045,0.10673826932907104,980.0,0.2578125,0.2373046875,716.0
1277,0.27802735567092896,0.1162109375,1221.0,-0.111328125,0.123046875,1055.0,-0.11406248807907104,-0.1859375238418579,785.0,0.00478518009185791,-0.20087891817092896,955.0,-0.00937497615814209,0.043652355670928955,878.0,9999.0,9999.0,9999.0,0.00820314884185791,0.09101563692092896,999.0,9999.0,9999.0,9999.0
1278,0.27880859375,0.11689454317092896,1234.0,-0.11113280057907104,0.12763673067092896,1048.0,-0.11884766817092896,-0.18427735567092896,784.0,0.33447265625,-0.16337889432907104,2578.0,-0.01318359375,0.0390625,884.0,9999.0,9999.0,9999.0,0.008105456829071045,0.11552733182907104,992.0,9999.0,9999.0,9999.0
