,012_gazeX,012_gazeY,012_pupilSize,002_gazeX,002_gazeY,002_pupilSize,016_gazeX,016_gazeY,016_pupilSize,006_gazeX,006_gazeY,006_pupilSize,014_gazeX,014_gazeY,014_pupilSize,020_gazeX,020_gazeY,020_pupilSize,008_gazeX,008_gazeY,008_pupilSize,018_gazeX,018_gazeY,018_pupilSize,010_gazeX,010_gazeY,010_pupilSize,004_gazeX,004_gazeY,004_pupilSize
10,0.16352540254592896,0.2109374925494194,70.0,0.5890136361122131,0.2541503831744194,70.0,0.25639650225639343,-0.2740234136581421,70.0,-0.17626953125,0.22255858778953552,70.0,9999.0,9999.0,9999.0,-0.028906255960464478,0.3077636659145355,70.0,0.17631837725639343,-0.144775390625,70.0,-0.4859863258898258,-0.02119140326976776,70.0,0.03676757216453552,-0.10024413466453552,70,-0.10498046875,-0.18671873211860657,70.0
11,0.17353513836860657,0.22172851860523224,70.0,0.608642578125,0.2346191480755806,70.0,0.254638671875,-0.2716308683156967,70.0,-0.17290037870407104,0.22016601264476776,70.0,-0.5713378917425871,0.42065429501235485,70.0,-0.07661131024360657,0.3084472678601742,70.0,0.20200195908546448,-0.17988282442092896,70.0,-0.46147460490465164,-0.024511709809303284,70.0,0.04160153865814209,-0.13457033038139343,70,-0.10439452528953552,-0.28935548663139343,70.0
12,0.42656248807907104,0.29365234822034836,70.0,0.609570324420929,0.24482422322034836,70.0,0.30073243379592896,-0.38198238611221313,70.0,-0.14384764432907104,0.24960936605930328,70.0,-0.5375976543873549,0.37397460639476776,70.0,-0.1130370944738388,0.2855468690395355,70.0,0.21733400225639343,-0.19321289658546448,70.0,-0.4354492202401161,-0.05942383408546448,70.0,0.03920897841453552,-0.1552734375,70,-0.10029298067092896,-0.31000974774360657,70.0
13,0.435302734375,0.2999511733651161,70.0,0.603271484375,0.26835937425494194,70.0,0.268798828125,-0.40302735567092896,70.0,-0.10268554091453552,0.3174804672598839,70.0,-0.5170410126447678,0.34541015326976776,70.0,-0.052441418170928955,0.2662597596645355,70.0,0.024023443460464478,-0.06342771649360657,70.0,-0.42695312201976776,-0.08979493379592896,70.0,0.012792974710464478,-0.13422852754592896,70,-0.10395509004592896,-0.3143554627895355,70.0
14,0.453125,0.30131836235523224,70.0,0.587597668170929,0.2973144557327032,70.0,0.23193359375,-0.3979492485523224,70.0,-0.09443357586860657,0.29052734375,70.0,-0.503173828125,0.2906738221645355,70.0,0.0044921934604644775,0.25629882514476776,70.0,0.05112305283546448,-0.07973632216453552,70.0,9999.0,9999.0,9999.0,-0.029345721006393433,-0.10844725370407104,70,-0.1044921875,-0.3062500059604645,70.0
15,0.40932613611221313,0.356201171875,70.0,0.570751965045929,0.3097656313329935,70.0,0.2174316644668579,-0.38525390625,70.0,-0.07275390625,0.25615233927965164,70.0,-0.4718261696398258,0.22587890923023224,70.0,0.03872069716453552,0.24077147990465164,70.0,0.07207030057907104,-0.10649415850639343,70.0,9999.0,9999.0,9999.0,-0.04838868975639343,-0.105224609375,70,-0.11455076932907104,-0.2137695550918579,70.0
16,0.34086912870407104,0.46396484319120646,70.0,0.5526366829872131,0.3190429750829935,70.0,0.2281738519668579,-0.38916015625,70.0,-0.03579100966453552,0.23789062350988388,70.0,9999.0,9999.0,9999.0,0.04975584149360657,0.22685546427965164,70.0,0.11215820908546448,-0.12236329913139343,70.0,9999.0,9999.0,9999.0,-0.034472644329071045,-0.08706057071685791,70,-0.08842772245407104,-0.3023437559604645,70.0
17,0.3517090082168579,0.44985351525247097,70.0,0.5409179925918579,0.3259765594266355,70.0,0.26606446504592896,-0.32661134004592896,70.0,0.001660168170928955,0.20673827826976776,70.0,9999.0,9999.0,9999.0,0.032958984375,0.16020507365465164,70.0,0.26542967557907104,-0.10073241591453552,70.0,9999.0,9999.0,9999.0,-0.059863269329071045,-0.07753908634185791,70,-0.07319337129592896,-0.2638183534145355,70.0
18,0.3627929985523224,0.4319824203848839,70.0,0.542919933795929,0.34995117504149675,70.0,0.27080079913139343,-0.22109374403953552,70.0,-0.04360350966453552,0.231689453125,70.0,9999.0,9999.0,9999.0,-0.00146484375,0.06264647841453552,70.0,0.2710937559604645,-0.14565429091453552,70.0,-0.27714842557907104,-0.1123046875,70.0,-0.08779299259185791,-0.007031261920928955,70,-0.0927734375,-0.13164061307907104,70.0
19,0.3645996153354645,0.4194824229925871,70.0,0.552539050579071,0.3677246067672968,70.0,0.27363279461860657,-0.15009763836860657,70.0,-0.080810546875,0.23134765774011612,70.0,-0.16455078125,0.09418945014476776,70.0,-0.017138689756393433,0.013574212789535522,70.0,0.25297853350639343,-0.17006835341453552,70.0,-0.25288085639476776,-0.015234380960464478,70.0,-0.08837890625,-0.059863269329071045,70,-0.06831055879592896,-0.22792968153953552,70.0
20,0.36088865995407104,0.41499023512005806,70.0,0.4859374761581421,0.39384765550494194,70.0,0.27485352754592896,0.021337881684303284,70.0,-0.113525390625,0.24184570461511612,70.0,-0.138916015625,0.0786132663488388,70.0,-0.010937511920928955,-0.009570300579071045,70.0,0.2308105230331421,-0.19003906846046448,70.0,-0.2548828125,-0.018750011920928955,70.0,-0.07001954317092896,-0.05156251788139343,70,-0.059521496295928955,-0.20263671875,70.0
21,0.36396482586860657,0.40878906287252903,70.0,0.42958980798721313,0.38056640326976776,70.0,0.28120118379592896,-0.02387695014476776,70.0,-0.12612305581569672,0.24619140475988388,70.0,-0.12890625,0.05659179389476776,70.0,0.028710931539535522,-0.10708007216453552,70.0,0.242919921875,-0.19306641817092896,70.0,-0.24980467557907104,0.003466784954071045,70.0,-0.0517578125,-0.050146475434303284,70,-0.04672852158546448,-0.072998046875,70.0
22,0.3685547113418579,0.39497070387005806,70.0,0.41630858182907104,0.37773438170552254,70.0,0.28071290254592896,-0.058105453848838806,70.0,-0.12773437798023224,0.2499999925494194,70.0,-0.12294921278953552,0.03862304985523224,70.0,0.03696289658546448,-0.13398438692092896,70.0,0.279296875,-0.1983398199081421,70.0,-0.23906250298023224,0.028173819184303284,70.0,-0.040771484375,-0.051269516348838806,70,-0.03891602158546448,-0.08759766817092896,70.0
23,0.42177730798721313,0.38530272990465164,70.0,0.4085937440395355,0.37636719085276127,70.0,0.28666990995407104,-0.07768553495407104,70.0,-0.12583008408546448,0.24799805134534836,70.0,-0.109375,0.03432616591453552,70.0,0.029052734375,-0.20029297471046448,70.0,0.299560546875,-0.203125,70.0,-0.22651366889476776,0.04692383110523224,70.0,-0.05117189884185791,-0.023583978414535522,70,-0.03208008408546448,-0.09892579913139343,70.0
24,0.5884765982627869,0.42949218675494194,70.0,0.3518066108226776,0.3485839902423322,70.0,0.28754884004592896,-0.07172851264476776,70.0,-0.127197265625,0.26459960639476776,70.0,-0.09287109971046448,0.044287100434303284,70.0,0.023779302835464478,-0.20561522245407104,70.0,0.2899414002895355,-0.20522460341453552,70.0,-0.22480469942092896,0.03647461533546448,70.0,-0.09453125298023224,0.07412110269069672,70,-0.02392578125,-0.100830078125,70.0
25,0.5889648795127869,0.4237304702401161,70.0,0.30952149629592896,0.34389648446813226,70.0,0.34150391817092896,0.0013671889901161194,70.0,-0.127197265625,0.2933593764901161,70.0,-0.07797852158546448,0.05522461235523224,70.0,0.030566424131393433,-0.214599609375,70.0,0.24379882216453552,-0.26420900225639343,70.0,-0.23193359375,0.042382821440696716,70.0,-0.09526365995407104,0.08491210639476776,70,-0.018017590045928955,-0.09375,70.0
26,0.589111328125,0.41997070237994194,70.0,0.29755860567092896,0.35541991889476776,70.0,0.33930662274360657,0.027636729180812836,70.0,-0.12558594346046448,0.3360351547598839,70.0,-0.062744140625,0.06425783038139343,70.0,0.04736328125,-0.20952150225639343,70.0,9999.0,9999.0,9999.0,-0.23808592557907104,0.049023449420928955,70.0,-0.09262692928314209,0.09633789956569672,70,-0.018798828125,-0.077880859375,70.0
27,0.589160144329071,0.42084961012005806,70.0,0.2890625,0.3484375060070306,70.0,0.3425293266773224,0.037353500723838806,70.0,-0.13081052899360657,0.35224609076976776,70.0,-0.047314465045928955,0.06850585341453552,70.0,0.058789074420928955,-0.1976073980331421,70.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-0.085693359375,0.10400390625,70,-0.026025384664535522,-0.05307617783546448,70.0
28,0.5895019769668579,0.4258300792425871,70.0,0.28022459149360657,0.3408691376680508,70.0,0.33906248211860657,0.0717773288488388,70.0,-0.13818359375,0.34370117262005806,70.0,-0.034375011920928955,0.076171875,70.0,0.080810546875,-0.31474608182907104,70.0,9999.0,9999.0,9999.0,-0.220947265625,-0.06074216961860657,70.0,-0.08134767413139343,0.105712890625,70,-0.024316400289535522,-0.032519519329071045,70.0
29,0.5874999761581421,0.4224121104925871,70.0,0.2809081971645355,0.34042968752328306,70.0,0.33442381024360657,0.0708007737994194,70.0,-0.16401366889476776,0.29560547322034836,70.0,-0.014599621295928955,-0.025390625,70.0,0.0810546875,-0.3323730528354645,70.0,9999.0,9999.0,9999.0,-0.21245117485523224,0.09228515625,70.0,-0.07993164658546448,0.10219725966453552,70,-0.023974627256393433,-0.030175775289535522,70.0
30,0.580810546875,0.4237792957574129,70.0,0.28466796875,0.3598144589923322,70.0,0.3304687440395355,0.042138658463954926,70.0,-0.16738282144069672,0.3097167983651161,70.0,-0.0057128965854644775,-0.043359383940696716,70.0,0.08486327528953552,-0.351806640625,70.0,0.3167480528354645,-0.09174805879592896,70.0,-0.21196289360523224,0.045605480670928955,70.0,-0.07363280653953552,0.10634765028953552,70,-0.021386712789535522,-0.019091814756393433,70.0
31,0.5645508170127869,0.43242187425494194,70.0,0.2779785096645355,0.3256347686983645,70.0,0.354248046875,0.13569336012005806,70.0,-0.17661133408546448,0.3216796852648258,70.0,0.07958984375,-0.00937497615814209,70.0,0.08725583553314209,-0.3509277403354645,70.0,0.31342771649360657,-0.108642578125,70.0,-0.21635742485523224,0.008886724710464478,70.0,-0.06865236163139343,0.10722656548023224,70,-0.014257818460464478,-0.022558599710464478,70.0
32,0.543749988079071,0.41796875,70.0,0.27880859375,0.34028320014476776,70.0,0.35219722986221313,0.13681641221046448,70.0,-0.17729492485523224,0.3361816331744194,70.0,9999.0,9999.0,9999.0,0.0791015625,-0.3448241949081421,70.0,0.29472655057907104,-0.13872069120407104,70.0,-0.21865233778953552,-0.023339852690696716,70.0,-0.06533202528953552,0.09946288168430328,70,-0.0072265565395355225,-0.0166015625,70.0
33,0.34829097986221313,0.20742186903953552,70.0,0.27729490399360657,0.34965820983052254,70.0,0.35712891817092896,0.14873046427965164,70.0,-0.17006835341453552,0.36025390960276127,70.0,9999.0,9999.0,9999.0,0.07353514432907104,-0.33159181475639343,70.0,0.2698730528354645,-0.1572265625,70.0,-0.21284179389476776,-0.06186524033546448,70.0,-0.06450197100639343,0.11269532144069672,70,-0.0025878846645355225,0.002734363079071045,70.0
34,0.3104492127895355,0.18837890028953552,70.0,0.22968751192092896,0.2740234434604645,70.0,0.3565429449081421,0.15961914137005806,70.0,-0.161376953125,0.34711914137005806,70.0,0.03432619571685791,-0.17338865995407104,70.0,0.07753905653953552,-0.327392578125,70.0,0.24892577528953552,-0.16269531846046448,70.0,-0.20844727754592896,-0.053466796875,70.0,-0.06313475966453552,0.10395507514476776,70,-0.010351568460464478,0.08183594048023224,70.0
35,0.3158203065395355,0.19316406548023224,70.0,0.28120118379592896,0.3633300783112645,70.0,0.3580566346645355,0.19389647245407104,70.0,-0.20703125,0.24301758408546448,70.0,0.04184570908546448,-0.14394530653953552,70.0,0.079345703125,-0.3202148675918579,70.0,0.24555665254592896,-0.15546876192092896,70.0,-0.06069335341453552,-0.06547850370407104,70.0,-0.06191405653953552,0.10468751192092896,70,-0.0067382752895355225,0.09868164360523224,70.0
36,0.3175292909145355,0.18837890028953552,70.0,0.283203125,0.350927728228271,70.0,0.35610347986221313,0.20175780728459358,70.0,-0.20615233480930328,0.21928711235523224,70.0,0.045166015625,-0.156494140625,70.0,0.3026367425918579,-1.08154296875,70.0,0.25273439288139343,-0.14521485567092896,70.0,-0.04824221134185791,-0.09238281846046448,70.0,-0.06059572100639343,0.10595703125,70,0.001025378704071045,0.09799803793430328,70.0
37,0.31635743379592896,0.17919921875,70.0,0.2887206971645355,0.3608886720612645,70.0,0.34770509600639343,0.28364257235080004,70.0,-0.20371092855930328,0.20820312201976776,70.0,0.04541015625,-0.17060548067092896,70.0,9999.0,9999.0,9999.0,0.2718749940395355,-0.21035155653953552,70.0,-0.03696289658546448,-0.08901366591453552,70.0,-0.054150402545928955,0.10556641221046448,70,0.012255877256393433,0.09526367485523224,70.0
38,0.31572267413139343,0.16386719048023224,70.0,0.25390625,0.47919921949505806,70.0,0.3475097417831421,0.2717773378826678,70.0,-0.20356445014476776,0.17026367783546448,70.0,0.048095703125,-0.1767578125,70.0,0.07822263240814209,-0.09042966365814209,70.0,0.26689451932907104,-0.23696288466453552,70.0,-0.023876965045928955,-0.10043945908546448,70.0,-0.04916992783546448,0.09584961831569672,70,0.019091784954071045,0.09072266519069672,70.0
39,0.3145996034145355,0.15444336831569672,70.0,0.287353515625,0.32392578199505806,70.0,0.3401855528354645,0.31132812798023224,70.0,-0.20908203721046448,0.11757811903953552,70.0,0.054931640625,-0.1817871332168579,70.0,0.05859375,-0.24643555283546448,70.0,0.2621093988418579,-0.25,70.0,-0.016894549131393433,-0.11767578125,70.0,-0.045654296875,0.07402342557907104,70,0.018798828125,0.08579102158546448,70.0
40,0.3241211175918579,0.15244141221046448,70.0,0.28466796875,0.3321289084851742,70.0,0.33935546875,0.28945312183350325,70.0,-0.210693359375,0.08540040254592896,70.0,0.05908203125,-0.18779295682907104,70.0,0.054980456829071045,-0.26459962129592896,70.0,0.265869140625,-0.25639650225639343,70.0,-0.023681640625,-0.15249022841453552,70.0,-0.04477536678314209,0.06381835043430328,70,0.010205060243606567,0.08198241889476776,70.0
41,0.5193848013877869,0.2799316346645355,70.0,0.2372070550918579,0.47568359412252903,70.0,0.34096676111221313,0.30537108704447746,70.0,-0.20893554389476776,0.07456055283546448,70.0,0.063232421875,-0.19365233182907104,70.0,0.04648438096046448,-0.2691894471645355,70.0,0.2799316346645355,-0.254150390625,70.0,-0.023681640625,-0.16801756620407104,70.0,-0.044482409954071045,0.04995116591453552,70,0.010107427835464478,0.10166016221046448,70.0
42,0.514697253704071,0.27519530802965164,70.0,0.2662597596645355,0.3082031272351742,70.0,0.34575194120407104,0.3129394594579935,70.0,-0.20854492485523224,0.0556640625,70.0,0.06645506620407104,-0.203369140625,70.0,0.03891602158546448,-0.27202147245407104,70.0,0.2920898497104645,-0.2544921934604645,70.0,-0.023828119039535522,-0.18989256024360657,70.0,-0.04287108778953552,0.039941415190696716,70,0.001220703125,0.09077148139476776,70.0
43,0.51513671875,0.2754882797598839,70.0,0.2645507752895355,0.31572265923023224,70.0,0.3380371034145355,0.332763671875,70.0,-0.20888671278953552,0.04926757514476776,70.0,0.07377928495407104,-0.217041015625,70.0,0.03818359971046448,-0.2747558355331421,70.0,0.297119140625,-0.23129883408546448,70.0,-0.023388653993606567,-0.21406251192092896,70.0,-0.03681638836860657,0.031689465045928955,70,0.0066894590854644775,0.09042969346046448,70.0
44,0.5152832269668579,0.2762207016348839,70.0,0.22832030057907104,0.42646484076976776,70.0,0.33183592557907104,0.3270507864654064,70.0,-0.22001953423023224,0.035400405526161194,70.0,0.185302734375,-0.21772462129592896,70.0,0.046337902545928955,-0.2786621153354645,70.0,9999.0,9999.0,9999.0,-0.02499997615814209,-0.22719725966453552,70.0,-0.026904284954071045,0.036767587065696716,70,0.017431646585464478,0.08906249701976776,70.0
45,0.5167480707168579,0.2755371108651161,70.0,0.2703613340854645,0.24062500149011612,70.0,0.3326660096645355,0.33208007737994194,70.0,-0.3765625059604645,0.030419915914535522,70.0,0.22568359971046448,-0.22299805283546448,70.0,0.050048828125,-0.2828613221645355,70.0,9999.0,9999.0,9999.0,-0.025732427835464478,-0.23735353350639343,70.0,-0.09384766221046448,0.10166016221046448,70,0.03315427899360657,0.09165039658546448,70.0
46,0.519287109375,0.27495117485523224,70.0,0.23564451932907104,0.44462890550494194,70.0,0.3251953125,0.3259277306497097,70.0,-0.375244140625,0.02167968451976776,70.0,0.23232421278953552,-0.22724607586860657,70.0,0.04829099774360657,-0.32929688692092896,70.0,9999.0,9999.0,9999.0,-0.030078142881393433,-0.24570313096046448,70.0,-0.09438478946685791,0.11333008110523224,70,0.15781250596046448,0.11923828721046448,70.0
47,0.520068347454071,0.2666015625,70.0,0.2308593988418579,0.47988281212747097,70.0,0.32304689288139343,0.3360839821398258,70.0,-0.3666015639901161,0.011914074420928955,70.0,0.237060546875,-0.218994140625,70.0,0.04931640625,-0.3655761480331421,70.0,9999.0,9999.0,9999.0,-0.032958984375,-0.25341796875,70.0,-0.09624022245407104,0.12412109971046448,70,0.16269531846046448,0.129150390625,70.0
48,0.5181640982627869,0.26362304389476776,70.0,0.23554688692092896,0.4458984360098839,70.0,0.3207031190395355,0.33891601115465164,70.0,-0.3631347566843033,0.0036132782697677612,70.0,9999.0,9999.0,9999.0,0.05170896649360657,-0.36279296875,70.0,0.3592773377895355,-0.16245117783546448,70.0,-0.03647461533546448,-0.2562499940395355,70.0,-0.096923828125,0.12973631918430328,70,0.16411131620407104,0.13178712129592896,70.0
49,0.5179198980331421,0.25800780951976776,70.0,0.26616209745407104,0.300537109375,70.0,0.3204101324081421,0.3421874940395355,70.0,-0.3610839918255806,-0.0060058534145355225,70.0,9999.0,9999.0,9999.0,0.05561521649360657,-0.36616212129592896,70.0,0.35698240995407104,-0.19047850370407104,70.0,-0.042724609375,-0.22802734375,70.0,-0.09565429389476776,0.14702148735523224,70,0.16391602158546448,0.13076171278953552,70.0
50,0.5184081792831421,0.25541991740465164,70.0,0.26713865995407104,0.263671875,70.0,0.3204589784145355,0.3365234322845936,70.0,-0.35957031697034836,-0.015234380960464478,70.0,0.26904296875,-0.2749999761581421,70.0,0.06264647841453552,-0.3770996034145355,70.0,0.36040037870407104,-0.210693359375,70.0,9999.0,9999.0,9999.0,-0.09389647841453552,0.177734375,70,0.16879883408546448,0.132568359375,70.0
51,0.48393553495407104,0.20576171576976776,70.0,0.2671875059604645,0.2728027328848839,70.0,0.3184570372104645,0.32988281548023224,70.0,-0.3596191480755806,-0.026757806539535522,70.0,0.2725585997104645,-0.10244141519069672,70.0,0.06582030653953552,-0.3871093988418579,70.0,0.36674803495407104,-0.22041016817092896,70.0,9999.0,9999.0,9999.0,-0.09228515625,0.2016601637005806,70,0.17304685711860657,0.141845703125,70.0
52,0.38129881024360657,0.07001952826976776,70.0,0.2662597596645355,0.2741699293255806,70.0,0.3207031488418579,0.32080077566206455,70.0,-0.359375,-0.03481444716453552,70.0,0.25249022245407104,-0.13823240995407104,70.0,0.06821289658546448,-0.39750978350639343,70.0,0.3671875,-0.21826171875,70.0,9999.0,9999.0,9999.0,-0.093994140625,0.19663085043430328,70,0.17119139432907104,0.15483398735523224,70.0
53,0.38017576932907104,0.07285156846046448,70.0,0.26191404461860657,0.2767578177154064,70.0,0.3279784917831421,0.30385742522776127,70.0,-0.35761718451976776,-0.04204103350639343,70.0,0.26513671875,-0.13525390625,70.0,0.06826171278953552,-0.39794921875,70.0,0.36381837725639343,-0.21503907442092896,70.0,0.011816412210464478,-0.12895506620407104,70.0,-0.09516602754592896,0.2067871019244194,70,0.16030272841453552,0.18271484971046448,70.0
54,0.37939453125,0.07260741293430328,70.0,0.26469725370407104,0.25078124925494194,70.0,0.3338378965854645,0.2866699220612645,70.0,-0.39189453423023224,-0.080810546875,70.0,0.2840332090854645,-0.12348632514476776,70.0,0.06015625596046448,-0.400390625,70.0,0.36040037870407104,-0.2190917730331421,70.0,0.010644525289535522,-0.13022461533546448,70.0,-0.097900390625,0.20444336533546448,70,0.15703126788139343,0.18642577528953552,70.0
55,0.3785156309604645,0.06396484375,70.0,0.2864746153354645,0.24179686978459358,70.0,0.3086914122104645,0.20341795682907104,70.0,-0.38408202677965164,-0.08046874403953552,70.0,0.26445311307907104,-0.11708983778953552,70.0,0.05078125,-0.3965820074081421,70.0,0.3561035394668579,-0.22597655653953552,70.0,-0.0016601383686065674,-0.12836915254592896,70.0,-0.09995114803314209,0.21083985269069672,70,0.15620115399360657,0.18320313096046448,70.0
56,0.3771972954273224,0.048681631684303284,70.0,0.381591796875,0.3369140625,70.0,0.30830076336860657,0.17001952603459358,70.0,-0.37773437798023224,-0.08090820908546448,70.0,0.24721679091453552,-0.12119138240814209,70.0,0.045605480670928955,-0.39643555879592896,70.0,0.3525390625,-0.22280272841453552,70.0,-0.012451171875,-0.158447265625,70.0,-0.09916990995407104,0.19389647990465164,70,0.15932616591453552,0.18193359673023224,70.0
57,0.37578123807907104,0.047607421875,70.0,0.3833984434604645,0.33237304352223873,70.0,0.3064941465854645,0.15415039658546448,70.0,-0.3666992112994194,-0.07880860567092896,70.0,0.2552734315395355,-0.11923827230930328,70.0,0.041748046875,-0.392822265625,70.0,0.3543457090854645,-0.224609375,70.0,-0.01416015625,-0.14521485567092896,70.0,-0.09755861759185791,0.20073242485523224,70,0.16347655653953552,0.18037110567092896,70.0
58,0.3719238042831421,0.044580087065696716,70.0,0.38408204913139343,0.330322265625,70.0,0.30341798067092896,0.14165038615465164,70.0,-0.34843750298023224,-0.07890623807907104,70.0,0.24189454317092896,-0.11269532144069672,70.0,0.04121091961860657,-0.39453125,70.0,0.36347657442092896,-0.22783204913139343,70.0,-0.01303708553314209,-0.12314453721046448,70.0,-0.06464841961860657,0.19975586235523224,70,0.16376954317092896,0.17954100668430328,70.0
59,0.37143558263778687,0.04731445014476776,70.0,0.3869628608226776,0.32050780951976776,70.0,0.3038574159145355,0.13803710043430328,70.0,-0.33056640625,-0.07822266221046448,70.0,0.22373047471046448,-0.11992186307907104,70.0,0.042431652545928955,-0.39995118975639343,70.0,0.37373048067092896,-0.2293945550918579,70.0,-0.013037115335464478,-0.12216797471046448,70.0,-0.06679686903953552,0.21416015177965164,70,0.16884765028953552,0.17524413764476776,70.0
60,0.37324219942092896,0.04965820908546448,70.0,0.3920898139476776,0.3148925844579935,70.0,0.30351561307907104,0.13315430283546448,70.0,-0.321044921875,-0.088134765625,70.0,0.22636717557907104,-0.11367188394069672,70.0,0.050537109375,-0.33647462725639343,70.0,0.382080078125,-0.22954100370407104,70.0,-0.009912103414535522,-0.12509766221046448,70.0,-0.064697265625,0.20815429091453552,70,0.176513671875,0.17338867485523224,70.0
61,0.37700194120407104,0.03950195014476776,70.0,0.39301759004592896,0.3187499977648258,70.0,0.30322265625,0.12290038913488388,70.0,-0.31586913764476776,-0.10019531846046448,70.0,0.23203125596046448,-0.11152344942092896,70.0,0.06279295682907104,-0.2720703184604645,70.0,0.38691407442092896,-0.23691406846046448,70.0,-0.007617175579071045,-0.123046875,70.0,-0.062451183795928955,0.21396483480930328,70,0.17680665850639343,0.17841796576976776,70.0
