,012_arousal,012_valence,002_arousal,002_valence,016_arousal,016_valence,006_arousal,006_valence,014_arousal,014_valence,020_arousal,020_valence,008_arousal,008_valence,018_arousal,018_valence,010_arousal,010_valence,004_arousal,004_valence
34,0.0,0.0,0.00244140625,0.0048828125,0.02197265625,-0.00732421875,-0.05615234375,0.0537109375,0.00732421875,0.0244140625,-0.05126953125,0.1220703125,0.01220703125,-0.02685546875,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.009765625
35,0.0,0.0,0.00244140625,0.0048828125,0.02685546875,-0.01220703125,-0.05615234375,0.0537109375,0.0048828125,0.0244140625,-0.048828125,0.1171875,0.01220703125,-0.029296875,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.00732421875
36,0.0,0.0,0.00244140625,0.0048828125,0.02685546875,-0.0146484375,-0.06103515625,0.05615234375,0.0048828125,0.02685546875,-0.04150390625,0.107421875,0.01220703125,-0.03173828125,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.00732421875
37,0.0,0.0,0.00244140625,0.0048828125,0.02685546875,-0.01708984375,-0.06591796875,0.05859375,0.0048828125,0.02685546875,-0.03662109375,0.10009765625,0.01220703125,-0.0341796875,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.00732421875
38,0.0,0.0,0.00244140625,0.0048828125,0.029296875,-0.02197265625,-0.0830078125,0.0634765625,0.0048828125,0.02685546875,-0.03173828125,0.09521484375,0.0146484375,-0.03662109375,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.0048828125
39,0.0,0.0,0.00244140625,0.0048828125,0.029296875,-0.029296875,-0.09765625,0.07080078125,0.0048828125,0.029296875,-0.02685546875,0.08544921875,0.0146484375,-0.03662109375,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.0048828125
40,0.0,0.0,0.00244140625,0.0048828125,0.029296875,-0.03662109375,-0.1025390625,0.07080078125,0.00244140625,0.029296875,-0.01708984375,0.07080078125,0.0146484375,-0.0390625,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.0048828125
41,0.0,0.0,0.00244140625,0.0048828125,0.029296875,-0.04150390625,-0.10498046875,0.0732421875,0.00244140625,0.029296875,-0.009765625,0.05859375,0.0146484375,-0.0390625,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.0048828125
42,0.0,0.0,0.00244140625,0.0048828125,0.029296875,-0.04638671875,-0.10498046875,0.0732421875,0.00244140625,0.029296875,0.00244140625,0.0439453125,0.0146484375,-0.0390625,0.04150390625,0.05126953125,0.0,0.0,0.03662109375,0.0048828125
43,0.0,0.0,0.00244140625,0.0048828125,0.029296875,-0.0537109375,-0.107421875,0.0732421875,0.00244140625,0.029296875,0.009765625,0.03173828125,0.0146484375,-0.0390625,0.04150390625,0.05126953125,0.0,-0.00244140625,0.03662109375,0.0048828125
44,0.0,0.0,0.00244140625,0.0048828125,0.0244140625,-0.0634765625,-0.107421875,0.0732421875,0.00244140625,0.029296875,0.0146484375,0.02685546875,0.0146484375,-0.0390625,0.04150390625,0.05126953125,0.0,-0.00244140625,0.03662109375,0.0048828125
45,0.0,0.0,0.00244140625,0.0048828125,0.02197265625,-0.07080078125,-0.107421875,0.0732421875,0.00244140625,0.029296875,0.0146484375,0.02685546875,0.0146484375,-0.0390625,0.04150390625,0.05126953125,0.0,-0.00244140625,0.03662109375,0.0048828125
46,0.0,0.0,0.00244140625,0.0048828125,0.01953125,-0.08056640625,-0.107421875,0.0732421875,0.00244140625,0.029296875,0.0146484375,0.0244140625,0.0146484375,-0.0390625,0.04150390625,0.05126953125,0.0,-0.00244140625,0.03662109375,0.0048828125
47,0.0,0.0,0.00244140625,0.0048828125,0.01708984375,-0.08544921875,-0.107421875,0.0732421875,0.00244140625,0.029296875,0.01220703125,0.01953125,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
48,0.0,0.0,0.00244140625,0.0048828125,0.0146484375,-0.09033203125,-0.107421875,0.0732421875,0.00244140625,0.029296875,0.0,-0.0048828125,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
49,0.0,0.0,0.00244140625,0.0048828125,0.009765625,-0.10009765625,-0.107421875,0.0732421875,0.00244140625,0.029296875,-0.01220703125,-0.02685546875,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
50,0.0,0.0,0.00244140625,0.0048828125,0.0048828125,-0.107421875,-0.107421875,0.0732421875,0.00244140625,0.029296875,-0.02197265625,-0.04638671875,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
51,0.0,0.0,0.00244140625,0.0048828125,0.00244140625,-0.1123046875,-0.107421875,0.0732421875,0.00244140625,0.029296875,-0.02197265625,-0.05615234375,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
52,0.0,0.0,0.00244140625,0.0048828125,0.0,-0.1171875,-0.107421875,0.0732421875,0.00244140625,0.029296875,-0.01953125,-0.07568359375,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
53,0.0,0.0,0.00244140625,0.0048828125,-0.00244140625,-0.1220703125,-0.107421875,0.0732421875,0.00244140625,0.029296875,-0.01953125,-0.0927734375,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
54,0.0,0.0,0.00244140625,0.0048828125,-0.0048828125,-0.126953125,-0.107421875,0.07568359375,0.0048828125,0.029296875,-0.01953125,-0.1123046875,0.0146484375,-0.04150390625,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
55,0.0,0.0,0.00244140625,0.0048828125,-0.009765625,-0.1318359375,-0.10498046875,0.07568359375,0.0048828125,0.029296875,-0.0244140625,-0.13427734375,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
56,0.0,0.0,0.00244140625,0.0048828125,-0.01220703125,-0.13427734375,-0.10498046875,0.078125,0.0048828125,0.029296875,-0.03662109375,-0.15869140625,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
57,0.0,0.0,0.00244140625,0.0048828125,-0.01220703125,-0.13671875,-0.107421875,0.08056640625,0.0048828125,0.029296875,-0.04638671875,-0.17578125,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
58,0.0,0.0,0.00244140625,0.0048828125,-0.0146484375,-0.13916015625,-0.107421875,0.08544921875,0.0048828125,0.02685546875,-0.05126953125,-0.1806640625,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0048828125
59,0.0,0.0,0.00244140625,0.0048828125,-0.0146484375,-0.1416015625,-0.10986328125,0.09033203125,0.0048828125,0.02685546875,-0.05615234375,-0.18310546875,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.00244140625
60,0.0,0.0,0.00244140625,0.0048828125,-0.01708984375,-0.14404296875,-0.10986328125,0.0927734375,0.0048828125,0.02685546875,-0.05859375,-0.185546875,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.00244140625
61,0.0,0.0,0.00244140625,0.0048828125,-0.01708984375,-0.146484375,-0.10986328125,0.0927734375,0.0048828125,0.02685546875,-0.06103515625,-0.18798828125,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.00244140625
62,0.0,0.0,0.00244140625,0.0048828125,-0.01708984375,-0.146484375,-0.10986328125,0.0927734375,0.0048828125,0.02685546875,-0.0634765625,-0.1904296875,0.0146484375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.00244140625
63,0.0,0.0,0.00244140625,0.0048828125,-0.01953125,-0.14892578125,-0.10986328125,0.09521484375,0.00732421875,0.02685546875,-0.0634765625,-0.1904296875,0.01708984375,-0.0439453125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.00244140625
64,0.0,0.0,0.00244140625,0.0048828125,-0.01953125,-0.14892578125,-0.10986328125,0.09521484375,0.00732421875,0.02685546875,-0.06591796875,-0.1953125,0.01953125,-0.048828125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.00244140625
65,0.0,0.0,0.00244140625,0.0048828125,-0.02197265625,-0.1513671875,-0.10986328125,0.09521484375,0.00732421875,0.02685546875,-0.07080078125,-0.19775390625,0.0244140625,-0.05126953125,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,0.0
66,0.0,0.0,0.00244140625,0.0048828125,-0.0244140625,-0.1611328125,-0.10986328125,0.09521484375,0.00732421875,0.0244140625,-0.0732421875,-0.2001953125,0.03173828125,-0.05615234375,0.04150390625,0.05126953125,0.0,-0.0048828125,0.03662109375,-0.00244140625
67,0.0,0.0,0.00244140625,0.0048828125,-0.02685546875,-0.166015625,-0.10986328125,0.09521484375,0.00732421875,0.02197265625,-0.07568359375,-0.20263671875,0.03662109375,-0.06103515625,0.04150390625,0.05615234375,0.0,-0.0048828125,0.03662109375,-0.00732421875
68,0.0,0.0,0.00244140625,0.0048828125,-0.02685546875,-0.166015625,-0.10986328125,0.09521484375,0.00732421875,0.01708984375,-0.078125,-0.205078125,0.0390625,-0.0634765625,0.0439453125,0.05859375,0.0,-0.0048828125,0.03662109375,-0.01220703125
69,0.0,0.0,0.00244140625,0.0048828125,-0.02685546875,-0.16845703125,-0.10986328125,0.09521484375,0.00732421875,0.00732421875,-0.08056640625,-0.20751953125,0.04150390625,-0.06591796875,0.0439453125,0.06103515625,0.0,-0.0048828125,0.03662109375,-0.0146484375
70,0.0,0.0,0.00244140625,0.0048828125,-0.02685546875,-0.16845703125,-0.10986328125,0.09521484375,0.00732421875,-0.00244140625,-0.0830078125,-0.21240234375,0.04150390625,-0.06591796875,0.0439453125,0.0634765625,0.0,-0.0048828125,0.03662109375,-0.0146484375
71,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1708984375,-0.10986328125,0.09521484375,0.00732421875,-0.009765625,-0.08544921875,-0.21484375,0.04150390625,-0.06591796875,0.0439453125,0.0634765625,0.0,-0.0048828125,0.03662109375,-0.01708984375
72,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1708984375,-0.10986328125,0.09521484375,0.00732421875,-0.0146484375,-0.08544921875,-0.21728515625,0.04150390625,-0.06591796875,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
73,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.17333984375,-0.10986328125,0.09521484375,0.0048828125,-0.01708984375,-0.08544921875,-0.21728515625,0.04150390625,-0.06591796875,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
74,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.17578125,-0.10986328125,0.09521484375,0.0048828125,-0.02197265625,-0.087890625,-0.2197265625,0.04150390625,-0.06591796875,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
75,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.17578125,-0.10986328125,0.09521484375,0.00244140625,-0.02685546875,-0.09033203125,-0.224609375,0.0439453125,-0.068359375,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
76,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.17822265625,-0.10986328125,0.09521484375,0.00244140625,-0.03173828125,-0.09033203125,-0.22705078125,0.0439453125,-0.068359375,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
77,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.17822265625,-0.10986328125,0.09521484375,0.0,-0.03662109375,-0.0927734375,-0.2294921875,0.0439453125,-0.07080078125,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
78,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.17822265625,-0.10986328125,0.09521484375,0.0,-0.0390625,-0.0927734375,-0.2294921875,0.0439453125,-0.07080078125,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
79,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1806640625,-0.10986328125,0.09521484375,0.0,-0.04150390625,-0.0927734375,-0.23193359375,0.0439453125,-0.07080078125,0.0439453125,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
80,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1806640625,-0.10986328125,0.09521484375,0.0,-0.04150390625,-0.09521484375,-0.23193359375,0.0439453125,-0.0732421875,0.04638671875,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
81,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1806640625,-0.10986328125,0.09521484375,0.0,-0.04150390625,-0.09521484375,-0.23193359375,0.0439453125,-0.0732421875,0.04638671875,0.06591796875,0.0,-0.0048828125,0.03662109375,-0.01708984375
82,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1806640625,-0.10986328125,0.09521484375,0.0,-0.04150390625,-0.09521484375,-0.23193359375,0.0439453125,-0.0732421875,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
83,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1806640625,-0.10986328125,0.09521484375,-0.00244140625,-0.04150390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
84,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.18310546875,-0.10986328125,0.09521484375,-0.00244140625,-0.04150390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
85,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.18310546875,-0.10986328125,0.09521484375,-0.00244140625,-0.04150390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
86,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.185546875,-0.10986328125,0.09521484375,-0.00244140625,-0.04150390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
87,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.18798828125,-0.10986328125,0.09521484375,-0.00244140625,-0.04150390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
88,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.18798828125,-0.10986328125,0.09521484375,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
89,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1904296875,-0.10986328125,0.09521484375,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
90,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1904296875,-0.10986328125,0.09521484375,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
91,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.19287109375,-0.10986328125,0.09521484375,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
92,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.19287109375,-0.10986328125,0.09521484375,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.0048828125,0.03662109375,-0.01708984375
93,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1953125,-0.10986328125,0.09521484375,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.00732421875,0.03662109375,-0.01708984375
94,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.1953125,-0.10986328125,0.09765625,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.00732421875,0.03662109375,-0.01708984375
95,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.19775390625,-0.10986328125,0.09765625,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.00732421875,0.03662109375,-0.01708984375
96,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.2001953125,-0.10986328125,0.09765625,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.00732421875,0.03662109375,-0.01708984375
97,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.2001953125,-0.10986328125,0.09765625,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.00732421875,0.03662109375,-0.01708984375
98,0.0,0.0,0.00244140625,0.0048828125,-0.029296875,-0.2001953125,-0.10986328125,0.09765625,-0.0048828125,-0.0390625,-0.09521484375,-0.234375,0.04638671875,-0.07568359375,0.04638671875,0.06591796875,0.00244140625,-0.00732421875,0.03662109375,-0.01708984375
